,run,kmax,kbest,nclusters,density,distance,similarity,mae,rmse,ndcg@1,ndcg@5,ndcg@10,precision@1,precision@5,precision@10,recall@1,recall@5,recall@10
0,13480,10,1,494,pdf,cosine,pearson,0.8548230601388017,1.0030722628715634,0.26595744680851063,0.2795155600016817,0.28756948333253485,0.5319148936170213,0.6181818181818182,0.7148809523809525,0.22340425531914893,0.2490909090909091,0.22092261904761906
0,13480,10,10,145,pdf,euclidean,pearson,0.5738118336862644,0.6972452728566025,0.5106382978723404,0.5624821321474089,0.5926367693898131,0.648936170212766,0.7630303030303032,0.852797619047619,0.35106382978723405,0.3309090909090908,0.275406746031746
0,13480,10,10,194,pdf,jaccard,pearson,0.6966555718653896,0.8307720107250589,0.43617021276595747,0.5336036853946926,0.5529570452352395,0.5425531914893617,0.6554545454545454,0.7962003968253969,0.30851063829787234,0.36545454545454537,0.3442162698412698
0,13480,10,1,389,pdf,pearson,pearson,0.8246567049347043,0.9855205697247569,0.2765957446808511,0.32373589037618117,0.3246298040189763,0.4787234042553192,0.6554545454545455,0.725138888888889,0.2765957446808511,0.3051515151515151,0.2546924603174603
0,13480,10,8,238,pdf,squared_euclidean,pearson,0.5655820375063183,0.6860274086250897,0.48936170212765956,0.5937187234974769,0.6143031990268997,0.6063829787234043,0.8103030303030304,0.8727083333333333,0.3404255319148936,0.34818181818181815,0.2511706349206349
0,13480,20,1,494,pdf,cosine,pearson,0.8548230601388017,1.0030722628715634,0.26595744680851063,0.2795155600016817,0.28756948333253485,0.5319148936170213,0.6181818181818182,0.7148809523809525,0.22340425531914893,0.2490909090909091,0.22092261904761906
0,13480,20,20,41,pdf,euclidean,pearson,0.5768971766987084,0.6999577801538175,0.4787234042553192,0.5971299585482321,0.6071009288596739,0.6063829787234043,0.7945454545454544,0.8460615079365079,0.32978723404255317,0.3536363636363636,0.25182539682539684
0,13480,20,20,75,pdf,jaccard,pearson,0.6415120502636354,0.7756068736616044,0.4574468085106383,0.572929320466616,0.5607172261271304,0.5531914893617021,0.722121212121212,0.82921626984127,0.2978723404255319,0.3699999999999999,0.31553571428571425
0,13480,20,1,389,pdf,pearson,pearson,0.8246567049347043,0.9855205697247569,0.2765957446808511,0.32373589037618117,0.3246298040189763,0.4787234042553192,0.6554545454545455,0.725138888888889,0.2765957446808511,0.3051515151515151,0.2546924603174603
0,13480,20,20,135,pdf,squared_euclidean,pearson,0.563291980514953,0.6832507585208046,0.5212765957446809,0.6238621372610631,0.6360484478179493,0.574468085106383,0.8272727272727273,0.8706250000000001,0.2978723404255319,0.3618181818181817,0.24953373015873015
0,13480,30,1,494,pdf,cosine,pearson,0.8548230601388017,1.0030722628715634,0.26595744680851063,0.2795155600016817,0.28756948333253485,0.5319148936170213,0.6181818181818182,0.7148809523809525,0.22340425531914893,0.2490909090909091,0.22092261904761906
0,13480,30,25,14,pdf,euclidean,pearson,0.5723004077292547,0.694091367270499,0.5,0.6192928009396541,0.6298375734656366,0.6063829787234043,0.7981818181818181,0.862797619047619,0.3191489361702128,0.339090909090909,0.24592261904761906
0,13480,30,30,36,pdf,jaccard,pearson,0.6329904859099548,0.7617022200212611,0.5,0.5862447233589559,0.5895121327193105,0.6063829787234043,0.7406060606060606,0.8517857142857144,0.32978723404255317,0.38272727272727264,0.3008432539682539
0,13480,30,30,112,pdf,pearson,pearson,0.5644141434031675,0.6816445240299537,0.5,0.6072868100871209,0.6228496684616901,0.5957446808510638,0.7990909090909093,0.8612500000000001,0.3191489361702128,0.35090909090909084,0.2542559523809524
0,13480,30,30,57,pdf,squared_euclidean,pearson,0.5633453044884249,0.6834260548299861,0.48936170212765956,0.603282311329722,0.6228768609113273,0.5851063829787234,0.8054545454545454,0.8626984126984129,0.2872340425531915,0.3390909090909091,0.2489781746031746
0,13480,40,1,494,pdf,cosine,pearson,0.8548230601388017,1.0030722628715634,0.26595744680851063,0.2795155600016817,0.28756948333253485,0.5319148936170213,0.6181818181818182,0.7148809523809525,0.22340425531914893,0.2490909090909091,0.22092261904761906
0,13480,40,38,1,pdf,euclidean,pearson,0.5713801631432247,0.6928191588497787,0.5,0.6171340639000744,0.6309335941470935,0.5957446808510638,0.8042424242424243,0.865297619047619,0.30851063829787234,0.3427272727272727,0.24842261904761903
0,13480,40,40,24,pdf,jaccard,pearson,0.6274285690457457,0.7528764080829548,0.5,0.6012826973577008,0.6221280235500881,0.6063829787234043,0.7972727272727272,0.8548809523809524,0.3191489361702128,0.34545454545454546,0.24846230158730162
0,13480,40,40,61,pdf,pearson,pearson,0.5645839199881588,0.6856069305430849,0.5106382978723404,0.623650896930064,0.6304637697709038,0.5957446808510638,0.8315151515151517,0.8691666666666666,0.30851063829787234,0.3572727272727273,0.25290674603174607
0,13480,40,40,24,pdf,squared_euclidean,pearson,0.5690018596167535,0.6904669990101754,0.5106382978723404,0.6203899921848087,0.6355085501753751,0.5957446808510638,0.8127272727272726,0.8749702380952382,0.2978723404255319,0.3390909090909091,0.2489781746031746
0,13480,50,1,494,pdf,cosine,pearson,0.8548230601388017,1.0030722628715634,0.26595744680851063,0.2795155600016817,0.28756948333253485,0.5319148936170213,0.6181818181818182,0.7148809523809525,0.22340425531914893,0.2490909090909091,0.22092261904761906
0,13480,50,38,1,pdf,euclidean,pearson,0.5713801631432247,0.6928191588497787,0.5,0.6171340639000744,0.6309335941470935,0.5957446808510638,0.8042424242424243,0.865297619047619,0.30851063829787234,0.3427272727272727,0.24842261904761903
0,13480,50,50,18,pdf,jaccard,pearson,0.6098661757885367,0.7345870206162941,0.5106382978723404,0.6043633290629842,0.6193649730357985,0.5957446808510638,0.8033333333333335,0.8630654761904761,0.30851063829787234,0.34454545454545454,0.2509623015873016
0,13480,50,50,34,pdf,pearson,pearson,0.5675213790921856,0.6883431107281699,0.5106382978723404,0.6295496759736767,0.6367685713930561,0.5851063829787234,0.8045454545454545,0.870297619047619,0.30851063829787234,0.35454545454545444,0.2537003968253968
0,13480,50,50,9,pdf,squared_euclidean,pearson,0.5715707182479094,0.6927840238383002,0.5106382978723404,0.6185519073541701,0.628999239390886,0.5957446808510638,0.8096969696969697,0.8766369047619049,0.30851063829787234,0.3427272727272727,0.25147817460317456
0,13480,60,1,494,pdf,cosine,pearson,0.8548230601388017,1.0030722628715634,0.26595744680851063,0.2795155600016817,0.28756948333253485,0.5319148936170213,0.6181818181818182,0.7148809523809525,0.22340425531914893,0.2490909090909091,0.22092261904761906
0,13480,60,38,1,pdf,euclidean,pearson,0.5713801631432247,0.6928191588497787,0.5,0.6171340639000744,0.6309335941470935,0.5957446808510638,0.8042424242424243,0.865297619047619,0.30851063829787234,0.3427272727272727,0.24842261904761903
0,13480,60,59,10,pdf,jaccard,pearson,0.6156015990489779,0.7416677669046996,0.5106382978723404,0.5982510498964455,0.6176819057696616,0.5851063829787234,0.8027272727272728,0.8644047619047619,0.30851063829787234,0.349090909090909,0.25068452380952383
0,13480,60,60,13,pdf,pearson,pearson,0.5694296366376761,0.6892055620260318,0.5106382978723404,0.6209308264734671,0.6337907066038561,0.6063829787234043,0.8057575757575758,0.8752976190476192,0.30851063829787234,0.3472727272727272,0.24842261904761903
0,13480,60,55,10,pdf,squared_euclidean,pearson,0.5792123380710307,0.7009276845431462,0.5212765957446809,0.6122044651469194,0.6174795795612027,0.6063829787234043,0.8084848484848484,0.8758928571428571,0.2978723404255319,0.3436363636363636,0.245922619047619
