,run,kmax,kbest,nclusters,density,distance,similarity,mae,rmse,ndcg@1,ndcg@5,ndcg@10,precision@1,precision@5,precision@10,recall@1,recall@5,recall@10
0,43373,10,1,439,pdf,cosine,pearson,0.8406610172038106,0.9959679388382306,0.26595744680851063,0.3628382080754649,0.4395658958444421,0.6170212765957447,0.6251633986928103,0.7018999518999519,0.2127659574468085,0.24313725490196075,0.3749999999999999
0,43373,10,10,146,pdf,euclidean,pearson,0.5791849470322611,0.6890558039997855,0.574468085106383,0.6753159988863174,0.7702087505443033,0.7021276595744681,0.811764705882353,0.8414141414141415,0.2978723404255319,0.3160130718954248,0.406986531986532
0,43373,10,10,203,pdf,jaccard,pearson,0.7107573106275993,0.8347789145056497,0.5,0.601709481594921,0.6612859685676324,0.6914893617021277,0.7326797385620916,0.7407407407407408,0.2765957446808511,0.31405228758169934,0.4
0,43373,10,1,433,pdf,pearson,pearson,0.8636597745096637,1.0276532323158687,0.23404255319148937,0.38383617637284523,0.4497218566487043,0.5638297872340425,0.6215686274509803,0.6842472342472343,0.23404255319148937,0.24411764705882352,0.27904040404040403
0,43373,10,8,245,pdf,squared_euclidean,pearson,0.5723208051619716,0.6836709136438994,0.5638297872340425,0.684158975219498,0.7886944202940959,0.7021276595744681,0.8078431372549022,0.83493265993266,0.3191489361702128,0.32385620915032687,0.4202861952861953
0,43373,20,1,439,pdf,cosine,pearson,0.8406610172038106,0.9959679388382306,0.26595744680851063,0.3628382080754649,0.4395658958444421,0.6170212765957447,0.6251633986928103,0.7018999518999519,0.2127659574468085,0.24313725490196075,0.3749999999999999
0,43373,20,20,49,pdf,euclidean,pearson,0.5931181587049282,0.7008663536385805,0.5638297872340425,0.6791597490312831,0.7757667180508695,0.6914893617021277,0.7895424836601307,0.8222222222222222,0.2872340425531915,0.31895424836601305,0.4143097643097643
0,43373,20,20,84,pdf,jaccard,pearson,0.6526948457184981,0.762471407529369,0.5212765957446809,0.6170253463199666,0.713235158534225,0.7446808510638298,0.818954248366013,0.8390572390572391,0.3617021276595745,0.34215686274509793,0.4212962962962962
0,43373,20,1,433,pdf,pearson,pearson,0.8636597745096637,1.0276532323158687,0.23404255319148937,0.38383617637284523,0.4497218566487043,0.5638297872340425,0.6215686274509803,0.6842472342472343,0.23404255319148937,0.24411764705882352,0.27904040404040403
0,43373,20,20,139,pdf,squared_euclidean,pearson,0.5738107094893419,0.6815205574214366,0.5638297872340425,0.6906843164499554,0.7814399033972983,0.6914893617021277,0.8287581699346405,0.8541245791245791,0.2765957446808511,0.3045751633986928,0.3985690235690236
0,43373,30,1,439,pdf,cosine,pearson,0.8406610172038106,0.9959679388382306,0.26595744680851063,0.3628382080754649,0.4395658958444421,0.6170212765957447,0.6251633986928103,0.7018999518999519,0.2127659574468085,0.24313725490196075,0.3749999999999999
0,43373,30,26,15,pdf,euclidean,pearson,0.5872907233968833,0.6941818199556369,0.574468085106383,0.6884664734528008,0.7915978053740452,0.7021276595744681,0.8130718954248366,0.8494949494949494,0.2872340425531915,0.3150326797385621,0.41734006734006734
0,43373,30,30,36,pdf,jaccard,pearson,0.6325400670492478,0.744093990125631,0.574468085106383,0.675884485598012,0.7701868008256141,0.7553191489361702,0.8522875816993463,0.8827441077441077,0.32978723404255317,0.322875816993464,0.40370370370370373
0,43373,30,30,117,pdf,pearson,pearson,0.570939365877844,0.6781429200513928,0.5851063829787234,0.7028301474330163,0.8116922001597188,0.7127659574468085,0.8098039215686273,0.851094276094276,0.30851063829787234,0.2977124183006536,0.41245791245791247
0,43373,30,30,65,pdf,squared_euclidean,pearson,0.5765194177514208,0.6838912850110545,0.574468085106383,0.6889382033248375,0.785056088635292,0.6914893617021277,0.8356209150326798,0.8435185185185184,0.26595744680851063,0.3163398692810458,0.39402356902356905
0,43373,40,1,439,pdf,cosine,pearson,0.8406610172038106,0.9959679388382306,0.26595744680851063,0.3628382080754649,0.4395658958444421,0.6170212765957447,0.6251633986928103,0.7018999518999519,0.2127659574468085,0.24313725490196075,0.3749999999999999
0,43373,40,35,2,pdf,euclidean,pearson,0.5865848851175699,0.6936099939511844,0.5851063829787234,0.6968982537629698,0.8049516353151411,0.7021276595744681,0.8130718954248366,0.8531986531986532,0.2872340425531915,0.3150326797385621,0.42676767676767685
0,43373,40,37,22,pdf,jaccard,pearson,0.6291794809891105,0.7423779519806647,0.5425531914893617,0.663497087429676,0.7624156608488071,0.7446808510638298,0.8300653594771239,0.8494107744107744,0.3191489361702128,0.33333333333333326,0.39461279461279464
0,43373,40,40,60,pdf,pearson,pearson,0.5800339387877792,0.6865855255226767,0.5851063829787234,0.6975323638477837,0.8054871761296175,0.7127659574468085,0.8316993464052287,0.8482323232323231,0.2872340425531915,0.3199346405228758,0.4177609427609428
0,43373,40,40,30,pdf,squared_euclidean,pearson,0.5824452710812679,0.6907872488467757,0.574468085106383,0.6910591462206449,0.7862778888656534,0.7021276595744681,0.8395424836601306,0.8448653198653198,0.2765957446808511,0.32287581699346407,0.4071548821548821
0,43373,50,1,439,pdf,cosine,pearson,0.8406610172038106,0.9959679388382306,0.26595744680851063,0.3628382080754649,0.4395658958444421,0.6170212765957447,0.6251633986928103,0.7018999518999519,0.2127659574468085,0.24313725490196075,0.3749999999999999
0,43373,50,35,2,pdf,euclidean,pearson,0.5865848851175699,0.6936099939511844,0.5851063829787234,0.6968982537629698,0.8049516353151411,0.7021276595744681,0.8130718954248366,0.8531986531986532,0.2872340425531915,0.3150326797385621,0.42676767676767685
0,43373,50,50,16,pdf,jaccard,pearson,0.6240618438090413,0.7339760167260753,0.574468085106383,0.6772746876508868,0.7735307143416718,0.7553191489361702,0.838562091503268,0.8797138047138048,0.3191489361702128,0.315032679738562,0.39461279461279464
0,43373,50,50,34,pdf,pearson,pearson,0.5848515431711219,0.6914619298880529,0.5851063829787234,0.7047178470595707,0.8037775507762243,0.7127659574468085,0.8405228758169935,0.8437710437710438,0.2872340425531915,0.3307189542483661,0.41018518518518526
0,43373,50,50,8,pdf,squared_euclidean,pearson,0.5874200108027093,0.6946973799906071,0.5851063829787234,0.6977322795189829,0.8047365144624965,0.7021276595744681,0.812091503267974,0.8483164983164982,0.2872340425531915,0.32287581699346407,0.4203703703703704
