,run,kmax,kbest,nclusters,density,distance,similarity,mae,rmse,ndcg@1,ndcg@5,ndcg@10,precision@1,precision@5,precision@10,recall@1,recall@5,recall@10
0,45219,10,1,371,pdf,cosine,pearson,0.7954879431121606,0.9377317524216305,0.20212765957446807,0.3734373489286357,0.3564742121230229,0.574468085106383,0.62,0.6458949096880131,0.2872340425531915,0.3266666666666667,0.2879310344827586
0,45219,10,10,145,pdf,euclidean,pearson,0.5486782028264584,0.6518843588877801,0.5106382978723404,0.6612702087954652,0.6780386906217702,0.6914893617021277,0.764,0.8494252873563217,0.4574468085106383,0.47800000000000004,0.40201149425287364
0,45219,10,10,198,pdf,jaccard,pearson,0.6937069979790755,0.8190867705945395,0.425531914893617,0.5634440395507131,0.5722355711315251,0.5851063829787234,0.706,0.7617405582922825,0.3723404255319149,0.4696666666666666,0.42680623973727416
0,45219,10,1,517,pdf,pearson,pearson,0.8615532067607223,1.0092780135054586,0.23404255319148937,0.2809893465604381,0.25616555866741453,0.6063829787234043,0.6766666666666667,0.7818965517241379,0.2765957446808511,0.22599999999999995,0.20180623973727424
0,45219,10,10,241,pdf,squared_euclidean,pearson,0.5322100265557731,0.6318028508117026,0.5106382978723404,0.682622368112104,0.7077946775130504,0.723404255319149,0.819,0.9120689655172413,0.4574468085106383,0.467,0.3896551724137931
0,45219,20,1,371,pdf,cosine,pearson,0.7954879431121606,0.9377317524216305,0.20212765957446807,0.3734373489286357,0.3564742121230229,0.574468085106383,0.62,0.6458949096880131,0.2872340425531915,0.3266666666666667,0.2879310344827586
0,45219,20,18,60,pdf,euclidean,pearson,0.5431741942874347,0.6454293258412519,0.5106382978723404,0.660897339350784,0.6801628014432499,0.723404255319149,0.823,0.9080459770114943,0.425531914893617,0.455,0.3836206896551725
0,45219,20,20,77,pdf,jaccard,pearson,0.6115420576646087,0.7340622621380178,0.48936170212765956,0.621941288930747,0.630810001561587,0.6382978723404256,0.7533333333333333,0.7949096880131363,0.40425531914893614,0.4656666666666667,0.40348932676518895
0,45219,20,1,517,pdf,pearson,pearson,0.8615532067607223,1.0092780135054586,0.23404255319148937,0.2809893465604381,0.25616555866741453,0.6063829787234043,0.6766666666666667,0.7818965517241379,0.2765957446808511,0.22599999999999995,0.20180623973727424
0,45219,20,20,143,pdf,squared_euclidean,pearson,0.533905210664018,0.6326678850921507,0.5,0.6617417663571001,0.6844952430805578,0.723404255319149,0.7969999999999997,0.882758620689655,0.425531914893617,0.45899999999999996,0.37844827586206903
0,45219,30,1,371,pdf,cosine,pearson,0.7954879431121606,0.9377317524216305,0.20212765957446807,0.3734373489286357,0.3564742121230229,0.574468085106383,0.62,0.6458949096880131,0.2872340425531915,0.3266666666666667,0.2879310344827586
0,45219,30,23,28,pdf,euclidean,pearson,0.5431244701835073,0.6446465647127474,0.5,0.6488258936453525,0.6720505773028429,0.7340425531914894,0.813,0.8954022988505748,0.43617021276595747,0.463,0.3896551724137932
0,45219,30,30,31,pdf,jaccard,pearson,0.5917800219722953,0.7012856506388792,0.48936170212765956,0.6396730988864615,0.6709173313166856,0.6914893617021277,0.8160000000000001,0.8741379310344828,0.40425531914893614,0.43966666666666676,0.3704022988505748
0,45219,30,1,517,pdf,pearson,pearson,0.8615532067607223,1.0092780135054586,0.23404255319148937,0.2809893465604381,0.25616555866741453,0.6063829787234043,0.6766666666666667,0.7818965517241379,0.2765957446808511,0.22599999999999995,0.20180623973727424
0,45219,30,30,62,pdf,squared_euclidean,pearson,0.5410382231748773,0.6407873420783685,0.5212765957446809,0.6661586663379575,0.6904813937117965,0.7446808510638298,0.8009999999999999,0.9004926108374384,0.44680851063829785,0.4430000000000001,0.3672413793103449
0,45219,40,1,371,pdf,cosine,pearson,0.7954879431121606,0.9377317524216305,0.20212765957446807,0.3734373489286357,0.3564742121230229,0.574468085106383,0.62,0.6458949096880131,0.2872340425531915,0.3266666666666667,0.2879310344827586
0,45219,40,37,2,pdf,euclidean,pearson,0.5437968372838703,0.6446588785637909,0.5,0.6604783418330646,0.6871458411918192,0.7340425531914894,0.8,0.9028735632183907,0.43617021276595747,0.44100000000000006,0.37931034482758624
0,45219,40,38,19,pdf,jaccard,pearson,0.5974555068607762,0.7064095754383999,0.46808510638297873,0.6408573660919343,0.67077424413166,0.648936170212766,0.811,0.8977011494252874,0.3723404255319149,0.456,0.3790229885057472
0,45219,40,40,74,pdf,pearson,pearson,0.5378656609226665,0.635866792891529,0.5,0.6548700886343427,0.6834866061162852,0.7340425531914894,0.79,0.8795977011494253,0.43617021276595747,0.44300000000000006,0.37068965517241387
0,45219,40,40,29,pdf,squared_euclidean,pearson,0.5436406466040484,0.6430243934975247,0.5,0.6581661097523707,0.6869577328420263,0.7446808510638298,0.7989999999999999,0.8977011494252873,0.43617021276595747,0.43900000000000006,0.356896551724138
0,45219,50,1,371,pdf,cosine,pearson,0.7954879431121606,0.9377317524216305,0.20212765957446807,0.3734373489286357,0.3564742121230229,0.574468085106383,0.62,0.6458949096880131,0.2872340425531915,0.3266666666666667,0.2879310344827586
0,45219,50,37,2,pdf,euclidean,pearson,0.5437968372838703,0.6446588785637909,0.5,0.6604783418330646,0.6871458411918192,0.7340425531914894,0.8,0.9028735632183907,0.43617021276595747,0.44100000000000006,0.37931034482758624
0,45219,50,50,14,pdf,jaccard,pearson,0.5952657170276124,0.7015884690341051,0.48936170212765956,0.650862872570752,0.6711380301006542,0.6702127659574468,0.8076666666666668,0.9030651340996169,0.39361702127659576,0.4546666666666668,0.37471264367816093
0,45219,50,50,41,pdf,pearson,pearson,0.5399458494058014,0.6389079559781764,0.5,0.6587753644776372,0.686984429331242,0.723404255319149,0.7959999999999999,0.896551724137931,0.43617021276595747,0.447,0.37586206896551727
0,45219,50,48,13,pdf,squared_euclidean,pearson,0.5459194101343146,0.6457659585626221,0.5,0.657316832086752,0.6837886503624868,0.7340425531914894,0.8039999999999999,0.9097701149425287,0.43617021276595747,0.45500000000000007,0.37586206896551727
0,45219,60,60,91,pdf,cosine,pearson,0.5356056888920872,0.6344146253362423,0.5,0.6622738724886464,0.6810962932241948,0.7340425531914894,0.8119999999999997,0.8922413793103449,0.43617021276595747,0.455,0.3689655172413793
0,45219,60,37,2,pdf,euclidean,pearson,0.5437968372838703,0.6446588785637909,0.5,0.6604783418330646,0.6871458411918192,0.7340425531914894,0.8,0.9028735632183907,0.43617021276595747,0.44100000000000006,0.37931034482758624
0,45219,60,58,9,pdf,jaccard,pearson,0.6001581054241958,0.704949153662612,0.4787234042553192,0.6489249797551931,0.6748136441245578,0.6702127659574468,0.7859999999999999,0.9032293377120963,0.3829787234042553,0.44900000000000007,0.37241379310344835
0,45219,60,57,19,pdf,pearson,pearson,0.5417979437596748,0.6412618740288435,0.5,0.6582396211819562,0.6827056380590185,0.7340425531914894,0.805,0.903448275862069,0.44680851063829785,0.45500000000000007,0.37586206896551727
0,45219,60,59,8,pdf,squared_euclidean,pearson,0.5454382211019962,0.6450892278085649,0.5,0.657316832086752,0.6837489516349408,0.723404255319149,0.8039999999999999,0.9097701149425287,0.425531914893617,0.44500000000000006,0.37586206896551727
