,run,kmax,kbest,nclusters,density,distance,similarity,mae,rmse,ndcg@1,ndcg@5,ndcg@10,precision@1,precision@5,precision@10,recall@1,recall@5,recall@10
0,86953,10,1,481,pdf,cosine,pearson,0.7952752567133209,0.9549613373094328,0.23404255319148937,0.33423609966013446,0.37721566315725397,0.6063829787234043,0.7427419354838711,0.7874999999999999,0.24468085106382978,0.26854838709677414,0.17489087301587303
0,86953,10,10,149,pdf,euclidean,pearson,0.5713540118736364,0.6898915062900709,0.5,0.6810898525437937,0.722542454478954,0.5638297872340425,0.8120967741935484,0.8417162698412699,0.2765957446808511,0.4309139784946237,0.3095634920634921
0,86953,10,10,205,pdf,jaccard,pearson,0.6739540788577084,0.8193272790354872,0.4148936170212766,0.5805273800860283,0.603638676949996,0.4787234042553192,0.6236559139784948,0.8158234126984129,0.2872340425531915,0.44623655913978505,0.3341170634920635
0,86953,10,1,371,pdf,pearson,pearson,0.7871276176768343,0.9636456938927884,0.24468085106382978,0.3637206971055607,0.3745196109949669,0.5,0.6524193548387096,0.7093452380952381,0.20212765957446807,0.32419354838709663,0.2682539682539683
0,86953,10,9,228,pdf,squared_euclidean,pearson,0.5573633788815514,0.6775176294477443,0.5425531914893617,0.7096016851808702,0.759975934448676,0.5851063829787234,0.8379032258064515,0.8827281746031748,0.2765957446808511,0.4430107526881721,0.29831349206349206
0,86953,20,1,481,pdf,cosine,pearson,0.7952752567133209,0.9549613373094328,0.23404255319148937,0.33423609966013446,0.37721566315725397,0.6063829787234043,0.7427419354838711,0.7874999999999999,0.24468085106382978,0.26854838709677414,0.17489087301587303
0,86953,20,20,50,pdf,euclidean,pearson,0.5639343258711879,0.6839294561603299,0.5106382978723404,0.6794319336612057,0.714428883546347,0.574468085106383,0.832795698924731,0.8779166666666667,0.26595744680851063,0.431989247311828,0.3156349206349206
0,86953,20,20,79,pdf,jaccard,pearson,0.6230951774043514,0.7530954282173606,0.44680851063829785,0.622501631667473,0.681921344326405,0.5319148936170213,0.7739247311827955,0.8723809523809523,0.2553191489361702,0.4346774193548388,0.3319642857142857
0,86953,20,1,371,pdf,pearson,pearson,0.7871276176768343,0.9636456938927884,0.24468085106382978,0.3637206971055607,0.3745196109949669,0.5,0.6524193548387096,0.7093452380952381,0.20212765957446807,0.32419354838709663,0.2682539682539683
0,86953,20,20,137,pdf,squared_euclidean,pearson,0.5510664783049144,0.6709820855601066,0.5319148936170213,0.6889646537228877,0.7497189561637576,0.5957446808510638,0.8422043010752688,0.8835416666666667,0.26595744680851063,0.41505376344086015,0.2953670634920635
0,86953,30,1,481,pdf,cosine,pearson,0.7952752567133209,0.9549613373094328,0.23404255319148937,0.33423609966013446,0.37721566315725397,0.6063829787234043,0.7427419354838711,0.7874999999999999,0.24468085106382978,0.26854838709677414,0.17489087301587303
0,86953,30,28,13,pdf,euclidean,pearson,0.5615707148864543,0.6801855178600064,0.5106382978723404,0.6843768415770094,0.7213429824899718,0.5851063829787234,0.8524193548387095,0.9039583333333333,0.26595744680851063,0.4352150537634409,0.3231349206349206
0,86953,30,30,38,pdf,jaccard,pearson,0.6249219428663301,0.7532460678007508,0.43617021276595747,0.6338822761480573,0.6728548369270675,0.5319148936170213,0.793279569892473,0.8882043650793652,0.24468085106382978,0.42795698924731185,0.33277777777777773
0,86953,30,30,124,pdf,pearson,pearson,0.5513522277665178,0.6722434792758095,0.5425531914893617,0.6987403768875484,0.7400279678670428,0.5851063829787234,0.8424731182795698,0.8822222222222222,0.2765957446808511,0.41720430107526885,0.2984920634920635
0,86953,30,30,65,pdf,squared_euclidean,pearson,0.557848349742033,0.6777315930138406,0.5212765957446809,0.68711600763189,0.7330179037049489,0.5957446808510638,0.8513440860215052,0.9068551587301588,0.2765957446808511,0.41586021505376347,0.3053670634920635
0,86953,40,1,481,pdf,cosine,pearson,0.7952752567133209,0.9549613373094328,0.23404255319148937,0.33423609966013446,0.37721566315725397,0.6063829787234043,0.7427419354838711,0.7874999999999999,0.24468085106382978,0.26854838709677414,0.17489087301587303
0,86953,40,37,5,pdf,euclidean,pearson,0.5617514504065013,0.6799758430594528,0.5106382978723404,0.6886974816223413,0.7199337954830108,0.5851063829787234,0.8516129032258063,0.9039583333333333,0.26595744680851063,0.44166666666666665,0.3262599206349206
0,86953,40,40,22,pdf,jaccard,pearson,0.6021973901544725,0.7328895261289532,0.5,0.6574923019880454,0.6932728254020283,0.5957446808510638,0.8303763440860215,0.9199305555555556,0.2872340425531915,0.4376344086021506,0.33233134920634927
0,86953,40,40,65,pdf,pearson,pearson,0.5563936993605314,0.679465889941169,0.5425531914893617,0.6953279482399135,0.7416336851140135,0.5851063829787234,0.8569892473118278,0.9113194444444446,0.26595744680851063,0.4438172043010753,0.32206349206349205
0,86953,40,40,29,pdf,squared_euclidean,pearson,0.5593810616743548,0.6802849352146563,0.5,0.6754612998888176,0.7154624091405744,0.5851063829787234,0.8545698924731181,0.9019246031746032,0.26595744680851063,0.42876344086021506,0.30706349206349204
0,86953,50,1,481,pdf,cosine,pearson,0.7952752567133209,0.9549613373094328,0.23404255319148937,0.33423609966013446,0.37721566315725397,0.6063829787234043,0.7427419354838711,0.7874999999999999,0.24468085106382978,0.26854838709677414,0.17489087301587303
0,86953,50,37,5,pdf,euclidean,pearson,0.5617514504065013,0.6799758430594528,0.5106382978723404,0.6886974816223413,0.7199337954830108,0.5851063829787234,0.8516129032258063,0.9039583333333333,0.26595744680851063,0.44166666666666665,0.3262599206349206
0,86953,50,50,16,pdf,jaccard,pearson,0.599305603811297,0.7264985734300511,0.48936170212765956,0.669280876384754,0.6978481063258061,0.5957446808510638,0.8290322580645161,0.9236805555555556,0.30851063829787234,0.4295698924731183,0.3323313492063492
0,86953,50,49,32,pdf,pearson,pearson,0.5572516276339744,0.6803269465088021,0.5212765957446809,0.6843034094844096,0.7255749589438634,0.574468085106383,0.8344086021505375,0.8822023809523809,0.2765957446808511,0.4373655913978495,0.31706349206349205
0,86953,50,50,10,pdf,squared_euclidean,pearson,0.5605907614339599,0.6797676325509823,0.5106382978723404,0.6782864136174152,0.7178104781478291,0.5851063829787234,0.8545698924731182,0.9029166666666667,0.26595744680851063,0.42876344086021506,0.31206349206349204
0,86953,60,1,481,pdf,cosine,pearson,0.7952752567133209,0.9549613373094328,0.23404255319148937,0.33423609966013446,0.37721566315725397,0.6063829787234043,0.7427419354838711,0.7874999999999999,0.24468085106382978,0.26854838709677414,0.17489087301587303
0,86953,60,37,5,pdf,euclidean,pearson,0.5617514504065013,0.6799758430594528,0.5106382978723404,0.6886974816223413,0.7199337954830108,0.5851063829787234,0.8516129032258063,0.9039583333333333,0.26595744680851063,0.44166666666666665,0.3262599206349206
0,86953,60,57,10,pdf,jaccard,pearson,0.5978519746098218,0.7231400979121101,0.46808510638297873,0.6614309316427541,0.6941976122907476,0.574468085106383,0.8344086021505376,0.9278472222222222,0.2765957446808511,0.44166666666666665,0.33545634920634926
0,86953,60,60,13,pdf,pearson,pearson,0.5599428562682103,0.6801559233074324,0.5319148936170213,0.7031194721607511,0.7325808848203827,0.5957446808510638,0.836290322580645,0.8824305555555554,0.2872340425531915,0.4319892473118279,0.3156349206349206
0,86953,60,59,7,pdf,squared_euclidean,pearson,0.5620288754889601,0.6808446292089215,0.5106382978723404,0.6830104904032671,0.7204067507504185,0.5851063829787234,0.8610215053763438,0.9039583333333333,0.26595744680851063,0.43844086021505374,0.31956349206349205
