,algorithm,n_neighbors,n_neighbors_best,n_clusters,distance,similarity,mae,rmse,ndcg@1,ndcg@5,ndcg@10,precision@1,precision@5,precision@10,recall@1,recall@5,recall@10
18,opf,40,26,24,pearson,pearson,0.9331748914657166,1.1311653476191683,0.65625,0.6060839183262796,0.6726774412574085,0.296875,0.5790598290598293,0.6954545454545454,0.21875,0.4461538461538461,0.3856060606060605
19,opf,40,31,16,squared_euclidean,pearson,0.946168194058974,1.1401340371557231,0.65625,0.6060839183262796,0.6726774412574085,0.3125,0.5790598290598293,0.6954545454545454,0.21875,0.4461538461538461,0.3856060606060605
20,opf,50,45,5,cosine,pearson,0.9318050937463854,1.1306316373029883,0.65625,0.6076593682738306,0.6726774412574085,0.296875,0.5790598290598293,0.6954545454545454,0.21875,0.4461538461538461,0.3856060606060605
21,opf,50,31,30,euclidean,pearson,0.9339764720724512,1.1313486487874214,0.65625,0.6049452987853124,0.6726774412574085,0.296875,0.5790598290598293,0.6954545454545454,0.21875,0.4461538461538461,0.3856060606060605
22,opf,50,40,15,jaccard,pearson,1.0197783671802236,1.197714086481379,0.546875,0.4760890251169036,0.5300455135954977,0.375,0.5470085470085471,0.6409090909090909,0.234375,0.3641025641025641,0.2873737373737373
23,opf,50,49,20,pearson,pearson,0.9331939826352744,1.131191423609185,0.65625,0.6060839183262796,0.6726774412574085,0.296875,0.5790598290598293,0.6954545454545454,0.21875,0.4461538461538461,0.3856060606060605
24,opf,50,31,16,squared_euclidean,pearson,0.946168194058974,1.1401340371557231,0.65625,0.6060839183262796,0.6726774412574085,0.3125,0.5790598290598293,0.6954545454545454,0.21875,0.4461538461538461,0.3856060606060605
25,opf,60,45,5,cosine,pearson,0.9318050937463854,1.1306316373029883,0.65625,0.6076593682738306,0.6726774412574085,0.296875,0.5790598290598293,0.6954545454545454,0.21875,0.4461538461538461,0.3856060606060605
26,opf,60,58,24,euclidean,pearson,0.9339764720724512,1.1313486487874214,0.65625,0.6049452987853124,0.6726774412574085,0.296875,0.5790598290598293,0.6954545454545454,0.21875,0.4461538461538461,0.3856060606060605
27,opf,60,40,15,jaccard,pearson,1.0197783671802236,1.197714086481379,0.546875,0.4760890251169036,0.5300455135954977,0.375,0.5470085470085471,0.6409090909090909,0.234375,0.3641025641025641,0.2873737373737373
28,opf,60,49,20,pearson,pearson,0.9331939826352744,1.131191423609185,0.65625,0.6060839183262796,0.6726774412574085,0.296875,0.5790598290598293,0.6954545454545454,0.21875,0.4461538461538461,0.3856060606060605
29,opf,60,57,10,squared_euclidean,pearson,0.9331939826352744,1.131191423609185,0.65625,0.6060839183262796,0.6726774412574085,0.296875,0.5790598290598293,0.6954545454545454,0.21875,0.4461538461538461,0.3856060606060605
0,opf,10,1,236,cosine,pearson,0.94865092209222,1.05391060715065,0.421875,0.4819526619224967,0.4742630931739007,0.640625,0.7442307692307693,0.8230769230769232,0.375,0.4903846153846153,0.5299145299145299
1,opf,10,6,53,euclidean,pearson,0.8559392081548524,0.9880406588893416,0.6875,0.7695124898038649,0.7160757934177423,0.53125,0.6288461538461537,0.6461538461538462,0.375,0.480128205128205,0.511965811965812
2,opf,10,10,42,jaccard,pearson,0.9628339147218928,1.0888933184435363,0.46875,0.5064954123811602,0.4105282898894464,0.546875,0.6115384615384616,0.5769230769230771,0.34375,0.4358974358974358,0.3683760683760684
3,opf,10,1,267,pearson,pearson,0.9437948818691916,1.0509875704475928,0.390625,0.4653418649625717,0.4692232911185405,0.578125,0.753846153846154,0.8230769230769232,0.3125,0.5076923076923078,0.5299145299145299
4,opf,10,10,54,squared_euclidean,pearson,0.855939086371169,0.9880406242312396,0.6875,0.7695124898038649,0.7160757934177423,0.53125,0.6288461538461537,0.6461538461538462,0.375,0.480128205128205,0.511965811965812
5,opf,20,19,19,cosine,pearson,0.8529215392777918,0.9855327617522928,0.6875,0.7695124898038649,0.7160757934177423,0.515625,0.6365384615384614,0.6538461538461539,0.359375,0.4878205128205127,0.5196581196581197
6,opf,20,19,17,euclidean,pearson,0.8531956880879628,0.9859531728318224,0.6875,0.7695124898038649,0.7160757934177423,0.515625,0.6288461538461537,0.6461538461538462,0.359375,0.480128205128205,0.511965811965812
7,opf,20,19,28,jaccard,pearson,0.9115979184977694,1.0233575301210711,0.5,0.5692448158128959,0.5490789076411435,0.515625,0.6288461538461539,0.6076923076923078,0.296875,0.4538461538461538,0.4799145299145299
8,opf,20,20,22,pearson,pearson,0.8531956880879628,0.9859531728318224,0.6875,0.7695124898038649,0.7160757934177423,0.515625,0.6288461538461537,0.6461538461538462,0.359375,0.480128205128205,0.511965811965812
9,opf,20,20,25,squared_euclidean,pearson,0.8531284681935434,0.9858709576450392,0.6875,0.7695124898038649,0.7160757934177423,0.515625,0.6288461538461537,0.6461538461538462,0.359375,0.480128205128205,0.511965811965812
10,opf,30,26,14,cosine,pearson,0.8531956880879628,0.9859531728318224,0.6875,0.7695124898038649,0.7160757934177423,0.515625,0.6288461538461537,0.6461538461538462,0.359375,0.480128205128205,0.511965811965812
11,opf,30,19,17,euclidean,pearson,0.8531956880879628,0.9859531728318224,0.6875,0.7695124898038649,0.7160757934177423,0.515625,0.6288461538461537,0.6461538461538462,0.359375,0.480128205128205,0.511965811965812
12,opf,30,30,20,jaccard,pearson,0.9358628701556544,1.0524409380666166,0.515625,0.5532460615605014,0.4730872125572,0.546875,0.6532051282051282,0.6564102564102564,0.328125,0.4519230769230769,0.4376068376068377
13,opf,30,29,10,pearson,pearson,0.8531956880879628,0.9859531728318224,0.6875,0.7695124898038649,0.7160757934177423,0.515625,0.6288461538461537,0.6461538461538462,0.359375,0.480128205128205,0.511965811965812
14,opf,30,28,13,squared_euclidean,pearson,0.8531956880879628,0.9859531728318224,0.6875,0.7695124898038649,0.7160757934177423,0.515625,0.6288461538461537,0.6461538461538462,0.359375,0.480128205128205,0.511965811965812
15,opf,40,26,14,cosine,pearson,0.8531956880879628,0.9859531728318224,0.6875,0.7695124898038649,0.7160757934177423,0.515625,0.6288461538461537,0.6461538461538462,0.359375,0.480128205128205,0.511965811965812
16,opf,40,37,4,euclidean,pearson,0.8531956880879628,0.9859531728318224,0.6875,0.7695124898038649,0.7160757934177423,0.515625,0.6288461538461537,0.6461538461538462,0.359375,0.480128205128205,0.511965811965812
17,opf,40,38,17,jaccard,pearson,0.9668418738522758,1.0960851159744205,0.5625,0.5872167239274589,0.4556837463464778,0.5625,0.6224358974358974,0.5948717948717949,0.34375,0.4288461538461537,0.3914529914529915
18,opf,40,39,6,pearson,pearson,0.8531956880879628,0.9859531728318224,0.6875,0.7695124898038649,0.7160757934177423,0.515625,0.6288461538461537,0.6461538461538462,0.359375,0.480128205128205,0.511965811965812
19,opf,40,28,13,squared_euclidean,pearson,0.8531956880879628,0.9859531728318224,0.6875,0.7695124898038649,0.7160757934177423,0.515625,0.6288461538461537,0.6461538461538462,0.359375,0.480128205128205,0.511965811965812
20,opf,50,26,14,cosine,pearson,0.8531956880879628,0.9859531728318224,0.6875,0.7695124898038649,0.7160757934177423,0.515625,0.6288461538461537,0.6461538461538462,0.359375,0.480128205128205,0.511965811965812
21,opf,50,37,4,euclidean,pearson,0.8531956880879628,0.9859531728318224,0.6875,0.7695124898038649,0.7160757934177423,0.515625,0.6288461538461537,0.6461538461538462,0.359375,0.480128205128205,0.511965811965812
22,opf,50,43,16,jaccard,pearson,0.9630151661714784,1.094736272774981,0.5625,0.5990123514996115,0.4531430546070621,0.53125,0.6224358974358974,0.5756410256410256,0.34375,0.4512820512820512,0.402991452991453
23,opf,50,41,5,pearson,pearson,0.8531956880879628,0.9859531728318224,0.6875,0.7695124898038649,0.7160757934177423,0.515625,0.6288461538461537,0.6461538461538462,0.359375,0.480128205128205,0.511965811965812
24,opf,50,48,9,squared_euclidean,pearson,0.8531956880879628,0.9859531728318224,0.6875,0.7695124898038649,0.7160757934177423,0.515625,0.6288461538461537,0.6461538461538462,0.359375,0.480128205128205,0.511965811965812
25,opf,60,26,14,cosine,pearson,0.8531956880879628,0.9859531728318224,0.6875,0.7695124898038649,0.7160757934177423,0.515625,0.6288461538461537,0.6461538461538462,0.359375,0.480128205128205,0.511965811965812
26,opf,60,37,4,euclidean,pearson,0.8531956880879628,0.9859531728318224,0.6875,0.7695124898038649,0.7160757934177423,0.515625,0.6288461538461537,0.6461538461538462,0.359375,0.480128205128205,0.511965811965812
27,opf,60,59,15,jaccard,pearson,0.929473075280746,1.054111217705371,0.625,0.6830686299226284,0.6299681247593611,0.53125,0.6493589743589744,0.6564102564102564,0.359375,0.4897435897435897,0.5158119658119659
28,opf,60,41,5,pearson,pearson,0.8531956880879628,0.9859531728318224,0.6875,0.7695124898038649,0.7160757934177423,0.515625,0.6288461538461537,0.6461538461538462,0.359375,0.480128205128205,0.511965811965812
29,opf,60,56,8,squared_euclidean,pearson,0.8531956880879628,0.9859531728318224,0.6875,0.7695124898038649,0.7160757934177423,0.515625,0.6288461538461537,0.6461538461538462,0.359375,0.480128205128205,0.511965811965812
0,opf,10,1,219,cosine,pearson,1.024247467801565,1.1757503243881378,0.296875,0.2764858253065533,0.1943982274165685,0.546875,0.68,0.65,0.265625,0.3033333333333334,0.1611111111111111
1,opf,10,1,126,euclidean,pearson,1.0381219435464577,1.2027017405752838,0.328125,0.3089448999260973,0.1943089380519943,0.453125,0.5800000000000001,0.5388888888888889,0.21875,0.2783333333333333,0.1111111111111111
2,opf,10,10,40,jaccard,pearson,1.0223876044445184,1.1845730281831972,0.375,0.3984077184347265,0.2662467015390579,0.4375,0.6022222222222223,0.487037037037037,0.234375,0.325,0.1468253968253968
3,opf,10,1,252,pearson,pearson,1.036773131762569,1.1978051037154347,0.3125,0.3060283432501702,0.2215158910749428,0.46875,0.5866666666666667,0.5555555555555556,0.21875,0.2766666666666666,0.1277777777777778
4,opf,10,10,50,squared_euclidean,pearson,0.9656808083573678,1.131329203163882,0.65625,0.6996018349053267,0.6258156979740359,0.328125,0.6133333333333334,0.6024691358024692,0.234375,0.4266666666666666,0.2935846560846561
5,opf,20,1,219,cosine,pearson,1.024247467801565,1.1757503243881378,0.296875,0.2764858253065533,0.1943982274165685,0.546875,0.68,0.65,0.265625,0.3033333333333334,0.1611111111111111
6,opf,20,1,126,euclidean,pearson,1.0381219435464577,1.2027017405752838,0.328125,0.3089448999260973,0.1943089380519943,0.453125,0.5800000000000001,0.5388888888888889,0.21875,0.2783333333333333,0.1111111111111111
7,opf,20,20,22,jaccard,pearson,0.9932516199641664,1.1505869105015871,0.46875,0.4835145006563084,0.4118634856178033,0.390625,0.6266666666666668,0.5666666666666667,0.234375,0.38,0.2560846560846561
8,opf,20,1,252,pearson,pearson,1.036773131762569,1.1978051037154347,0.3125,0.3060283432501702,0.2215158910749428,0.46875,0.5866666666666667,0.5555555555555556,0.21875,0.2766666666666666,0.1277777777777778
9,opf,20,19,22,squared_euclidean,pearson,0.9595740905022168,1.1276088825069872,0.6875,0.7112378039117556,0.6258156979740359,0.328125,0.6133333333333334,0.6024691358024692,0.234375,0.4266666666666666,0.2935846560846561
10,opf,30,1,219,cosine,pearson,1.024247467801565,1.1757503243881378,0.296875,0.2764858253065533,0.1943982274165685,0.546875,0.68,0.65,0.265625,0.3033333333333334,0.1611111111111111
11,opf,30,1,126,euclidean,pearson,1.0381219435464577,1.2027017405752838,0.328125,0.3089448999260973,0.1943089380519943,0.453125,0.5800000000000001,0.5388888888888889,0.21875,0.2783333333333333,0.1111111111111111
12,opf,30,30,18,jaccard,pearson,1.0051536547507542,1.1746532985519766,0.515625,0.4992539208333693,0.400877348981055,0.359375,0.5800000000000001,0.5154320987654322,0.203125,0.36,0.2009920634920635
13,opf,30,23,24,pearson,pearson,0.9595740905022168,1.1276088825069872,0.6875,0.7112378039117556,0.6258156979740359,0.328125,0.6133333333333334,0.6024691358024692,0.234375,0.4266666666666666,0.2935846560846561
14,opf,30,27,15,squared_euclidean,pearson,0.9595740905022168,1.1276088825069872,0.6875,0.7112378039117556,0.6258156979740359,0.328125,0.6133333333333334,0.6024691358024692,0.234375,0.4266666666666666,0.2935846560846561
15,opf,40,1,219,cosine,pearson,1.024247467801565,1.1757503243881378,0.296875,0.2764858253065533,0.1943982274165685,0.546875,0.68,0.65,0.265625,0.3033333333333334,0.1611111111111111
16,opf,40,38,25,euclidean,pearson,0.9595740905022168,1.1276088825069872,0.6875,0.7112378039117556,0.6258156979740359,0.328125,0.6133333333333334,0.6024691358024692,0.234375,0.4266666666666666,0.2935846560846561
17,opf,40,33,17,jaccard,pearson,0.9982183002633136,1.165885092688828,0.515625,0.503627423417114,0.409749524620042,0.375,0.6133333333333334,0.54320987654321,0.203125,0.36,0.2009920634920635
18,opf,40,23,24,pearson,pearson,0.9595740905022168,1.1276088825069872,0.6875,0.7112378039117556,0.6258156979740359,0.328125,0.6133333333333334,0.6024691358024692,0.234375,0.4266666666666666,0.2935846560846561
19,opf,40,33,11,squared_euclidean,pearson,0.9595740905022168,1.1276088825069872,0.6875,0.7112378039117556,0.6258156979740359,0.328125,0.6133333333333334,0.6024691358024692,0.234375,0.4266666666666666,0.2935846560846561
20,opf,50,1,219,cosine,pearson,1.024247467801565,1.1757503243881378,0.296875,0.2764858253065533,0.1943982274165685,0.546875,0.68,0.65,0.265625,0.3033333333333334,0.1611111111111111
21,opf,50,48,7,euclidean,pearson,0.9595740905022168,1.1276088825069872,0.6875,0.7112378039117556,0.6258156979740359,0.328125,0.6133333333333334,0.6024691358024692,0.234375,0.4266666666666666,0.2935846560846561
22,opf,50,47,16,jaccard,pearson,1.0106384355394578,1.1801234656491535,0.453125,0.4618420719387651,0.3559628560405786,0.359375,0.5533333333333333,0.4932098765432099,0.203125,0.3316666666666666,0.156547619047619
23,opf,50,46,7,pearson,pearson,0.9595740905022168,1.1276088825069872,0.6875,0.7112378039117556,0.6258156979740359,0.328125,0.6133333333333334,0.6024691358024692,0.234375,0.4266666666666666,0.2935846560846561
24,opf,50,33,11,squared_euclidean,pearson,0.9595740905022168,1.1276088825069872,0.6875,0.7112378039117556,0.6258156979740359,0.328125,0.6133333333333334,0.6024691358024692,0.234375,0.4266666666666666,0.2935846560846561
25,opf,60,52,7,cosine,pearson,0.9595740905022168,1.1276088825069872,0.6875,0.7112378039117556,0.6258156979740359,0.328125,0.6133333333333334,0.6024691358024692,0.234375,0.4266666666666666,0.2935846560846561
26,opf,60,52,1,euclidean,pearson,0.9595740905022168,1.1276088825069872,0.6875,0.7112378039117556,0.6258156979740359,0.328125,0.6133333333333334,0.6024691358024692,0.234375,0.4266666666666666,0.2935846560846561
27,opf,60,58,15,jaccard,pearson,1.008575435076786,1.180942072500633,0.484375,0.4919162566121322,0.3715492972179652,0.359375,0.5533333333333333,0.4839506172839506,0.203125,0.3316666666666666,0.156547619047619
28,opf,60,52,2,pearson,pearson,0.9595740905022168,1.1276088825069872,0.6875,0.7112378039117556,0.6258156979740359,0.328125,0.6133333333333334,0.6024691358024692,0.234375,0.4266666666666666,0.2935846560846561
29,opf,60,56,9,squared_euclidean,pearson,0.9595740905022168,1.1276088825069872,0.6875,0.7112378039117556,0.6258156979740359,0.328125,0.6133333333333334,0.6024691358024692,0.234375,0.4266666666666666,0.2935846560846561
0,opf,10,1,257,cosine,pearson,0.972619159030652,1.160102197475123,0.28125,0.2012325324134536,0.2475223685785799,0.421875,0.4368421052631579,0.4884615384615384,0.171875,0.1706140350877193,0.229059829059829
1,opf,10,10,33,euclidean,pearson,0.8873975783189935,1.0985668465617175,0.71875,0.7273036404595999,0.7203285782768922,0.375,0.4557017543859649,0.5322649572649573,0.265625,0.3460526315789474,0.4087606837606837
2,opf,10,10,39,jaccard,pearson,0.9441058105843284,1.1443665217078314,0.453125,0.4147279603678709,0.4380655593227909,0.390625,0.3526315789473684,0.4525641025641024,0.203125,0.193859649122807,0.291025641025641
3,opf,10,1,272,pearson,pearson,0.9664458411481002,1.1536699163718955,0.3125,0.2000798115509947,0.2212031396842592,0.40625,0.4157894736842105,0.4615384615384614,0.171875,0.1780701754385965,0.2021367521367521
4,opf,10,10,49,squared_euclidean,pearson,0.880598452791144,1.0891570977863931,0.71875,0.7273036404595999,0.7171083892769233,0.390625,0.4557017543859649,0.5284188034188034,0.28125,0.3460526315789474,0.4044871794871795
5,opf,20,1,257,cosine,pearson,0.972619159030652,1.160102197475123,0.28125,0.2012325324134536,0.2475223685785799,0.421875,0.4368421052631579,0.4884615384615384,0.171875,0.1706140350877193,0.229059829059829
6,opf,20,11,26,euclidean,pearson,0.8875551342423166,1.0985906534763876,0.71875,0.7273036404595999,0.7203285782768922,0.375,0.4557017543859649,0.5322649572649573,0.265625,0.3460526315789474,0.4087606837606837
7,opf,20,20,23,jaccard,pearson,0.9344109066912714,1.1257925186270166,0.453125,0.4471717101734036,0.467280314575666,0.421875,0.4342105263157895,0.4829059829059827,0.21875,0.2390350877192982,0.305982905982906
8,opf,20,1,272,pearson,pearson,0.9664458411481002,1.1536699163718955,0.3125,0.2000798115509947,0.2212031396842592,0.40625,0.4157894736842105,0.4615384615384614,0.171875,0.1780701754385965,0.2021367521367521
9,opf,20,20,23,squared_euclidean,pearson,0.8842411167953498,1.0932169971585857,0.71875,0.7273036404595999,0.72597195689992,0.375,0.4557017543859649,0.5361111111111111,0.265625,0.3460526315789474,0.4126068376068376
10,opf,30,26,6,cosine,pearson,0.8843596798922256,1.093035914894979,0.71875,0.726912501714064,0.7256009858719227,0.375,0.4557017543859649,0.5361111111111111,0.265625,0.3460526315789474,0.4126068376068376
11,opf,30,11,26,euclidean,pearson,0.8875551342423166,1.0985906534763876,0.71875,0.7273036404595999,0.7203285782768922,0.375,0.4557017543859649,0.5322649572649573,0.265625,0.3460526315789474,0.4087606837606837
12,opf,30,30,17,jaccard,pearson,0.9267495256016562,1.121520387922185,0.515625,0.5059475072611982,0.5199030462591101,0.4375,0.4171052631578947,0.5014957264957263,0.265625,0.2548245614035088,0.3261752136752136
13,opf,30,24,19,pearson,pearson,0.8840478671865487,1.0928807879113722,0.71875,0.7273036404595999,0.72597195689992,0.375,0.4557017543859649,0.5361111111111111,0.265625,0.3460526315789474,0.4126068376068376
14,opf,30,29,15,squared_euclidean,pearson,0.8840478671865487,1.0928807879113722,0.71875,0.7273036404595999,0.72597195689992,0.375,0.4557017543859649,0.5361111111111111,0.265625,0.3460526315789474,0.4126068376068376
15,opf,40,26,6,cosine,pearson,0.8843596798922256,1.093035914894979,0.71875,0.726912501714064,0.7256009858719227,0.375,0.4557017543859649,0.5361111111111111,0.265625,0.3460526315789474,0.4126068376068376
16,opf,40,11,26,euclidean,pearson,0.8875551342423166,1.0985906534763876,0.71875,0.7273036404595999,0.7203285782768922,0.375,0.4557017543859649,0.5322649572649573,0.265625,0.3460526315789474,0.4087606837606837
17,opf,40,30,17,jaccard,pearson,0.9267495256016562,1.121520387922185,0.515625,0.5059475072611982,0.5199030462591101,0.4375,0.4171052631578947,0.5014957264957263,0.265625,0.2548245614035088,0.3261752136752136
18,opf,40,40,16,pearson,pearson,0.8840478671865487,1.0928807879113722,0.71875,0.7273036404595999,0.72597195689992,0.375,0.4557017543859649,0.5361111111111111,0.265625,0.3460526315789474,0.4126068376068376
19,opf,40,32,14,squared_euclidean,pearson,0.8840478671865487,1.0928807879113722,0.71875,0.7273036404595999,0.72597195689992,0.375,0.4557017543859649,0.5361111111111111,0.265625,0.3460526315789474,0.4126068376068376
20,opf,50,26,6,cosine,pearson,0.8843596798922256,1.093035914894979,0.71875,0.726912501714064,0.7256009858719227,0.375,0.4557017543859649,0.5361111111111111,0.265625,0.3460526315789474,0.4126068376068376
21,opf,50,11,26,euclidean,pearson,0.8875551342423166,1.0985906534763876,0.71875,0.7273036404595999,0.7203285782768922,0.375,0.4557017543859649,0.5322649572649573,0.265625,0.3460526315789474,0.4087606837606837
22,opf,50,50,15,jaccard,pearson,0.9476099720058276,1.1472373926791193,0.5,0.5027597837833779,0.5105812507111841,0.375,0.3802631578947368,0.4143162393162392,0.203125,0.2285087719298245,0.2867521367521367
23,opf,50,44,15,pearson,pearson,0.8840478671865487,1.0928807879113722,0.71875,0.7273036404595999,0.72597195689992,0.375,0.4557017543859649,0.5361111111111111,0.265625,0.3460526315789474,0.4126068376068376
24,opf,50,32,14,squared_euclidean,pearson,0.8840478671865487,1.0928807879113722,0.71875,0.7273036404595999,0.72597195689992,0.375,0.4557017543859649,0.5361111111111111,0.265625,0.3460526315789474,0.4126068376068376
25,opf,60,52,5,cosine,pearson,0.8843596798922256,1.093035914894979,0.71875,0.726912501714064,0.7256009858719227,0.375,0.4557017543859649,0.5361111111111111,0.265625,0.3460526315789474,0.4126068376068376
26,opf,60,11,26,euclidean,pearson,0.8875551342423166,1.0985906534763876,0.71875,0.7273036404595999,0.7203285782768922,0.375,0.4557017543859649,0.5322649572649573,0.265625,0.3460526315789474,0.4087606837606837
27,opf,60,58,13,jaccard,pearson,0.9269154097060512,1.1224241428045776,0.5625,0.5669633584216779,0.558545392120179,0.421875,0.4223684210526316,0.4489316239316238,0.25,0.2706140350877193,0.3179487179487179
28,opf,60,55,14,pearson,pearson,0.8840478671865487,1.0928807879113722,0.71875,0.7273036404595999,0.72597195689992,0.375,0.4557017543859649,0.5361111111111111,0.265625,0.3460526315789474,0.4126068376068376
29,opf,60,57,9,squared_euclidean,pearson,0.8840478671865487,1.0928807879113722,0.71875,0.7273036404595999,0.72597195689992,0.375,0.4557017543859649,0.5361111111111111,0.265625,0.3460526315789474,0.4126068376068376
0,opf,10,1,242,cosine,pearson,1.0883227543841614,1.2238184004737138,0.203125,0.3638431823036111,0.2853613506916573,0.453125,0.6789473684210527,0.676470588235294,0.15625,0.3526315789473684,0.3352941176470588
1,opf,10,10,20,euclidean,pearson,0.9917265649310346,1.1319076285786915,0.5625,0.6468891399187604,0.5993757819647967,0.453125,0.5736842105263158,0.560924369747899,0.296875,0.425,0.4352941176470588
2,opf,10,10,38,jaccard,pearson,1.036806057128693,1.1669932000100949,0.34375,0.4647633406140111,0.4206958395697112,0.421875,0.6368421052631579,0.5549019607843136,0.203125,0.3842105263157895,0.3705882352941176
3,opf,10,9,26,pearson,pearson,0.991147013258322,1.1315074050585483,0.5625,0.6513517741986764,0.6015335443794838,0.453125,0.5789473684210527,0.560924369747899,0.296875,0.4302631578947369,0.4352941176470588
4,opf,10,10,43,squared_euclidean,pearson,0.9919186947502217,1.1322871461469066,0.5625,0.6513517741986764,0.5969218814983852,0.453125,0.5789473684210527,0.5550420168067226,0.296875,0.4302631578947369,0.4294117647058823
5,opf,20,16,12,cosine,pearson,0.991147013258322,1.1315074050585483,0.5625,0.6513517741986764,0.6015335443794838,0.453125,0.5789473684210527,0.560924369747899,0.296875,0.4302631578947369,0.4352941176470588
6,opf,20,14,12,euclidean,pearson,0.991633661478796,1.1318746980389542,0.5625,0.6513517741986764,0.6015335443794838,0.453125,0.5789473684210527,0.560924369747899,0.296875,0.4302631578947369,0.4352941176470588
7,opf,20,19,26,jaccard,pearson,1.0439892515285365,1.17692873296293,0.375,0.4794910115658755,0.4427514124272735,0.390625,0.6210526315789474,0.5490196078431372,0.15625,0.3736842105263158,0.3647058823529412
8,opf,20,16,5,pearson,pearson,0.9914961157513956,1.131904834013948,0.5625,0.6513517741986764,0.6015335443794838,0.453125,0.5789473684210527,0.560924369747899,0.296875,0.4302631578947369,0.4352941176470588
9,opf,20,20,19,squared_euclidean,pearson,0.9911863771558816,1.1315104611683318,0.5625,0.6513517741986764,0.6015335443794838,0.453125,0.5789473684210527,0.560924369747899,0.296875,0.4302631578947369,0.4352941176470588
10,opf,30,16,12,cosine,pearson,0.991147013258322,1.1315074050585483,0.5625,0.6513517741986764,0.6015335443794838,0.453125,0.5789473684210527,0.560924369747899,0.296875,0.4302631578947369,0.4352941176470588
11,opf,30,14,12,euclidean,pearson,0.991633661478796,1.1318746980389542,0.5625,0.6513517741986764,0.6015335443794838,0.453125,0.5789473684210527,0.560924369747899,0.296875,0.4302631578947369,0.4352941176470588
12,opf,30,29,18,jaccard,pearson,1.0566284905986087,1.190782279174624,0.375,0.4889361628454844,0.4327907879689525,0.4375,0.6684210526315789,0.6254901960784314,0.1875,0.3881578947368421,0.3823529411764705
13,opf,30,23,4,pearson,pearson,0.991147013258322,1.1315074050585483,0.5625,0.6513517741986764,0.6015335443794838,0.453125,0.5789473684210527,0.560924369747899,0.296875,0.4302631578947369,0.4352941176470588
14,opf,30,26,11,squared_euclidean,pearson,0.991147013258322,1.1315074050585483,0.5625,0.6513517741986764,0.6015335443794838,0.453125,0.5789473684210527,0.560924369747899,0.296875,0.4302631578947369,0.4352941176470588
15,opf,40,35,2,cosine,pearson,0.991147013258322,1.1315074050585483,0.5625,0.6513517741986764,0.6015335443794838,0.453125,0.5789473684210527,0.560924369747899,0.296875,0.4302631578947369,0.4352941176470588
16,opf,40,14,12,euclidean,pearson,0.991633661478796,1.1318746980389542,0.5625,0.6513517741986764,0.6015335443794838,0.453125,0.5789473684210527,0.560924369747899,0.296875,0.4302631578947369,0.4352941176470588
17,opf,40,40,14,jaccard,pearson,1.0471614427137736,1.1793857117055182,0.375,0.5075233493894032,0.4550261501179514,0.484375,0.6578947368421053,0.5598039215686273,0.234375,0.3947368421052631,0.3764705882352941
18,opf,40,23,4,pearson,pearson,0.991147013258322,1.1315074050585483,0.5625,0.6513517741986764,0.6015335443794838,0.453125,0.5789473684210527,0.560924369747899,0.296875,0.4302631578947369,0.4352941176470588
19,opf,40,40,10,squared_euclidean,pearson,0.991147013258322,1.1315074050585483,0.5625,0.6513517741986764,0.6015335443794838,0.453125,0.5789473684210527,0.560924369747899,0.296875,0.4302631578947369,0.4352941176470588
20,opf,50,35,2,cosine,pearson,0.991147013258322,1.1315074050585483,0.5625,0.6513517741986764,0.6015335443794838,0.453125,0.5789473684210527,0.560924369747899,0.296875,0.4302631578947369,0.4352941176470588
21,opf,50,14,12,euclidean,pearson,0.991633661478796,1.1318746980389542,0.5625,0.6513517741986764,0.6015335443794838,0.453125,0.5789473684210527,0.560924369747899,0.296875,0.4302631578947369,0.4352941176470588
22,opf,50,46,12,jaccard,pearson,1.0437118352020391,1.1788309182195191,0.40625,0.5263313690494129,0.4787407895416929,0.484375,0.6578947368421053,0.5656862745098038,0.21875,0.3947368421052631,0.3823529411764705
23,opf,50,42,1,pearson,pearson,0.991147013258322,1.1315074050585483,0.5625,0.6513517741986764,0.6015335443794838,0.453125,0.5789473684210527,0.560924369747899,0.296875,0.4302631578947369,0.4352941176470588
24,opf,50,50,8,squared_euclidean,pearson,0.991147013258322,1.1315074050585483,0.5625,0.6513517741986764,0.6015335443794838,0.453125,0.5789473684210527,0.560924369747899,0.296875,0.4302631578947369,0.4352941176470588
25,opf,60,35,2,cosine,pearson,0.991147013258322,1.1315074050585483,0.5625,0.6513517741986764,0.6015335443794838,0.453125,0.5789473684210527,0.560924369747899,0.296875,0.4302631578947369,0.4352941176470588
26,opf,60,14,12,euclidean,pearson,0.991633661478796,1.1318746980389542,0.5625,0.6513517741986764,0.6015335443794838,0.453125,0.5789473684210527,0.560924369747899,0.296875,0.4302631578947369,0.4352941176470588
27,opf,60,60,11,jaccard,pearson,1.0462076129046294,1.183458475200092,0.40625,0.53949168029801,0.4995256094311089,0.453125,0.6578947368421053,0.573109243697479,0.203125,0.3894736842105263,0.388235294117647
28,opf,60,42,1,pearson,pearson,0.991147013258322,1.1315074050585483,0.5625,0.6513517741986764,0.6015335443794838,0.453125,0.5789473684210527,0.560924369747899,0.296875,0.4302631578947369,0.4352941176470588
29,opf,60,60,4,squared_euclidean,pearson,0.991147013258322,1.1315074050585483,0.5625,0.6513517741986764,0.6015335443794838,0.453125,0.5789473684210527,0.560924369747899,0.296875,0.4302631578947369,0.4352941176470588
