,run,n_clusters,distance,similarity,mae,rmse,ndcg@1,ndcg@5,ndcg@10,precision@1,precision@5,precision@10,recall@1,recall@5,recall@10
0,19,203,euclidean,pearson,0.7275708807521701,0.8959919525040345,0.36065573770491804,0.3841355004986612,0.3665632848735833,0.4098360655737705,0.5926356589147286,0.6003174603174605,0.22950819672131148,0.2810077519379845,0.22222222222222218
0,19,65,euclidean,pearson,0.6896050538867072,0.8548362824084673,0.4426229508196721,0.5171980878542562,0.5136315084639237,0.4098360655737705,0.6523255813953489,0.6802910052910054,0.26229508196721313,0.3825581395348837,0.2948148148148148
0,19,20,euclidean,pearson,0.6100864787551878,0.7795545164822644,0.5081967213114754,0.5319528611697061,0.5650786109900404,0.5081967213114754,0.6437984496124031,0.6589947089947091,0.3770491803278688,0.41240310077519376,0.36379629629629634
0,19,26,euclidean,pearson,0.6807900568477762,0.857222789711596,0.4426229508196721,0.5188235520961884,0.5618823049251443,0.3442622950819672,0.5655038759689921,0.6291269841269842,0.21311475409836064,0.3635658914728682,0.3249074074074075
0,19,10,euclidean,pearson,0.5808515466359181,0.7230430349980298,0.5901639344262295,0.6043429370250226,0.6251989169989914,0.5573770491803278,0.6984496124031008,0.7214550264550266,0.39344262295081966,0.4263565891472868,0.350925925925926
0,19,29,euclidean,pearson,0.6473402791153431,0.8168187732076564,0.47540983606557374,0.5128788020529065,0.5288595568138343,0.4262295081967213,0.6054263565891473,0.6900000000000002,0.29508196721311475,0.3763565891472868,0.34592592592592586
0,95673,22,squared_euclidean,pearson,0.6389596374091526,0.7837608135476416,0.39344262295081966,0.4957313704951596,0.5089469759204527,0.4918032786885246,0.6894736842105263,0.6355555555555555,0.26229508196721313,0.4118421052631579,0.29923280423280424
