,run,n_clusters,distance,similarity,mae,rmse,ndcg@1,ndcg@5,ndcg@10,precision@1,precision@5,precision@10,recall@1,recall@5,recall@10
0,19,87,euclidean,pearson,0.646074736728634,0.8014897518489186,0.4918032786885246,0.49002751518795723,0.4707423905845436,0.47540983606557374,0.5658914728682171,0.6172222222222224,0.32786885245901637,0.3554263565891473,0.3098148148148148
0,19,36,euclidean,pearson,0.6596481104282321,0.8322478304987799,0.4262295081967213,0.5187152539645871,0.5068915549742561,0.4262295081967213,0.6430232558139535,0.6668650793650793,0.3114754098360656,0.40193798449612406,0.32833333333333337
0,19,19,euclidean,pearson,0.618204305770315,0.7656186455467414,0.5245901639344263,0.5942926671949649,0.6289085548317994,0.5081967213114754,0.6883720930232556,0.7302513227513228,0.36065573770491804,0.4344961240310077,0.3817592592592593
0,19,12,euclidean,pearson,0.6074646899034769,0.7535447520572854,0.5737704918032787,0.6153192848987521,0.6274151034533906,0.47540983606557374,0.6782945736434108,0.6647089947089948,0.36065573770491804,0.43914728682170534,0.36175925925925934
0,19,8,euclidean,pearson,0.585065288439513,0.7291882045246213,0.5737704918032787,0.63869055772614,0.6385246649913648,0.5245901639344263,0.7527131782945738,0.7826984126984127,0.32786885245901637,0.45542635658914726,0.3431481481481482
0,19,27,euclidean,pearson,0.6724964716774553,0.8488948178168788,0.4262295081967213,0.46592118632057694,0.49860976027460174,0.39344262295081966,0.5290697674418605,0.529047619047619,0.32786885245901637,0.3810077519379845,0.3332407407407408
0,86953,16,squared_euclidean,pearson,0.5492624956850722,0.6989299329251885,0.3442622950819672,0.4990033400403884,0.5300495978700857,0.5901639344262295,0.6976190476190476,0.6649425287356322,0.3114754098360656,0.38809523809523805,0.4085385878489326
