,run,eps,min_samples,n_clusters,distance,similarity,mae,rmse,ndcg@1,ndcg@5,ndcg@10,precision@1,precision@5,precision@10,recall@1,recall@5,recall@10
0,69585,0.9772727272727273,10,1,cosine,pearson,0.595926948008611,0.7108651114528839,0.6595744680851063,0.7237567701215921,0.7690475386797405,0.6914893617021277,0.7936868686868688,0.8858333333333333,0.3829787234042553,0.36994949494949503,0.32584920634920644
