,run,eps,min_samples,n_clusters,distance,similarity,mae,rmse,ndcg@1,ndcg@5,ndcg@10,precision@1,precision@5,precision@10,recall@1,recall@5,recall@10
0,267,0.9795918367346939,20,1,cosine,pearson,0.5898962365017361,0.7116049393577455,0.5531914893617021,0.629079757375619,0.6823026923431169,0.6276595744680851,0.8177248677248679,0.8967189314750291,0.2765957446808511,0.34153439153439147,0.3446573751451799
