,run,eps,min_samples,n_clusters,distance,similarity,mae,rmse,ndcg@1,ndcg@5,ndcg@10,precision@1,precision@5,precision@10,recall@1,recall@5,recall@10
0,95673,0.9743589743589743,10,1,cosine,pearson,0.5735320522764706,0.6777595410496695,0.48936170212765956,0.6505408927050043,0.7382372542859607,0.5638297872340425,0.7435897435897435,0.8862956810631228,0.2553191489361702,0.3775641025641025,0.42216685123661873
