,run,eps,min_samples,n_clusters,distance,similarity,mae,rmse,ndcg@1,ndcg@5,ndcg@10,precision@1,precision@5,precision@10,recall@1,recall@5,recall@10
0,39221,0.9803921568627451,10,1,cosine,pearson,0.5692476296476363,0.6730893470744487,0.5319148936170213,0.7757256224512217,0.762295258531332,0.6808510638297872,0.8393333333333334,0.8874338624338624,0.39361702127659576,0.44300000000000006,0.36290784832451484
