,run,eps,min_samples,n_clusters,distance,similarity,mae,rmse,ndcg@1,ndcg@5,ndcg@10,precision@1,precision@5,precision@10,recall@1,recall@5,recall@10
0,93719,0.9803921568627451,10,1,cosine,pearson,0.6001824717072776,0.7154130807693574,0.5638297872340425,0.6550765900957843,0.6789841261490192,0.6382978723404256,0.787797619047619,0.8328007518796992,0.3404255319148936,0.3967261904761905,0.3476294903926483
