,run,eps,min_samples,n_clusters,distance,similarity,mae,rmse,ndcg@1,ndcg@5,ndcg@10,precision@1,precision@5,precision@10,recall@1,recall@5,recall@10
0,48912,0.98,10,1,cosine,pearson,0.5256011020386089,0.6320979029381254,0.6170212765957447,0.72604928061026,0.732336614860146,0.6808510638297872,0.7456666666666665,0.8226686507936508,0.4148936170212766,0.43666666666666665,0.41284722222222225
