,run,eps,min_samples,n_clusters,distance,similarity,mae,rmse,ndcg@1,ndcg@5,ndcg@10,precision@1,precision@5,precision@10,recall@1,recall@5,recall@10
0,33812,0.98,10,1,cosine,pearson,0.5876653148048324,0.6989987067162279,0.6276595744680851,0.759277640860974,0.8303443207345503,0.6382978723404256,0.8148936170212765,0.8667624521072798,0.35106382978723405,0.43617021276595735,0.40372194854953475
