,run,eps,min_samples,n_clusters,distance,similarity,mae,rmse,ndcg@1,ndcg@5,ndcg@10,precision@1,precision@5,precision@10,recall@1,recall@5,recall@10
0,45219,0.98,20,1,cosine,pearson,0.54388938928335,0.6447914973997482,0.5,0.6578542402828178,0.68678743516379,0.7340425531914894,0.8009999999999999,0.9114942528735631,0.43617021276595747,0.44100000000000006,0.3827586206896552
