,run,eps,min_samples,n_clusters,distance,similarity,mae,rmse,ndcg@1,ndcg@5,ndcg@10,precision@1,precision@5,precision@10,recall@1,recall@5,recall@10
0,43373,0.9803921568627451,10,1,cosine,pearson,0.5861178586233312,0.693064470616217,0.5851063829787234,0.6994709023416431,0.8054034088977893,0.7021276595744681,0.8130718954248366,0.8531986531986532,0.2872340425531915,0.31895424836601305,0.42979797979797985
