,run,n_clusters,distance,similarity,mae,rmse,ndcg@1,ndcg@5,ndcg@10,precision@1,precision@5,precision@10,recall@1,recall@5,recall@10
0,19,209,euclidean,pearson,0.7449893113618729,0.8793120625970616,0.3617021276595745,0.4997274846243337,0.5560499590966598,0.48936170212765956,0.6027777777777777,0.7250522138680033,0.26595744680851063,0.349074074074074,0.3470238095238095
0,19,104,euclidean,pearson,0.782144568013284,0.9286114824106733,0.3723404255319149,0.5019841883958305,0.5847541241123746,0.574468085106383,0.6854938271604937,0.8362677527151212,0.35106382978723405,0.36975308641975313,0.29827694235588975
0,19,61,euclidean,pearson,0.7548739885011686,0.9104607299179741,0.4148936170212766,0.5267224584450583,0.6032829704377666,0.4574468085106383,0.6203703703703703,0.7122076023391815,0.24468085106382978,0.3756172839506173,0.35712197159565584
0,19,31,euclidean,pearson,0.7152282418981013,0.8587895083233255,0.4787234042553192,0.57141898704525,0.6199452241051249,0.5425531914893617,0.6817901234567901,0.8226817042606517,0.3191489361702128,0.44444444444444453,0.35647451963241433
0,19,61,euclidean,pearson,0.7402605092655441,0.8822530113612183,0.40425531914893614,0.5397343518893697,0.590511208313918,0.5212765957446809,0.6496913580246914,0.7708333333333334,0.22340425531914893,0.39629629629629626,0.34940476190476205
0,19,72,euclidean,pearson,0.7613652050410974,0.9040029838853443,0.39361702127659576,0.5223462092025032,0.5911157933572625,0.5106382978723404,0.6429012345679012,0.7795739348370928,0.22340425531914893,0.39012345679012334,0.3232142857142857
0,13480,86,cosine,pearson,0.7078435123738286,0.8465047117045179,0.3829787234042553,0.5241021857745091,0.5056970641118268,0.5319148936170213,0.6754545454545455,0.7457936507936508,0.30851063829787234,0.38272727272727264,0.34291666666666665
