,run,n_clusters,distance,similarity,mae,rmse,ndcg@1,ndcg@5,ndcg@10,precision@1,precision@5,precision@10,recall@1,recall@5,recall@10
0,19,199,euclidean,pearson,0.7677320492587687,0.9156541493933446,0.3723404255319149,0.46797351058403786,0.5007082900257018,0.4787234042553192,0.5901234567901235,0.6974832915622388,0.2872340425531915,0.35432098765432096,0.3418964076858813
0,19,107,euclidean,pearson,0.8108775882808651,0.964805572511361,0.2978723404255319,0.4772665254164456,0.5357474817965369,0.5212765957446809,0.644753086419753,0.7471491228070175,0.2765957446808511,0.3762345679012345,0.32607560568086885
0,19,55,euclidean,pearson,0.7136133287149219,0.8459208591549812,0.43617021276595747,0.5915914975242167,0.654307288939887,0.5106382978723404,0.7000000000000001,0.8154448621553885,0.26595744680851063,0.3944444444444444,0.3157059314954052
0,19,46,euclidean,pearson,0.7268634366785927,0.8684484077116301,0.43617021276595747,0.5304505250245812,0.6100115017899339,0.5212765957446809,0.6885802469135803,0.8018379281537177,0.2553191489361702,0.3793209876543208,0.33037802840434427
0,19,62,euclidean,pearson,0.7253470826247511,0.8643931012015897,0.3829787234042553,0.49210783594482993,0.5689131367216715,0.5957446808510638,0.6716049382716048,0.7416248955722641,0.30851063829787234,0.3805555555555555,0.31219715956558064
0,19,53,euclidean,pearson,0.730256227887617,0.8644455509099246,0.4574468085106383,0.5493732170861094,0.6065557397317186,0.5,0.6243827160493827,0.7738408521303258,0.3404255319148936,0.3879629629629629,0.38061821219715947
0,82678,89,cosine,pearson,0.701331761426743,0.8489202549716026,0.43617021276595747,0.5455643250684298,0.6394832975248825,0.5,0.7181547619047617,0.7122902494331066,0.24468085106382978,0.3898809523809524,0.36153061224489796
