,run,kmax,kbest,nclusters,density,distance,similarity,mae,rmse,ndcg@1,ndcg@5,ndcg@10,precision@1,precision@5,precision@10,recall@1,recall@5,recall@10
0,99683,10,1,212,pdf,cosine,pearson,0.7731820672905687,0.9393685523985545,0.3442622950819672,0.36495941396859344,0.33661789211954435,0.5901639344262295,0.7026515151515151,0.7025720164609054,0.2459016393442623,0.25909090909090915,0.20656966490299825
0,99683,10,9,46,pdf,euclidean,pearson,0.5783924650408088,0.7041641091574796,0.6557377049180327,0.7061205474715858,0.658373533310426,0.6229508196721312,0.7685606060606062,0.8318930041152264,0.3770491803278688,0.4189393939393939,0.3660787771898883
0,99683,10,10,132,pdf,jaccard,pearson,0.758056144330247,0.9110073313132695,0.4098360655737705,0.4975631220325045,0.47596547332666,0.45901639344262296,0.5738636363636364,0.6132716049382716,0.21311475409836064,0.32803030303030306,0.2986478542034097
0,99683,10,1,269,pdf,pearson,pearson,0.7975824365470014,0.9546863985994286,0.21311475409836064,0.27326597784574796,0.2594478079377766,0.5409836065573771,0.6553030303030303,0.7172839506172841,0.16393442622950818,0.1954545454545455,0.10041152263374487
0,99683,10,6,107,pdf,squared_euclidean,pearson,0.6049988725492865,0.7452067122910045,0.639344262295082,0.7158574804859952,0.6301918968855837,0.5737704918032787,0.7280303030303031,0.7540123456790124,0.36065573770491804,0.4041666666666666,0.31854791299235746
0,99683,20,1,212,pdf,cosine,pearson,0.7731820672905687,0.9393685523985545,0.3442622950819672,0.36495941396859344,0.33661789211954435,0.5901639344262295,0.7026515151515151,0.7025720164609054,0.2459016393442623,0.25909090909090915,0.20656966490299825
0,99683,20,18,8,pdf,euclidean,pearson,0.5759227716436784,0.7012461401038237,0.639344262295082,0.6978236722101033,0.6412629240156394,0.5901639344262295,0.7852272727272728,0.8664609053497943,0.32786885245901637,0.39621212121212124,0.35296884185773075
0,99683,20,20,57,pdf,jaccard,pearson,0.6872372927071569,0.8290657944067745,0.5901639344262295,0.6463216724727949,0.5753465993099701,0.5901639344262295,0.7382575757575757,0.7627572016460907,0.2786885245901639,0.35530303030303034,0.3425925925925926
0,99683,20,1,269,pdf,pearson,pearson,0.7975824365470014,0.9546863985994286,0.21311475409836064,0.27326597784574796,0.2594478079377766,0.5409836065573771,0.6553030303030303,0.7172839506172841,0.16393442622950818,0.1954545454545455,0.10041152263374487
0,99683,20,20,39,pdf,squared_euclidean,pearson,0.5962490498184092,0.723418181610981,0.5901639344262295,0.6670945439734824,0.6064491279664579,0.6065573770491803,0.7787878787878789,0.8333333333333334,0.3442622950819672,0.39545454545454534,0.33800705467372133
0,99683,30,1,212,pdf,cosine,pearson,0.7731820672905687,0.9393685523985545,0.3442622950819672,0.36495941396859344,0.33661789211954435,0.5901639344262295,0.7026515151515151,0.7025720164609054,0.2459016393442623,0.25909090909090915,0.20656966490299825
