,run,kmax,kbest,nclusters,density,distance,similarity,mae,rmse,ndcg@1,ndcg@5,ndcg@10,precision@1,precision@5,precision@10,recall@1,recall@5,recall@10
0,39221,10,1,215,pdf,cosine,pearson,0.6590857154216188,0.7966494532067038,0.39344262295081966,0.4273053432638194,0.2968422374287167,0.5409836065573771,0.6851851851851851,0.6880952380952381,0.22950819672131148,0.26064814814814813,0.1659438775510204
0,39221,10,10,29,pdf,euclidean,pearson,0.5387083875213755,0.6576407140453515,0.5573770491803278,0.6288289253130107,0.579977755014826,0.5737704918032787,0.7106481481481481,0.7656462585034013,0.3770491803278688,0.4000000000000001,0.2738803854875283
0,39221,10,10,138,pdf,jaccard,pearson,0.6485868872713322,0.8094019041481375,0.4262295081967213,0.5202933318804447,0.4693304894712063,0.47540983606557374,0.5277777777777777,0.6076955782312925,0.26229508196721313,0.28148148148148144,0.25316043083900225
0,39221,10,1,224,pdf,pearson,pearson,0.7364160413630082,0.8936444131034161,0.2459016393442623,0.27676412555339386,0.2398215457870915,0.4426229508196721,0.5847222222222221,0.6181972789115645,0.09836065573770492,0.20370370370370375,0.13086734693877553
0,39221,10,10,73,pdf,squared_euclidean,pearson,0.5311286473240616,0.6527571536568005,0.5081967213114754,0.60659021330559,0.5380475596061145,0.5737704918032787,0.6944444444444443,0.7394557823129252,0.36065573770491804,0.3481481481481481,0.25161564625850336
0,39221,20,1,215,pdf,cosine,pearson,0.6590857154216188,0.7966494532067038,0.39344262295081966,0.4273053432638194,0.2968422374287167,0.5409836065573771,0.6851851851851851,0.6880952380952381,0.22950819672131148,0.26064814814814813,0.1659438775510204
0,39221,20,16,8,pdf,euclidean,pearson,0.5377223746296524,0.6558407180787519,0.5737704918032787,0.6364520337134374,0.5802993609960598,0.5901639344262295,0.6925925925925925,0.7596938775510204,0.39344262295081966,0.3888888888888889,0.2742772108843537
0,39221,20,20,57,pdf,jaccard,pearson,0.6244609895539684,0.773307414568189,0.47540983606557374,0.5894641100372966,0.529338491768134,0.47540983606557374,0.5962962962962962,0.6552721088435376,0.2786885245901639,0.3175925925925926,0.2629251700680272
0,39221,20,1,224,pdf,pearson,pearson,0.7364160413630082,0.8936444131034161,0.2459016393442623,0.27676412555339386,0.2398215457870915,0.4426229508196721,0.5847222222222221,0.6181972789115645,0.09836065573770492,0.20370370370370375,0.13086734693877553
0,39221,20,20,39,pdf,squared_euclidean,pearson,0.5343599969179018,0.6560605823027359,0.5081967213114754,0.5938841460899205,0.5534887671914653,0.5737704918032787,0.6546296296296296,0.7400510204081633,0.3770491803278688,0.3481481481481481,0.2584608843537414
0,39221,30,1,215,pdf,cosine,pearson,0.6590857154216188,0.7966494532067038,0.39344262295081966,0.4273053432638194,0.2968422374287167,0.5409836065573771,0.6851851851851851,0.6880952380952381,0.22950819672131148,0.26064814814814813,0.1659438775510204
0,39221,30,16,8,pdf,euclidean,pearson,0.5377223746296524,0.6558407180787519,0.5737704918032787,0.6364520337134374,0.5802993609960598,0.5901639344262295,0.6925925925925925,0.7596938775510204,0.39344262295081966,0.3888888888888889,0.2742772108843537
0,39221,30,30,28,pdf,jaccard,pearson,0.593543297881698,0.7340862186772433,0.5081967213114754,0.5814930729055914,0.5370424534543518,0.5245901639344263,0.6657407407407406,0.7424178004535146,0.3114754098360656,0.3472222222222221,0.26276927437641723
0,39221,30,1,224,pdf,pearson,pearson,0.7364160413630082,0.8936444131034161,0.2459016393442623,0.27676412555339386,0.2398215457870915,0.4426229508196721,0.5847222222222221,0.6181972789115645,0.09836065573770492,0.20370370370370375,0.13086734693877553
0,39221,30,30,17,pdf,squared_euclidean,pearson,0.530890296579864,0.6480956743308431,0.5573770491803278,0.6192556470822856,0.5708523683960766,0.5737704918032787,0.6476851851851851,0.7337443310657595,0.39344262295081966,0.35740740740740734,0.26203231292517004
0,39221,40,1,215,pdf,cosine,pearson,0.6590857154216188,0.7966494532067038,0.39344262295081966,0.4273053432638194,0.2968422374287167,0.5409836065573771,0.6851851851851851,0.6880952380952381,0.22950819672131148,0.26064814814814813,0.1659438775510204
0,39221,40,16,9,pdf,euclidean,pearson,0.5378641840375165,0.6553298993949662,0.5737704918032787,0.6399187349012583,0.5803142192400307,0.5901639344262295,0.6981481481481482,0.7579931972789115,0.39344262295081966,0.3851851851851852,0.2742772108843537
0,39221,40,40,16,pdf,jaccard,pearson,0.5860034851727035,0.7158446452675046,0.5245901639344263,0.5896548042825702,0.5479114282931384,0.6065573770491803,0.6648148148148147,0.757298752834467,0.4098360655737705,0.34398148148148144,0.2761054421768708
0,39221,40,40,25,pdf,pearson,pearson,0.5313535251462359,0.6504651477570231,0.5245901639344263,0.6010592961090235,0.559732077835713,0.5901639344262295,0.6768518518518518,0.7328089569160997,0.39344262295081966,0.35185185185185186,0.24774659863945575
