,run,kmax,kbest,nclusters,density,distance,similarity,mae,rmse,ndcg@1,ndcg@5,ndcg@10,precision@1,precision@5,precision@10,recall@1,recall@5,recall@10
0,53126,10,1,194,pdf,cosine,pearson,0.7670732594750408,0.9294896123546799,0.32786885245901637,0.3578965111197211,0.40602421899598745,0.5081967213114754,0.6145299145299143,0.714469954648526,0.18032786885245902,0.2658119658119658,0.22135770975056684
0,53126,10,10,39,pdf,euclidean,pearson,0.5689331186862849,0.6900166080866317,0.6721311475409836,0.7056503883389112,0.7401378528917524,0.6229508196721312,0.7055555555555555,0.8106009070294784,0.4426229508196721,0.408974358974359,0.41721938775510203
0,53126,10,10,132,pdf,jaccard,pearson,0.682173056261081,0.8180901903009231,0.47540983606557374,0.5695884655295642,0.6204838988346516,0.5573770491803278,0.6435897435897435,0.7148809523809524,0.3114754098360656,0.2756410256410257,0.3334041950113379
0,53126,10,1,287,pdf,pearson,pearson,0.8069477990020635,0.9727477268012811,0.2459016393442623,0.28251123201162603,0.2742326231063898,0.45901639344262296,0.6188034188034188,0.7053854875283446,0.08196721311475409,0.15085470085470087,0.14577664399092968
0,53126,10,6,97,pdf,squared_euclidean,pearson,0.5552554746092286,0.677920629509449,0.6229508196721312,0.6742702722903398,0.685192983171249,0.6229508196721312,0.6931623931623933,0.7360119047619048,0.4426229508196721,0.39572649572649565,0.3632511337868481
0,53126,20,1,194,pdf,cosine,pearson,0.7670732594750408,0.9294896123546799,0.32786885245901637,0.3578965111197211,0.40602421899598745,0.5081967213114754,0.6145299145299143,0.714469954648526,0.18032786885245902,0.2658119658119658,0.22135770975056684
0,53126,20,17,7,pdf,euclidean,pearson,0.5693057040693636,0.6894002319149345,0.6557377049180327,0.721332044635001,0.7450548994191314,0.639344262295082,0.7324786324786324,0.8114795918367347,0.47540983606557374,0.4282051282051282,0.41751700680272114
0,53126,20,20,56,pdf,jaccard,pearson,0.6237957074495026,0.7596199055322376,0.5573770491803278,0.6505832027371226,0.6923040391682118,0.6065573770491803,0.7158119658119658,0.7797902494331065,0.39344262295081966,0.3487179487179488,0.344671201814059
0,53126,20,1,287,pdf,pearson,pearson,0.8069477990020635,0.9727477268012811,0.2459016393442623,0.28251123201162603,0.2742326231063898,0.45901639344262296,0.6188034188034188,0.7053854875283446,0.08196721311475409,0.15085470085470087,0.14577664399092968
0,53126,20,20,33,pdf,squared_euclidean,pearson,0.5595401787973334,0.6813810756024974,0.5737704918032787,0.6727577024819613,0.703405921324605,0.5901639344262295,0.7098290598290599,0.7729024943310657,0.4426229508196721,0.4089743589743589,0.39301303854875286
0,53126,30,1,194,pdf,cosine,pearson,0.7670732594750408,0.9294896123546799,0.32786885245901637,0.3578965111197211,0.40602421899598745,0.5081967213114754,0.6145299145299143,0.714469954648526,0.18032786885245902,0.2658119658119658,0.22135770975056684
0,53126,30,17,9,pdf,euclidean,pearson,0.5691744950698867,0.6893189403185603,0.6721311475409836,0.7263369170707972,0.7518461736375862,0.639344262295082,0.7324786324786324,0.8114795918367347,0.47540983606557374,0.4282051282051282,0.41751700680272114
0,53126,30,30,29,pdf,jaccard,pearson,0.6013707475139798,0.7497100718467451,0.5245901639344263,0.6218100369899076,0.6685567117437807,0.5573770491803278,0.7239316239316238,0.7944727891156462,0.32786885245901637,0.3487179487179488,0.3663407029478459
0,53126,30,1,287,pdf,pearson,pearson,0.8069477990020635,0.9727477268012811,0.2459016393442623,0.28251123201162603,0.2742326231063898,0.45901639344262296,0.6188034188034188,0.7053854875283446,0.08196721311475409,0.15085470085470087,0.14577664399092968
0,53126,30,30,15,pdf,squared_euclidean,pearson,0.5622385301563303,0.6801440031267721,0.6229508196721312,0.6954433688039123,0.7196497690645133,0.6229508196721312,0.7363247863247864,0.8155187074829933,0.4426229508196721,0.40769230769230763,0.40442176870748303
0,53126,40,1,194,pdf,cosine,pearson,0.7670732594750408,0.9294896123546799,0.32786885245901637,0.3578965111197211,0.40602421899598745,0.5081967213114754,0.6145299145299143,0.714469954648526,0.18032786885245902,0.2658119658119658,0.22135770975056684
0,53126,40,17,10,pdf,euclidean,pearson,0.5689341801257792,0.689042218734928,0.6721311475409836,0.7263369170707972,0.749348322210389,0.639344262295082,0.7346153846153847,0.8150510204081632,0.47540983606557374,0.43461538461538457,0.4210884353741497
0,53126,40,40,16,pdf,jaccard,pearson,0.5957653096160644,0.7250921527601757,0.5409836065573771,0.6429372140036651,0.7093596181479336,0.5245901639344263,0.7029914529914529,0.7804280045351473,0.32786885245901637,0.4106837606837607,0.40398242630385495
0,53126,40,40,26,pdf,pearson,pearson,0.5588680068227524,0.6798590485694783,0.639344262295082,0.7025086443490047,0.7194619027725485,0.6065573770491803,0.7205128205128205,0.7778769841269841,0.4426229508196721,0.4141025641025641,0.38795351473922907
0,53126,40,36,7,pdf,squared_euclidean,pearson,0.560493507959659,0.6778784240563968,0.6065573770491803,0.7039493082502776,0.7208303706707486,0.6065573770491803,0.7252136752136752,0.7956065759637188,0.4426229508196721,0.41923076923076924,0.4013463718820862
0,53126,50,1,194,pdf,cosine,pearson,0.7670732594750408,0.9294896123546799,0.32786885245901637,0.3578965111197211,0.40602421899598745,0.5081967213114754,0.6145299145299143,0.714469954648526,0.18032786885245902,0.2658119658119658,0.22135770975056684
0,53126,50,45,2,pdf,euclidean,pearson,0.5690154200234038,0.6888894924518973,0.639344262295082,0.7157781059625647,0.7362227407397761,0.639344262295082,0.7294871794871796,0.8079081632653062,0.45901639344262296,0.42435897435897435,0.410374149659864
0,53126,50,50,6,pdf,jaccard,pearson,0.592759822232069,0.7263030181574182,0.5573770491803278,0.6743566480140023,0.7190308221400239,0.5081967213114754,0.7333333333333334,0.8079931972789115,0.36065573770491804,0.4393162393162393,0.410374149659864
0,53126,50,45,18,pdf,pearson,pearson,0.5614118571761588,0.6815164188831238,0.6065573770491803,0.7050501131557237,0.7204551598771066,0.639344262295082,0.7341880341880341,0.8141865079365079,0.45901639344262296,0.4141025641025641,0.39460034013605444
0,53126,50,50,5,pdf,squared_euclidean,pearson,0.5658613713653081,0.6940541591165108,0.6229508196721312,0.7107768744526844,0.7301983558683575,0.6065573770491803,0.7222222222222222,0.790235260770975,0.4262295081967213,0.4000000000000001,0.3937074829931973
0,53126,60,1,194,pdf,cosine,pearson,0.7670732594750408,0.9294896123546799,0.32786885245901637,0.3578965111197211,0.40602421899598745,0.5081967213114754,0.6145299145299143,0.714469954648526,0.18032786885245902,0.2658119658119658,0.22135770975056684
0,53126,60,58,2,pdf,euclidean,pearson,0.571838768243586,0.6942455789788421,0.6229508196721312,0.699983765926918,0.7154046091701759,0.639344262295082,0.7273504273504273,0.8007227891156462,0.47540983606557374,0.4230769230769231,0.41047335600907037
0,53126,60,58,4,pdf,jaccard,pearson,0.5870122799131328,0.71668004841286,0.6065573770491803,0.685652689088232,0.7247052464145265,0.5901639344262295,0.726923076923077,0.8096513605442176,0.4262295081967213,0.43290598290598287,0.410374149659864
0,53126,60,60,5,pdf,pearson,pearson,0.5654318663461513,0.685230986833722,0.6065573770491803,0.7118952226826553,0.7250605200563423,0.6229508196721312,0.7025641025641026,0.775765306122449,0.47540983606557374,0.42435897435897435,0.4139455782312926
0,53126,60,59,3,pdf,squared_euclidean,pearson,0.5691948351867997,0.690897082153946,0.6229508196721312,0.7162636479368308,0.7248243453044143,0.639344262295082,0.7324786324786325,0.8063775510204082,0.47540983606557374,0.4282051282051282,0.41037414965986396
