,run,eps,min_samples,n_clusters,distance,similarity,mae,rmse,ndcg@1,ndcg@5,ndcg@10,precision@1,precision@5,precision@10,recall@1,recall@5,recall@10
0,17739,0.47560975609756106,20,2,squared_euclidean,pearson,0.5258882563234378,0.6427930787990793,0.5245901639344263,0.6622391397426941,0.7134247672541579,0.5901639344262295,0.7318627450980392,0.7958994708994709,0.36065573770491804,0.40784313725490184,0.4884920634920635
