,run,eps,min_samples,n_clusters,distance,similarity,mae,rmse,ndcg@1,ndcg@5,ndcg@10,precision@1,precision@5,precision@10,recall@1,recall@5,recall@10
0,76399,0.48275862068965525,20,2,squared_euclidean,pearson,0.5306101714302922,0.6373934674354642,0.6557377049180327,0.6864388741172309,0.689061357017282,0.6229508196721312,0.7287500000000001,0.8055687830687831,0.3770491803278688,0.37874999999999986,0.41658730158730156
