,run,eps,min_samples,n_clusters,distance,similarity,mae,rmse,ndcg@1,ndcg@5,ndcg@10,precision@1,precision@5,precision@10,recall@1,recall@5,recall@10
0,43373,0.475206611570248,20,2,squared_euclidean,pearson,0.5223457515638967,0.6421059887961122,0.45901639344262296,0.6068627115699856,0.657147797125507,0.6885245901639344,0.7621212121212123,0.7891304347826086,0.4262295081967213,0.3474747474747475,0.3860420979986197
