,run,eps,min_samples,n_clusters,distance,similarity,mae,rmse,ndcg@1,ndcg@5,ndcg@10,precision@1,precision@5,precision@10,recall@1,recall@5,recall@10
0,61026,0.4833333333333334,20,2,squared_euclidean,pearson,0.604719099265961,0.7448416634608032,0.5901639344262295,0.5855942458621157,0.6035041043040973,0.5409836065573771,0.6401960784313725,0.6574074074074073,0.32786885245901637,0.328921568627451,0.34781746031746036
