,run,eps,min_samples,n_clusters,distance,similarity,mae,rmse,ndcg@1,ndcg@5,ndcg@10,precision@1,precision@5,precision@10,recall@1,recall@5,recall@10
0,69585,0.4772727272727274,20,2,squared_euclidean,pearson,0.5358558606001799,0.6498896170691931,0.5245901639344263,0.6686043396235954,0.6212656408706018,0.5573770491803278,0.6670833333333335,0.5730753968253969,0.39344262295081966,0.44541666666666657,0.38930555555555546
