,run,eps,min_samples,n_clusters,distance,similarity,mae,rmse,ndcg@1,ndcg@5,ndcg@10,precision@1,precision@5,precision@10,recall@1,recall@5,recall@10
0,48912,0.47297297297297314,20,2,squared_euclidean,pearson,0.5657877829680692,0.6808418269777881,0.6229508196721312,0.5897459196158601,0.664335364999159,0.5901639344262295,0.7537499999999999,0.7346100759144237,0.36065573770491804,0.40458333333333335,0.4479468599033817
