,run,eps,min_samples,n_clusters,distance,similarity,mae,rmse,ndcg@1,ndcg@5,ndcg@10,precision@1,precision@5,precision@10,recall@1,recall@5,recall@10
0,17219,0.475206611570248,20,2,squared_euclidean,pearson,0.5026872969823617,0.6157177166669294,0.5245901639344263,0.5486255345887134,0.6578737294958491,0.5737704918032787,0.7495495495495496,0.8326217843459223,0.2786885245901639,0.3297297297297297,0.3970306513409962
