,run,eps,min_samples,n_clusters,distance,similarity,mae,rmse,ndcg@1,ndcg@5,ndcg@10,precision@1,precision@5,precision@10,recall@1,recall@5,recall@10
0,267,0.47959183673469397,20,2,squared_euclidean,pearson,0.5175840417179786,0.631012993221246,0.5573770491803278,0.5770581194125313,0.6638481173482088,0.5245901639344263,0.7720833333333333,0.787037037037037,0.3114754098360656,0.39708333333333334,0.32469135802469135
