,run,eps,min_samples,n_clusters,distance,similarity,mae,rmse,ndcg@1,ndcg@5,ndcg@10,precision@1,precision@5,precision@10,recall@1,recall@5,recall@10
0,45219,0.47560975609756106,20,2,squared_euclidean,pearson,0.5316774736869294,0.6380538633258109,0.5409836065573771,0.5565651847032924,0.5375379307324166,0.5901639344262295,0.711788617886179,0.7092775041050902,0.29508196721311475,0.2788617886178862,0.2421592775041051
