,timestamp,random_state,algorithm,k_max,k_best,n_clusters,db_index,silhouette_score,homogeneity,completeness,v_measure,adjusted_rand_index,adjusted_mutual_info
0,1680024426.643407,76399,opf,45,44,1,NA,NA,1.3953788681240312e-15,1.0,2.790757736248059e-15,0.0,3.7210103149974126e-15
1,1680024430.139786,76399,opf_snn,45,28,20,NA,NA,0.4386678579520476,0.5552992598240144,0.4901408355929909,0.521599145480273,0.48607020523566585
0,1680024433.228395,76399,opf,50,44,1,NA,NA,1.3953788681240312e-15,1.0,2.790757736248059e-15,0.0,3.7210103149974126e-15
1,1680024436.71107,76399,opf_snn,50,30,19,NA,NA,0.5449251053598373,0.6336219398790032,0.5859358839203533,0.6380795422743244,0.5827684806850696
0,1680024440.18092,82678,opf,5,5,32,NA,NA,0.4596918710136712,0.5000383858005539,0.4790170561264429,0.5630685501806859,0.4753792302773101
1,1680024440.88448,82678,opf_snn,5,5,103,NA,NA,0.5891869912390859,0.5926421702165594,0.5909095299716914,0.7061074700934803,0.5881675922828944
0,1680024441.587226,82678,opf,10,10,12,NA,NA,0.3869238112171703,0.45768826942968505,0.4193415974384315,0.45888475315916594,0.41511112881102674
1,1680024442.47624,82678,opf_snn,10,7,79,NA,NA,0.7361970046927967,0.7504149298352799,0.7432379772961584,0.8304004923410158,0.7415048757344775
0,1680024443.339022,82678,opf,15,14,6,NA,NA,0.36664587485589906,0.44119945433631486,0.40048250345851616,0.4344104972510348,0.3960772728494185
1,1680024444.443196,82678,opf_snn,15,11,50,NA,NA,0.588621035936806,0.5999888760297342,0.5942505950919982,0.7059237894720365,0.5915118531242728
0,1680024445.51434,82678,opf,20,19,5,NA,NA,0.36664587485589906,0.44119945433631486,0.40048250345851616,0.4344104972510348,0.3960772728494185
1,1680024446.910511,82678,opf_snn,20,11,50,NA,NA,0.588621035936806,0.5999888760297342,0.5942505950919982,0.7059237894720365,0.5915118531242728
0,1680024448.185577,82678,opf,25,22,4,NA,NA,0.3469600344428559,0.4251778863209434,0.38210721197665976,0.41051870311661165,0.3775259974575345
1,1680024449.907097,82678,opf_snn,25,12,48,NA,NA,0.558051930864312,0.5730911113482149,0.5654715439410478,0.6762485616718014,0.5625269769919762
0,1680024451.426159,82678,opf,30,28,4,NA,NA,0.3092277517698936,0.3943514838541986,0.34664019796203227,0.36448076563084986,0.34170082514761696
1,1680024453.542993,82678,opf_snn,30,25,28,NA,NA,0.6315365590139509,0.6251454528505727,0.6283247543118812,0.7364770235759399,0.6258547591723373
0,1680024455.440397,82678,opf,35,35,2,NA,NA,0.27093080071812253,0.40337639814717446,0.3241462963014812,0.27817298564967335,0.3186501654843711
1,1680024457.998446,82678,opf_snn,35,18,35,NA,NA,0.26559633371320135,0.25795817689410006,0.2617215386223776,0.3293900432890417,0.2568650194787036
0,1680024460.173642,82678,opf,40,38,1,NA,NA,4.965072368901019e-16,1.0,9.930144737802034e-16,0.0,2.038292867233048e-15
1,1680024462.990495,82678,opf_snn,40,24,27,NA,NA,0.4065130386948962,0.4023991549457858,0.4044456358335774,0.512731100197021,0.4004878355714109
0,1680024465.600411,82678,opf,45,38,1,NA,NA,4.965072368901019e-16,1.0,9.930144737802034e-16,0.0,2.038292867233048e-15
1,1680024468.577109,82678,opf_snn,45,20,28,NA,NA,0.2688103661658621,0.2861094164424931,0.27719025130408,0.3689153110281321,0.27219963337009717
0,1680024471.927911,82678,opf,50,38,1,NA,NA,4.965072368901019e-16,1.0,9.930144737802034e-16,0.0,2.038292867233048e-15
1,1680024474.985409,82678,opf_snn,50,28,22,NA,NA,0.4294206895016997,0.49227486775426127,0.4587046372768566,0.5095828484755606,0.45482250287761483
0,1680024478.591618,99683,opf,5,5,32,NA,NA,0.43627767149692226,0.48027223209778425,0.45721907837743814,0.5363070154707583,0.4534057096895059
1,1680024479.324043,99683,opf_snn,5,5,105,NA,NA,0.5570742550215345,0.5639226919314645,0.5604775541117158,0.6764652867572863,0.5575216739334394
