,timestamp,random_state,algorithm,k_max,k_best,n_clusters,db_index,silhouette_score,homogeneity,completeness,v_measure,adjusted_rand_index,adjusted_mutual_info
1,1679858511.441765,86953,opf_snn,40,35,33,NA,NA,0.006728223542611546,0.015413692846395832,0.0093674611777678,-0.03288652608716793,-0.004846144342473324
0,1679858515.861452,86953,opf,45,42,7,NA,NA,0.0,1.0,0.0,0.0,0.0
1,1679858522.665938,86953,opf_snn,45,26,47,NA,NA,7.395013252695088e-06,6.631642784376576e-06,6.9925556238053744e-06,0.0006772383185572941,-0.012975960163572367
0,1679858527.546866,86953,opf,50,50,6,NA,NA,0.0,1.0,0.0,0.0,0.0
1,1679858535.409151,86953,opf_snn,50,30,36,NA,NA,0.037310957607370056,0.025442466309597372,0.03025437410906464,-0.07600405068582866,0.01951154875495835
0,1679858541.001797,33812,opf,5,5,129,NA,NA,0.010309248320431334,0.009445883781876436,0.009858700109823456,0.06445241557979313,-0.0051494721854809244
1,1679858542.603613,33812,opf_snn,5,5,175,NA,NA,0.006502634618679916,0.005145893125515418,0.0057452518493039915,0.04770490854919213,-0.008992185284096751
0,1679858544.171494,33812,opf,10,10,55,NA,NA,0.001476426920209519,0.007774396933633129,0.0024815798252265653,-0.009990873721120131,-0.007522964521524818
1,1679858546.056614,33812,opf_snn,10,7,144,NA,NA,1.0156488048474153e-05,5.148740794230932e-06,6.8333671947965946e-06,0.0005607720573033218,-0.01246695801764183
0,1679858547.866241,33812,opf,15,15,28,NA,NA,0.001476426920209519,0.007774396933633129,0.0024815798252265653,-0.009990873721120131,-0.007522964521524818
1,1679858550.1458,33812,opf_snn,15,8,137,NA,NA,0.01052510082808021,0.011635899391263985,0.011052661261340373,-0.04161474778385696,-0.004055073433982621
0,1679858552.219603,33812,opf,20,20,21,NA,NA,4.500196067923717e-15,1.0,9.000392135847395e-15,0.0,-3.4313351630259483e-18
1,1679858554.993862,33812,opf_snn,20,13,88,NA,NA,0.008993799746811684,0.011179974740696768,0.009968432437321057,-0.03835961913108629,-0.005068932691057638
0,1679858557.440759,33812,opf,25,24,17,NA,NA,4.500196067923717e-15,1.0,9.000392135847395e-15,0.0,-3.4313351630259483e-18
1,1679858560.776568,33812,opf_snn,25,17,69,NA,NA,0.05520090409840603,0.16390246222313434,0.08258717563831768,0.1755342841974533,0.07148333328424482
0,1679858563.555297,33812,opf,30,29,11,NA,NA,4.500196067923717e-15,1.0,9.000392135847395e-15,0.0,-3.4313351630259483e-18
1,1679858567.54033,33812,opf_snn,30,14,81,NA,NA,0.0044560006818089104,0.009535227482195527,0.006073659819397232,-0.024566631914292477,-0.0074182406735711194
0,1679858570.761503,33812,opf,35,34,9,NA,NA,4.500196067923717e-15,1.0,9.000392135847395e-15,0.0,-3.4313351630259483e-18
1,1679858575.599219,33812,opf_snn,35,17,69,NA,NA,0.05520090409840603,0.16390246222313434,0.08258717563831768,0.1755342841974533,0.07148333328424482
0,1679858579.305652,33812,opf,40,40,8,NA,NA,4.500196067923717e-15,1.0,9.000392135847395e-15,0.0,-3.4313351630259483e-18
1,1679858585.078916,33812,opf_snn,40,20,61,NA,NA,0.06549814524338031,0.06549814524338031,0.06549814524338031,0.1966187990982493,0.05124249019802985
0,1679858589.410266,33812,opf,45,42,7,NA,NA,4.500196067923717e-15,1.0,9.000392135847395e-15,0.0,-3.4313351630259483e-18
1,1679858595.970869,33812,opf_snn,45,21,59,NA,NA,0.03412645254011568,0.02275139171297656,0.027301466843911354,0.1141821659857692,0.013538193379401863
0,1679858600.672472,33812,opf,50,42,7,NA,NA,4.500196067923717e-15,1.0,9.000392135847395e-15,0.0,-3.4313351630259483e-18
1,1679858608.339427,33812,opf_snn,50,20,61,NA,NA,0.06549814524338031,0.06549814524338031,0.06549814524338031,0.1966187990982493,0.05124249019802985
0,1679858613.647111,39221,opf,5,5,134,NA,NA,0.003252477158040688,0.012203436112393537,0.005136079183505113,-0.0186734046275872,-0.007095856414712132
1,1679858615.222083,39221,opf_snn,5,4,218,NA,NA,0.001621321820640025,0.010788289014834345,0.0028189906386300277,-0.010093595155074325,-0.007493998314570555
0,1679858616.762775,39221,opf,10,10,47,NA,NA,0.0011615623313605548,0.0004437522489071653,0.0006421743166390909,-0.008886150914536735,-0.006679984630437655
1,1679858618.613741,39221,opf_snn,10,8,137,NA,NA,0.027192683819258635,0.02088673342501203,0.023626173967870805,-0.06797147895730024,0.011199779945364287
0,1679858620.382288,39221,opf,15,15,30,NA,NA,0.028454420707349645,0.012028230812383174,0.016908790657342576,0.05850609872335933,0.008977801157098586
1,1679858622.655542,39221,opf_snn,15,13,86,NA,NA,0.021880189842697732,0.01941862802514505,0.020576049853753248,-0.06342382094707294,0.007268590739438478
0,1679858624.719058,39221,opf,20,20,21,NA,NA,0.004727375837994328,0.002260319566591627,0.0030583416953859667,0.02736078710002296,-0.005956107934037586
1,1679858627.455255,39221,opf_snn,20,15,75,NA,NA,0.01495627359383382,0.017316797880456904,0.01605020873675161,-0.053847782539939146,0.0016478015114331484
0,1679858629.860641,39221,opf,25,24,18,NA,NA,0.004727375837994328,0.002260319566591627,0.0030583416953859667,0.02736078710002296,-0.005956107934037586
1,1679858633.203086,39221,opf_snn,25,18,64,NA,NA,0.006544770821126547,0.014085231047464099,0.008936946274214411,-0.03237580371194234,-0.005354551649202651
0,1679858636.001192,39221,opf,30,30,14,NA,NA,0.0,1.0,0.0,0.0,0.0
1,1679858640.120131,39221,opf_snn,30,22,51,NA,NA,0.01839594911662329,0.01839594911662329,0.01839594911662329,-0.05923789996326592,0.004507991000480501
0,1679858643.365262,39221,opf,35,34,11,NA,NA,0.0,1.0,0.0,0.0,0.0
1,1679858648.264891,39221,opf_snn,35,20,60,NA,NA,0.009877868325279713,0.0155163451322574,0.012071129067440576,-0.04269330773844456,-0.002700254904401217
0,1679858651.970963,39221,opf,40,34,11,NA,NA,0.0,1.0,0.0,0.0,0.0
1,1679858657.752977,39221,opf_snn,40,28,40,NA,NA,0.028987095557074374,0.021364590733840585,0.02459887557932151,-0.06911331914666663,0.012456053924535321
0,1679858662.069091,39221,opf,45,44,8,NA,NA,0.004893586068460405,0.013232491710872912,0.007144881300374422,-0.026027809198159224,-0.0064109890632506215
1,1679858668.994833,39221,opf_snn,45,25,45,NA,NA,0.021880189842697732,0.01941862802514505,0.020576049853753248,-0.06342382094707294,0.007268590739438478
0,1679858673.753391,39221,opf,50,44,8,NA,NA,0.004893586068460405,0.013232491710872912,0.007144881300374422,-0.026027809198159224,-0.0064109890632506215
1,1679858681.931156,39221,opf_snn,50,42,25,NA,NA,0.0010031970611298867,0.0005614744240338849,0.0007199843512600764,0.014124634058758424,-0.009608680829704586
0,1679858687.593308,17739,opf,5,5,128,NA,NA,0.010309248320431334,0.009445883781876436,0.009858700109823456,0.06445241557979313,-0.0051494721854809244
1,1679858689.210303,17739,opf_snn,5,5,188,NA,NA,0.06549814524338031,0.06549814524338031,0.06549814524338031,0.1966187990982493,0.05124249019802985
0,1679858690.77995,17739,opf,10,10,55,NA,NA,0.007471925936916645,0.010689236574959357,0.00879560258965235,-0.03452911236126295,-0.0060125150547745785
1,1679858692.656766,17739,opf_snn,10,7,146,NA,NA,0.040332512997047244,0.08630602053663362,0.05497439993793689,0.15130477186997907,0.042146295033273364
0,1679858694.479945,17739,opf,15,15,30,NA,NA,4.500196067923717e-15,1.0,9.000392135847395e-15,0.0,-3.4313351630259483e-18
1,1679858696.688167,17739,opf_snn,15,9,118,NA,NA,0.05520090409840603,0.16390246222313434,0.08258717563831768,0.1755342841974533,0.07148333328424482
0,1679858698.736728,17739,opf,20,19,23,NA,NA,0.001476426920209519,0.007774396933633129,0.0024815798252265653,-0.009990873721120131,-0.007522964521524818
1,1679858701.534479,17739,opf_snn,20,10,109,NA,NA,0.03114186412961362,0.05303780568347017,0.03924216243648793,0.13094541876199414,0.02536238862898051
0,1679858703.959448,17739,opf,25,25,18,NA,NA,4.500196067923717e-15,1.0,9.000392135847395e-15,0.0,-3.4313351630259483e-18
1,1679858707.201545,17739,opf_snn,25,15,72,NA,NA,0.07395539634544362,0.0817605042814205,0.0776623385947604,0.2166880176963012,0.06357217206902051
0,1679858709.975253,17739,opf,30,29,12,NA,NA,4.500196067923717e-15,1.0,9.000392135847395e-15,0.0,-3.4313351630259483e-18
1,1679858713.923917,17739,opf_snn,30,23,55,NA,NA,0.03114186412961362,0.05303780568347017,0.03924216243648793,0.13094541876199414,0.02536238862898051
0,1679858717.202118,17739,opf,35,34,11,NA,NA,4.500196067923717e-15,1.0,9.000392135847395e-15,0.0,-3.4313351630259483e-18
1,1679858721.843942,17739,opf_snn,35,19,62,NA,NA,0.03114186412961362,0.05303780568347017,0.03924216243648793,0.13094541876199414,0.02536238862898051
0,1679858725.569071,17739,opf,40,40,9,NA,NA,4.500196067923717e-15,1.0,9.000392135847395e-15,0.0,-3.4313351630259483e-18
1,1679858731.160927,17739,opf_snn,40,28,43,NA,NA,0.040332512997047244,0.08630602053663362,0.05497439993793689,0.15130477186997907,0.042146295033273364
0,1679858735.511424,17739,opf,45,40,9,NA,NA,4.500196067923717e-15,1.0,9.000392135847395e-15,0.0,-3.4313351630259483e-18
1,1679858742.110435,17739,opf_snn,45,21,65,NA,NA,0.040332512997047244,0.08630602053663362,0.05497439993793689,0.15130477186997907,0.042146295033273364
0,1679858746.989335,17739,opf,50,48,7,NA,NA,4.500196067923717e-15,1.0,9.000392135847395e-15,0.0,-3.4313351630259483e-18
1,1679858754.578154,17739,opf_snn,50,25,53,NA,NA,0.03114186412961362,0.05303780568347017,0.03924216243648793,0.13094541876199414,0.02536238862898051
0,1679858760.040257,17219,opf,5,5,127,NA,NA,0.003062229827931258,0.00992342227020106,0.004680211581417244,-0.018303904781409516,-0.007457600652622622
1,1679858761.636773,17219,opf_snn,5,5,186,NA,NA,0.003062229827931258,0.00992342227020106,0.004680211581417244,-0.018303904781409516,-0.007457600652622622
0,1679858763.22598,17219,opf,10,10,53,NA,NA,0.004689199283693894,0.0017120108312791218,0.0025082632250836806,0.018843717424424665,-0.00609907243113825
1,1679858765.139473,17219,opf_snn,10,7,143,NA,NA,0.003062229827931258,0.00992342227020106,0.004680211581417244,-0.018303904781409516,-0.007457600652622622
0,1679858766.941337,17219,opf,15,14,31,NA,NA,0.004006268981980341,0.0012582716343715592,0.0019150672345583173,0.008567158624440895,-0.005470703989564383
1,1679858769.242378,17219,opf_snn,15,15,66,NA,NA,0.003062229827931258,0.00992342227020106,0.004680211581417244,-0.018303904781409516,-0.007457600652622622
0,1679858771.377306,17219,opf,20,20,22,NA,NA,0.0034567933697628155,0.001080306669400454,0.0016461602785301317,0.007461565109550709,-0.005703492936228153
1,1679858774.136953,17219,opf_snn,20,12,80,NA,NA,0.0077257040396203095,0.012062479833635347,0.009418868328235604,-0.03586722449300109,-0.005381857077711741
0,1679858776.621852,17219,opf,25,25,15,NA,NA,0.005579090306541394,0.0018408451246845813,0.002768283170699993,-0.015116402373762702,-0.004998300890640904
1,1679858780.007516,17219,opf_snn,25,11,90,NA,NA,0.003062229827931258,0.00992342227020106,0.004680211581417244,-0.018303904781409516,-0.007457600652622622
0,1679858782.813375,17219,opf,30,28,14,NA,NA,0.004324296228615722,0.0014487191527284328,0.0021703357273953052,-0.014383182949745799,-0.005723795298995871
1,1679858786.890148,17219,opf_snn,30,21,49,NA,NA,0.02550919531608013,0.04741569319368509,0.03317210909586999,0.11667695343239153,0.01917202184982587
0,1679858790.254013,17219,opf,35,33,11,NA,NA,0.0,1.0,0.0,0.0,-8.199480270674774e-15
1,1679858795.149769,17219,opf_snn,35,18,57,NA,NA,0.033754266818860686,0.07883133687589905,0.0472688139739564,0.13500732296941997,0.03427623379610156
0,1679858798.872879,17219,opf,40,37,9,NA,NA,0.0,1.0,0.0,0.0,-8.199480270674774e-15
1,1679858804.523258,17219,opf_snn,40,22,45,NA,NA,0.08189401497210007,0.1278647096795773,0.09984189660087919,0.2413630634364097,0.08639222298569127
0,1679858808.786634,17219,opf,45,37,9,NA,NA,0.0,1.0,0.0,0.0,-8.199480270674774e-15
1,1679858815.474014,17219,opf_snn,45,23,48,NA,NA,0.06103297736150956,0.07364150438250894,0.06674702158331934,0.19717857894098445,0.05255042357804605
0,1679858820.321154,17219,opf,50,37,9,NA,NA,0.0,1.0,0.0,0.0,-8.199480270674774e-15
1,1679858828.216218,17219,opf_snn,50,28,42,NA,NA,0.07025302982402752,0.09531188759264066,0.08088608367168527,0.21785555398792275,0.06695461775218622
0,1679858833.772952,95673,opf,5,5,122,NA,NA,0.0,1.0,0.0,0.0,5.7830511399072155e-15
1,1679858835.398584,95673,opf_snn,5,5,181,NA,NA,0.014345821604791887,0.02151833199134199,0.017214857791249018,-0.05454504049313189,0.003308863068313156
0,1679858836.945972,95673,opf,10,10,57,NA,NA,0.03138710391214214,0.027459694982098506,0.029292342693026465,-0.07811086581693945,0.01816076019459931
1,1679858838.805778,95673,opf_snn,10,7,146,NA,NA,0.010691886027140723,0.019935866062878674,0.013918880312871596,-0.045257689497706644,-0.0003344476637207772
0,1679858840.592041,95673,opf,15,14,27,NA,NA,0.03138710391214214,0.027459694982098506,0.029292342693026465,-0.07811086581693945,0.01816076019459931
1,1679858842.825429,95673,opf_snn,15,11,96,NA,NA,0.0070836845982310374,0.018096031182323547,0.010181733462958935,-0.03361774089803499,-0.0038260207590743297
0,1679858844.86936,95673,opf,20,20,23,NA,NA,0.03334429748227691,0.028069846638904057,0.03048057837499696,-0.07949196491981436,0.019627866689382212
1,1679858847.638336,95673,opf_snn,20,10,106,NA,NA,0.00047674234860559675,0.0006064429353193646,0.0005338274689844378,0.01335146513336827,-0.01306489103227589
0,1679858850.050812,95673,opf,25,24,20,NA,NA,0.04130873543837622,0.03048167987997501,0.035078767668232,-0.08336264407705102,0.025217717817281576
1,1679858853.362121,95673,opf_snn,25,22,58,NA,NA,0.000605723132411184,0.00046059031744146394,0.0005232799227609074,0.013110961859581128,-0.00991655177357795
0,1679858856.238744,95673,opf,30,30,13,NA,NA,0.03531487114488612,0.028676179819156933,0.0316511630918564,-0.08069562168174321,0.021064872548663748
1,1679858860.225205,95673,opf_snn,30,15,69,NA,NA,0.014345821604791887,0.02151833199134199,0.017214857791249018,-0.05454504049313189,0.003308863068313156
0,1679858863.421401,95673,opf,35,35,11,NA,NA,0.03531487114488612,0.028676179819156933,0.0316511630918564,-0.08069562168174321,0.021064872548663748
1,1679858868.264833,95673,opf_snn,35,21,59,NA,NA,0.0005181530346024672,0.000493877779942256,0.0005057242659452652,-0.014630818932724646,-0.011536795946603992
0,1679858872.043097,95673,opf,40,39,10,NA,NA,0.03531487114488612,0.028676179819156933,0.0316511630918564,-0.08069562168174321,0.021064872548663748
1,1679858877.816198,95673,opf_snn,40,25,49,NA,NA,0.0052963789752893484,0.016999965518640463,0.008076504198083609,-0.026698287131220213,-0.00533574599096306
0,1679858882.119034,95673,opf,45,39,10,NA,NA,0.03531487114488612,0.028676179819156933,0.0316511630918564,-0.08069562168174321,0.021064872548663748
1,1679858888.841827,95673,opf_snn,45,28,45,NA,NA,0.009126022994348561,0.006734084414324508,0.007749683861208021,0.05736828762903649,-0.0023906566186268183
0,1679858893.7383,95673,opf,50,50,8,NA,NA,0.0,1.0,0.0,0.0,5.7830511399072155e-15
1,1679858901.571207,95673,opf_snn,50,27,47,NA,NA,0.0,1.0,0.0,0.0,5.7830511399072155e-15
0,1679858907.009779,93719,opf,5,5,137,NA,NA,4.500196067923717e-15,1.0,9.000392135847395e-15,0.0,-3.4313351630259483e-18
1,1679858908.601505,93719,opf_snn,5,5,195,NA,NA,0.007471925936916645,0.010689236574959357,0.00879560258965235,-0.03452911236126295,-0.0060125150547745785
0,1679858910.166288,93719,opf,10,10,57,NA,NA,4.500196067923717e-15,1.0,9.000392135847395e-15,0.0,-3.4313351630259483e-18
1,1679858912.119294,93719,opf_snn,10,6,167,NA,NA,0.005959364009529682,0.010149411384591462,0.0075094518910877196,-0.029990614800599533,-0.0068287546530042195
0,1679858913.890804,93719,opf,15,15,33,NA,NA,0.002961724726047596,0.008793949717942326,0.0044310955434062205,-0.01801406981716895,-0.007618703493788007
1,1679858916.139417,93719,opf_snn,15,12,94,NA,NA,0.03114186412961362,0.05303780568347017,0.03924216243648793,0.13094541876199414,0.02536238862898051
0,1679858918.23835,93719,opf,20,19,22,NA,NA,8.666737774602533e-05,4.144199852209554e-05,5.607191987177662e-05,-0.004719923723649731,-0.011976348711697721
1,1679858921.010564,93719,opf_snn,20,12,93,NA,NA,0.03114186412961362,0.05303780568347017,0.03924216243648793,0.13094541876199414,0.02536238862898051
0,1679858923.435406,93719,opf,25,24,18,NA,NA,0.0005445532272368536,0.0003056156757314287,0.00039150809193953806,0.010416936626778497,-0.012779622234900303
1,1679858926.725515,93719,opf_snn,25,19,63,NA,NA,0.002961724726047596,0.008793949717942326,0.0044310955434062205,-0.01801406981716895,-0.007618703493788007
