,timestamp,random_state,algorithm,k_max,k_best,n_clusters,db_index,silhouette_score,homogeneity,completeness,v_measure,adjusted_rand_index,adjusted_mutual_info
0,1679904068.493339,61026,opf,10,10,555,1.1513481303033786,0.14076931774616241,NA,NA,NA,NA,NA
1,1679904138.175106,61026,opf_snn,10,10,753,0.947548377645826,0.15941205620765686,NA,NA,NA,NA,NA
0,1679904208.003436,61026,opf,15,15,350,1.2888011076300279,0.12140432000160217,NA,NA,NA,NA,NA
1,1679904279.969293,61026,opf_snn,15,15,532,1.0711007456190231,0.16696929931640625,NA,NA,NA,NA,NA
0,1679904351.312562,61026,opf,20,20,225,1.444435841868737,0.09360510110855103,NA,NA,NA,NA,NA
1,1679904425.740909,61026,opf_snn,20,19,414,1.1022492375117336,0.14803481101989746,NA,NA,NA,NA,NA
0,1679904499.732939,61026,opf,25,25,169,1.5347173307950779,0.08121509104967117,NA,NA,NA,NA,NA
1,1679904577.153419,61026,opf_snn,25,23,333,1.161582472788124,0.14674882590770721,NA,NA,NA,NA,NA
0,1679904653.632803,61026,opf,30,30,125,1.6246875783332821,0.08454495668411255,NA,NA,NA,NA,NA
1,1679904735.060826,61026,opf_snn,30,23,333,1.1626595432723517,0.1465947926044464,NA,NA,NA,NA,NA
0,1679904814.576175,61026,opf,35,35,101,1.6795078936861478,0.08308443427085876,NA,NA,NA,NA,NA
1,1679904899.890362,61026,opf_snn,35,31,254,1.2088158920234413,0.1394204944372177,NA,NA,NA,NA,NA
0,1679904982.337403,61026,opf,40,40,82,1.7237519634270373,0.08103615045547485,NA,NA,NA,NA,NA
1,1679905071.86432,61026,opf_snn,40,33,238,1.2115361928517605,0.12472572177648544,NA,NA,NA,NA,NA
0,1679905157.358043,61026,opf,45,43,74,1.7352077971243227,0.08301946520805359,NA,NA,NA,NA,NA
1,1679905251.230172,61026,opf_snn,45,45,167,1.4163950628147655,0.12290071696043015,NA,NA,NA,NA,NA
0,1679905340.835399,61026,opf,50,49,59,1.7600467216411282,0.059735964983701706,NA,NA,NA,NA,NA
1,1679905440.969718,61026,opf_snn,50,39,197,1.334591048232718,0.13440708816051483,NA,NA,NA,NA,NA
0,1679905534.461078,267,opf,5,5,1098,0.9289067506653769,0.18927697837352753,NA,NA,NA,NA,NA
1,1679905601.979099,267,opf_snn,5,5,1292,0.8430403885436841,0.17322811484336853,NA,NA,NA,NA,NA
0,1679905669.99402,267,opf,10,10,552,1.1194656124246667,0.17021523416042328,NA,NA,NA,NA,NA
1,1679905739.479407,267,opf_snn,10,10,748,0.9704142152310448,0.17493869364261627,NA,NA,NA,NA,NA
0,1679905808.70255,267,opf,15,15,342,1.247049169692562,0.14753933250904083,NA,NA,NA,NA,NA
1,1679905880.497282,267,opf_snn,15,15,520,1.0638258671013117,0.18521544337272644,NA,NA,NA,NA,NA
0,1679905951.699475,267,opf,20,20,230,1.3673375141881767,0.12055689841508865,NA,NA,NA,NA,NA
1,1679906026.159587,267,opf_snn,20,15,521,1.0587495318439117,0.18561320006847382,NA,NA,NA,NA,NA
0,1679906099.63249,267,opf,25,25,155,1.4730132929247322,0.09770513325929642,NA,NA,NA,NA,NA
1,1679906176.98525,267,opf_snn,25,21,373,1.161214973216709,0.15145465731620789,NA,NA,NA,NA,NA
0,1679906252.998912,267,opf,30,30,119,1.5995762646389466,0.08268220722675323,NA,NA,NA,NA,NA
1,1679906333.780741,267,opf_snn,30,24,334,1.1936791631903296,0.1471560299396515,NA,NA,NA,NA,NA
0,1679906412.513226,267,opf,35,35,89,1.6326047663695555,0.08670000731945038,NA,NA,NA,NA,NA
1,1679906497.918077,267,opf_snn,35,30,261,1.2369886980396543,0.13986454904079437,NA,NA,NA,NA,NA
0,1679906579.81956,267,opf,40,38,79,1.6568962583686704,0.07804294675588608,NA,NA,NA,NA,NA
1,1679906669.587812,267,opf_snn,40,33,234,1.228999685036157,0.14115002751350403,NA,NA,NA,NA,NA
0,1679906755.400961,267,opf,45,45,62,1.6676952701516516,0.07179608196020126,NA,NA,NA,NA,NA
1,1679906849.846083,267,opf_snn,45,33,234,1.228999685036157,0.14115002751350403,NA,NA,NA,NA,NA
0,1679906939.186603,267,opf,50,50,55,1.6658300852874939,0.05411481484770775,NA,NA,NA,NA,NA
1,1679907039.418554,267,opf_snn,50,43,170,1.4251585730877148,0.12105336785316467,NA,NA,NA,NA,NA
0,1679907133.550187,63831,opf,5,5,1112,0.8731128313822594,0.2081790268421173,NA,NA,NA,NA,NA
1,1679907201.252402,63831,opf_snn,5,5,1284,0.8477793828103679,0.16342326998710632,NA,NA,NA,NA,NA
0,1679907268.674057,63831,opf,10,10,557,1.1092948977022092,0.1717955321073532,NA,NA,NA,NA,NA
1,1679907337.978151,63831,opf_snn,10,9,819,0.9799817697144305,0.16363342106342316,NA,NA,NA,NA,NA
0,1679907407.678692,63831,opf,15,15,321,1.2704988553137444,0.13571639358997345,NA,NA,NA,NA,NA
1,1679907479.682197,63831,opf_snn,15,14,545,1.054066842047841,0.1614224761724472,NA,NA,NA,NA,NA
0,1679907550.791008,63831,opf,20,20,212,1.3737454578499007,0.11903895437717438,NA,NA,NA,NA,NA
1,1679907625.07611,63831,opf_snn,20,20,375,1.1824172640000565,0.1391303688287735,NA,NA,NA,NA,NA
0,1679907699.091861,63831,opf,25,25,158,1.4545864397163084,0.09112893790006638,NA,NA,NA,NA,NA
1,1679907776.430783,63831,opf_snn,25,23,325,1.2326753708784568,0.15695101022720337,NA,NA,NA,NA,NA
0,1679907853.376616,63831,opf,30,30,119,1.5423422784056096,0.07013383507728577,NA,NA,NA,NA,NA
1,1679907934.297884,63831,opf_snn,30,25,300,1.2575873538267976,0.14092734456062317,NA,NA,NA,NA,NA
0,1679908013.518658,63831,opf,35,35,92,1.6286489315447932,0.07733923196792603,NA,NA,NA,NA,NA
1,1679908098.729342,63831,opf_snn,35,31,247,1.2233240806876597,0.13258224725723267,NA,NA,NA,NA,NA
0,1679908181.380975,63831,opf,40,40,77,1.7450567219132704,0.0720517635345459,NA,NA,NA,NA,NA
1,1679908270.883697,63831,opf_snn,40,34,223,1.274368139934359,0.12243007123470306,NA,NA,NA,NA,NA
0,1679908357.180948,63831,opf,45,43,69,1.8678309056634876,0.06715875118970871,NA,NA,NA,NA,NA
1,1679908452.02245,63831,opf_snn,45,31,247,1.2233240806876597,0.13258224725723267,NA,NA,NA,NA,NA
0,1679908541.403124,63831,opf,50,49,61,1.732092146934092,0.05443459004163742,NA,NA,NA,NA,NA
1,1679908640.907638,63831,opf_snn,50,49,154,1.4407535895400079,0.11755277216434479,NA,NA,NA,NA,NA
0,1679908735.230826,43373,opf,5,5,1079,0.8984517411671774,0.19147604703903198,NA,NA,NA,NA,NA
1,1679908802.34976,43373,opf_snn,5,5,1292,0.8083538120400875,0.15809723734855652,NA,NA,NA,NA,NA
0,1679908869.549733,43373,opf,10,10,537,1.1410066480495415,0.1517060399055481,NA,NA,NA,NA,NA
1,1679908938.207702,43373,opf_snn,10,10,730,0.9634796546236053,0.1637992262840271,NA,NA,NA,NA,NA
0,1679909007.559568,43373,opf,15,15,331,1.2568509421890244,0.14150235056877136,NA,NA,NA,NA,NA
1,1679909078.457644,43373,opf_snn,15,15,523,1.0274315148823905,0.1632368117570877,NA,NA,NA,NA,NA
0,1679909149.245562,43373,opf,20,20,213,1.4633990294504777,0.08680595457553864,NA,NA,NA,NA,NA
1,1679909222.953148,43373,opf_snn,20,17,459,1.1132595981899638,0.1577037125825882,NA,NA,NA,NA,NA
0,1679909295.753837,43373,opf,25,25,151,1.5756240432207556,0.06872188299894333,NA,NA,NA,NA,NA
1,1679909372.764677,43373,opf_snn,25,25,307,1.2027498461286041,0.1453564316034317,NA,NA,NA,NA,NA
0,1679909449.143448,43373,opf,30,30,122,1.6654399775644495,0.0747184082865715,NA,NA,NA,NA,NA
1,1679909529.488867,43373,opf_snn,30,22,357,1.1524189347211315,0.16035620868206024,NA,NA,NA,NA,NA
0,1679909608.462629,43373,opf,35,35,90,1.6945239649181523,0.09124051034450531,NA,NA,NA,NA,NA
1,1679909693.754695,43373,opf_snn,35,30,259,1.2013119287827896,0.13993585109710693,NA,NA,NA,NA,NA
0,1679909776.829126,43373,opf,40,39,75,1.7430782615508014,0.07543238997459412,NA,NA,NA,NA,NA
1,1679909865.945417,43373,opf_snn,40,36,226,1.2326743915964269,0.12682434916496277,NA,NA,NA,NA,NA
0,1679909951.934312,43373,opf,45,44,67,1.7341600132772772,0.07145752757787704,NA,NA,NA,NA,NA
1,1679910046.556629,43373,opf_snn,45,38,212,1.301073997913722,0.12425141036510468,NA,NA,NA,NA,NA
0,1679910135.943903,43373,opf,50,50,58,1.7413736312844295,0.06953278928995132,NA,NA,NA,NA,NA
1,1679910235.13915,43373,opf_snn,50,39,200,1.306441717387882,0.12312129884958267,NA,NA,NA,NA,NA
0,1679910329.163556,13480,opf,5,5,1066,0.879821838152848,0.21936918795108795,NA,NA,NA,NA,NA
1,1679910396.464528,13480,opf_snn,5,5,1291,0.8157200047224933,0.1811109483242035,NA,NA,NA,NA,NA
0,1679910464.346502,13480,opf,10,10,537,1.085654844814247,0.16906024515628815,NA,NA,NA,NA,NA
1,1679910533.240032,13480,opf_snn,10,9,812,0.9435239442579008,0.1850498765707016,NA,NA,NA,NA,NA
0,1679910602.511477,13480,opf,15,15,329,1.2553910103695756,0.1303209364414215,NA,NA,NA,NA,NA
1,1679910673.89519,13480,opf_snn,15,15,504,1.0345520550126863,0.18604038655757904,NA,NA,NA,NA,NA
0,1679910745.211272,13480,opf,20,20,217,1.4355777443358322,0.10823319107294083,NA,NA,NA,NA,NA
1,1679910818.958802,13480,opf_snn,20,17,447,1.0840371641847104,0.17283225059509277,NA,NA,NA,NA,NA
0,1679910892.994745,13480,opf,25,25,158,1.5211201857252477,0.09872942417860031,NA,NA,NA,NA,NA
1,1679910970.273427,13480,opf_snn,25,21,363,1.2027652852549147,0.1588698923587799,NA,NA,NA,NA,NA
0,1679911046.404046,13480,opf,30,30,116,1.5777990338818775,0.07960747927427292,NA,NA,NA,NA,NA
1,1679911126.956738,13480,opf_snn,30,22,355,1.2273654754782102,0.151167094707489,NA,NA,NA,NA,NA
0,1679911206.152354,13480,opf,35,35,88,1.658610791617281,0.08894678205251694,NA,NA,NA,NA,NA
1,1679911291.374086,13480,opf_snn,35,29,273,1.2602381575938804,0.15131156146526337,NA,NA,NA,NA,NA
0,1679911373.798232,13480,opf,40,40,74,1.7297753901625497,0.06659261137247086,NA,NA,NA,NA,NA
1,1679911462.61075,13480,opf_snn,40,33,239,1.3113336260951485,0.15330183506011963,NA,NA,NA,NA,NA
0,1679911548.084245,13480,opf,45,43,64,1.7265449345900845,0.08701005578041077,NA,NA,NA,NA,NA
1,1679911642.563037,13480,opf_snn,45,37,210,1.3347255677577925,0.13603444397449493,NA,NA,NA,NA,NA
0,1679911732.560267,13480,opf,50,50,60,1.729591751854707,0.07872423529624939,NA,NA,NA,NA,NA
1,1679911832.310675,13480,opf_snn,50,39,207,1.3484269174725925,0.12834647297859192,NA,NA,NA,NA,NA
0,1679911926.20177,48912,opf,5,5,1082,0.9339066547112848,0.16959571838378906,NA,NA,NA,NA,NA
1,1679911993.794037,48912,opf_snn,5,5,1312,0.8367784952426742,0.16757428646087646,NA,NA,NA,NA,NA
0,1679912061.44297,48912,opf,10,10,543,1.1694320910423683,0.16019098460674286,NA,NA,NA,NA,NA
1,1679912130.778998,48912,opf_snn,10,9,822,0.9798191815145886,0.16807107627391815,NA,NA,NA,NA,NA
0,1679912199.754211,48912,opf,15,15,338,1.2384357978710139,0.13341805338859558,NA,NA,NA,NA,NA
1,1679912271.303316,48912,opf_snn,15,14,548,1.0311094990038443,0.1796906441450119,NA,NA,NA,NA,NA
0,1679912342.540059,48912,opf,20,20,229,1.40151889066371,0.09963393211364746,NA,NA,NA,NA,NA
1,1679912416.316993,48912,opf_snn,20,19,403,1.116877319068733,0.16791443526744843,NA,NA,NA,NA,NA
0,1679912489.964532,48912,opf,25,25,157,1.4227729984920905,0.09516996145248413,NA,NA,NA,NA,NA
1,1679912566.908236,48912,opf_snn,25,20,393,1.1559417092074122,0.16404429078102112,NA,NA,NA,NA,NA
0,1679912643.281367,48912,opf,30,29,123,1.4972179599064133,0.0863761305809021,NA,NA,NA,NA,NA
1,1679912725.069118,48912,opf_snn,30,22,357,1.156337731590915,0.15349926054477692,NA,NA,NA,NA,NA
0,1679912804.272884,48912,opf,35,35,84,1.6943224315802492,0.08524692803621292,NA,NA,NA,NA,NA
1,1679912889.173029,48912,opf_snn,35,27,279,1.1439188667900844,0.16519662737846375,NA,NA,NA,NA,NA
0,1679912971.466856,48912,opf,40,40,72,1.737728992567889,0.08815217018127441,NA,NA,NA,NA,NA
1,1679913061.170821,48912,opf_snn,40,34,230,1.250288281364286,0.13733424246311188,NA,NA,NA,NA,NA
0,1679913147.257483,48912,opf,45,44,66,1.814810867317841,0.07388833165168762,NA,NA,NA,NA,NA
1,1679913243.413046,48912,opf_snn,45,36,228,1.2397807937105039,0.14459122717380524,NA,NA,NA,NA,NA
0,1679913333.511277,48912,opf,50,49,55,1.7731960133899418,0.09042556583881378,NA,NA,NA,NA,NA
1,1679913434.350055,48912,opf_snn,50,39,199,1.28273484542176,0.13056451082229614,NA,NA,NA,NA,NA
0,1679913528.738472,67816,opf,5,5,1096,0.9134008134731351,0.18991625308990479,NA,NA,NA,NA,NA
1,1679913597.305816,67816,opf_snn,5,5,1286,0.8507922209419502,0.17546169459819794,NA,NA,NA,NA,NA
0,1679913665.735538,67816,opf,10,10,546,1.1618847748522552,0.137693852186203,NA,NA,NA,NA,NA
1,1679913736.120201,67816,opf_snn,10,10,744,0.9588712470902269,0.17569494247436523,NA,NA,NA,NA,NA
0,1679913805.746946,67816,opf,15,15,334,1.286790572329314,0.12085863947868347,NA,NA,NA,NA,NA
1,1679913877.913075,67816,opf_snn,15,14,559,1.0250270476940087,0.18373247981071472,NA,NA,NA,NA,NA
0,1679913949.7077,67816,opf,20,20,210,1.4455865528519511,0.11048243939876556,NA,NA,NA,NA,NA
1,1679914025.108373,67816,opf_snn,20,20,377,1.1684863692365133,0.1786382794380188,NA,NA,NA,NA,NA
0,1679914099.126588,67816,opf,25,25,157,1.5728614999314374,0.10723953694105148,NA,NA,NA,NA,NA
1,1679914177.549092,67816,opf_snn,25,22,345,1.1891051807460298,0.16915255784988403,NA,NA,NA,NA,NA
0,1679914254.672688,67816,opf,30,30,121,1.5963060985742594,0.10348740965127945,NA,NA,NA,NA,NA
1,1679914336.449972,67816,opf_snn,30,29,270,1.2083213732630833,0.1589115709066391,NA,NA,NA,NA,NA
0,1679914416.241962,67816,opf,35,34,98,1.6437322154483067,0.09008511900901794,NA,NA,NA,NA,NA
1,1679914501.951602,67816,opf_snn,35,25,321,1.1951658397384475,0.161251500248909,NA,NA,NA,NA,NA
0,1679914584.205258,67816,opf,40,40,80,1.667551369588899,0.07109818607568741,NA,NA,NA,NA,NA
1,1679914674.914936,67816,opf_snn,40,29,269,1.2121554977658084,0.15618932247161865,NA,NA,NA,NA,NA
0,1679914761.226586,67816,opf,45,45,73,1.8308723108673433,0.0789797455072403,NA,NA,NA,NA,NA
1,1679914856.687314,67816,opf_snn,45,34,225,1.294204364526795,0.15633292496204376,NA,NA,NA,NA,NA
0,1679914946.655008,67816,opf,50,50,65,1.8815767287336496,0.0742463618516922,NA,NA,NA,NA,NA
1,1679915047.360257,67816,opf_snn,50,39,203,1.2755170513055691,0.15337160229682922,NA,NA,NA,NA,NA
0,1679915141.477518,69585,opf,5,5,1062,0.857262991429418,0.2175387442111969,NA,NA,NA,NA,NA
1,1679915210.372353,69585,opf_snn,5,5,1293,0.797261362064871,0.17890053987503052,NA,NA,NA,NA,NA
0,1679915278.408003,69585,opf,10,10,548,1.0737541668768975,0.16135112941265106,NA,NA,NA,NA,NA
1,1679915349.068943,69585,opf_snn,10,10,724,0.9115554766903835,0.18324680626392365,NA,NA,NA,NA,NA
0,1679915419.365849,69585,opf,15,15,327,1.2584962059407847,0.1313917338848114,NA,NA,NA,NA,NA
1,1679915491.939546,69585,opf_snn,15,15,520,1.052284159996694,0.17485058307647705,NA,NA,NA,NA,NA
0,1679915563.218242,69585,opf,20,20,222,1.4727625015469599,0.10477576404809952,NA,NA,NA,NA,NA
1,1679915638.658725,69585,opf_snn,20,18,426,1.0753654559339247,0.15542548894882202,NA,NA,NA,NA,NA
0,1679915712.519198,69585,opf,25,25,156,1.5615864362217018,0.08796222507953644,NA,NA,NA,NA,NA
1,1679915791.512785,69585,opf_snn,25,22,340,1.1741860028360385,0.14727604389190674,NA,NA,NA,NA,NA
0,1679915868.215767,69585,opf,30,30,119,1.5930143068483489,0.07048546522855759,NA,NA,NA,NA,NA
1,1679915950.282767,69585,opf_snn,30,24,315,1.2718064638289794,0.1318192034959793,NA,NA,NA,NA,NA
0,1679916030.255942,69585,opf,35,35,91,1.688094129977298,0.08840437233448029,NA,NA,NA,NA,NA
1,1679916115.938928,69585,opf_snn,35,25,303,1.1930203599974396,0.14216545224189758,NA,NA,NA,NA,NA
0,1679916198.562983,69585,opf,40,39,72,1.7907995330365045,0.09023842215538025,NA,NA,NA,NA,NA
1,1679916289.307248,69585,opf_snn,40,32,240,1.260198610109107,0.1450948417186737,NA,NA,NA,NA,NA
0,1679916376.189382,69585,opf,45,45,62,1.7873230401372495,0.09086116403341293,NA,NA,NA,NA,NA
1,1679916472.291041,69585,opf_snn,45,34,228,1.3188757762789531,0.12180834263563156,NA,NA,NA,NA,NA
0,1679916561.865584,69585,opf,50,50,54,1.74207365834535,0.09001573175191879,NA,NA,NA,NA,NA
1,1679916662.578884,69585,opf_snn,50,33,236,1.2916840436499764,0.12818966805934906,NA,NA,NA,NA,NA
