,run,kmax,kbest,nclusters,density,distance,similarity,mae,rmse,ndcg@1,ndcg@5,ndcg@10,precision@1,precision@5,precision@10,recall@1,recall@5,recall@10
0,86953,10,10,329,pdf,cosine,pearson,0.7668621516961664,0.9359427379056755,0.3404255319148936,0.47638492411585387,0.5266166388981725,0.5,0.6852150537634409,0.7385119047619046,0.2765957446808511,0.34650537634408596,0.3183730158730157
0,86953,10,7,350,pdf,euclidean,pearson,0.7936494748406991,0.959034841152812,0.2553191489361702,0.43047951363318665,0.4804289985452782,0.4574468085106383,0.6201612903225805,0.7306349206349207,0.20212765957446807,0.3510752688172042,0.32791666666666675
0,86953,10,10,218,pdf,jaccard,pearson,0.7447707681445703,0.9069478285520987,0.35106382978723405,0.4835651741321198,0.5438327184669207,0.44680851063829785,0.6846774193548386,0.782609126984127,0.2127659574468085,0.40994623655913964,0.3365873015873016
0,86953,10,10,287,pdf,pearson,pearson,0.7512713921187647,0.9080219205066739,0.3404255319148936,0.4862100048646834,0.5503987361281328,0.4574468085106383,0.5868279569892473,0.6229861111111112,0.30851063829787234,0.42822580645161284,0.3034027777777778
0,86953,10,10,245,pdf,squared_euclidean,pearson,0.7760247666388934,0.9499206719109682,0.2978723404255319,0.43498228419151164,0.4510782809361048,0.43617021276595747,0.6150537634408602,0.6475595238095238,0.24468085106382978,0.3516129032258064,0.24483134920634925
0,86953,20,16,214,pdf,cosine,pearson,0.7137128199010269,0.8675640635504573,0.3404255319148936,0.4726016298296334,0.5564206634360565,0.425531914893617,0.6177419354838709,0.6914484126984128,0.26595744680851063,0.4115591397849463,0.36064484126984125
0,86953,20,16,107,pdf,euclidean,pearson,0.6840481663714202,0.8387689266629458,0.4148936170212766,0.5674903847880843,0.6354025155078931,0.5,0.6932795698924729,0.7846527777777778,0.26595744680851063,0.43064516129032265,0.36913690476190475
0,86953,20,11,202,pdf,jaccard,pearson,0.7111958197796385,0.8640599773999581,0.3617021276595745,0.5206670909576234,0.5683836141953572,0.46808510638297873,0.6669354838709679,0.7433928571428572,0.24468085106382978,0.40134408602150523,0.31999999999999995
0,86953,20,20,167,pdf,pearson,pearson,0.6981024682456644,0.8633887059663766,0.3723404255319149,0.5420846889868892,0.5737209133676999,0.48936170212765956,0.6615591397849461,0.7226587301587302,0.26595744680851063,0.43360215053763423,0.3833432539682541
0,86953,20,19,128,pdf,squared_euclidean,pearson,0.6865828810388269,0.8322936753618222,0.40425531914893614,0.5634514497552489,0.5813597463870881,0.48936170212765956,0.6908602150537634,0.7513392857142858,0.2978723404255319,0.43870967741935485,0.328640873015873
0,86953,30,24,154,pdf,cosine,pearson,0.6949564175109819,0.8565617790587071,0.3191489361702128,0.5294144397527817,0.5698953698056529,0.43617021276595747,0.6422043010752687,0.7497916666666667,0.24468085106382978,0.43629032258064504,0.3470238095238095
0,86953,30,30,60,pdf,euclidean,pearson,0.6773320848646927,0.8150406065794495,0.44680851063829785,0.6130538964466731,0.6609942927790594,0.5212765957446809,0.775268817204301,0.8074107142857143,0.26595744680851063,0.41505376344086026,0.3222420634920635
0,86953,30,17,120,pdf,jaccard,pearson,0.6875138336526683,0.8462036713369488,0.4574468085106383,0.5980693967589608,0.6503026287326483,0.5638297872340425,0.764247311827957,0.8438194444444445,0.30851063829787234,0.42956989247311833,0.34215277777777775
