,run,kmax,kbest,nclusters,density,distance,similarity,mae,rmse,ndcg@1,ndcg@5,ndcg@10,precision@1,precision@5,precision@10,recall@1,recall@5,recall@10
0,43373,10,9,349,pdf,cosine,pearson,0.8611159188897873,1.0236356302547087,0.3723404255319149,0.43399463124399973,0.5183345532227057,0.5106382978723404,0.5450980392156862,0.5819624819624821,0.23404255319148937,0.32777777777777767,0.4013468013468014
0,43373,10,10,200,pdf,euclidean,pearson,0.7428881963061237,0.8846656962038822,0.425531914893617,0.5225640411519273,0.61837117403474,0.5638297872340425,0.6467320261437908,0.6977272727272726,0.2553191489361702,0.353921568627451,0.471969696969697
0,43373,10,8,277,pdf,jaccard,pearson,0.7950376270853723,0.937672964486524,0.3617021276595745,0.5058764161900564,0.6087645615857962,0.574468085106383,0.6166666666666665,0.6550144300144299,0.2127659574468085,0.288888888888889,0.39116161616161604
0,43373,10,10,287,pdf,pearson,pearson,0.7429315261161933,0.8814725852318198,0.40425531914893614,0.4517322731186054,0.5779933955025122,0.574468085106383,0.6604575163398694,0.7478354978354976,0.26595744680851063,0.2830065359477124,0.3865319865319865
0,43373,10,8,311,pdf,squared_euclidean,pearson,0.836685123375552,1.0005689224556853,0.32978723404255317,0.44095189550521435,0.5170620555466513,0.5425531914893617,0.6483660130718953,0.6878547378547378,0.24468085106382978,0.2879084967320261,0.34562289562289555
0,43373,20,19,194,pdf,cosine,pearson,0.765190505521145,0.915177276403428,0.39361702127659576,0.491368967724437,0.5769998886366207,0.5531914893617021,0.6562091503267973,0.6933020683020685,0.32978723404255317,0.3470588235294117,0.4260101010101009
0,43373,20,20,92,pdf,euclidean,pearson,0.6992051955137945,0.8306642235458409,0.44680851063829785,0.5628489744769243,0.6681546166158975,0.5957446808510638,0.7127450980392158,0.7791245791245792,0.3191489361702128,0.3581699346405229,0.46498316498316494
0,43373,20,14,148,pdf,jaccard,pearson,0.711818634659167,0.8371039913219388,0.5212765957446809,0.6060224410333657,0.6838474417943259,0.6702127659574468,0.6846405228758169,0.7311447811447811,0.3404255319148936,0.3107843137254902,0.4037037037037037
0,43373,20,16,208,pdf,pearson,pearson,0.7317514634875646,0.8853778523450381,0.3617021276595745,0.4533713443195369,0.5543299857695152,0.5319148936170213,0.6274509803921567,0.6371212121212121,0.2765957446808511,0.3215686274509804,0.36296296296296304
0,43373,20,16,160,pdf,squared_euclidean,pearson,0.7568272882064194,0.910668924418668,0.35106382978723405,0.4798333013264115,0.570567600230643,0.5531914893617021,0.7098039215686275,0.7132996632996633,0.22340425531914893,0.2830065359477124,0.3771043771043771
0,43373,30,30,130,pdf,cosine,pearson,0.6651367080337287,0.7979158764154253,0.43617021276595747,0.5471099380297632,0.6121353871055581,0.648936170212766,0.7032679738562093,0.6727392977392977,0.2872340425531915,0.2973856209150326,0.3918350168350168
0,43373,30,26,68,pdf,euclidean,pearson,0.7213634000478941,0.85894426415667,0.44680851063829785,0.5685310148277246,0.6716322945522797,0.5851063829787234,0.7150326797385622,0.7654040404040405,0.26595744680851063,0.3555555555555556,0.44099326599326594
0,43373,30,16,131,pdf,jaccard,pearson,0.7519960120475483,0.8820485256317102,0.425531914893617,0.5285067327677443,0.6368096642037426,0.5957446808510638,0.6545751633986928,0.7196608946608947,0.2872340425531915,0.3169934640522876,0.40631313131313124
0,43373,30,26,129,pdf,pearson,pearson,0.6473879716423598,0.7653119629551183,0.5106382978723404,0.6389717941589627,0.7181355782031874,0.7127659574468085,0.7960784313725492,0.7729797979797981,0.3829787234042553,0.3901960784313726,0.40951178451178455
0,43373,30,26,92,pdf,squared_euclidean,pearson,0.6794516314831873,0.8147230065291077,0.4787234042553192,0.581496640960154,0.6535105460150319,0.6276595744680851,0.7444444444444444,0.8171476671476671,0.32978723404255317,0.35522875816993466,0.4000841750841751
0,43373,40,40,99,pdf,cosine,pearson,0.6371932452791954,0.7593964272727842,0.44680851063829785,0.60072335314393,0.6964721625823337,0.6170212765957447,0.7738562091503267,0.7900673400673401,0.23404255319148937,0.3372549019607842,0.42550505050505055
0,43373,40,38,35,pdf,euclidean,pearson,0.6667433284489689,0.7874313018599274,0.5,0.6371659007458098,0.7176857842951653,0.7021276595744681,0.8313725490196077,0.8541245791245791,0.2765957446808511,0.3225490196078431,0.4215488215488215
0,43373,40,24,79,pdf,jaccard,pearson,0.6915194334854007,0.8151340407544337,0.5319148936170213,0.629407032877708,0.7211600862014718,0.648936170212766,0.7964052287581698,0.8292929292929294,0.2872340425531915,0.3284313725490196,0.4205387205387205
0,43373,40,39,81,pdf,pearson,pearson,0.6860871576726507,0.8197846285820601,0.43617021276595747,0.5981155116098396,0.6842763298295295,0.5851063829787234,0.7045751633986927,0.777753727753728,0.24468085106382978,0.33300653594771235,0.4656565656565657
0,43373,40,34,70,pdf,squared_euclidean,pearson,0.6836712589910177,0.8123450759648825,0.5212765957446809,0.5705488120064003,0.667809336808063,0.6382978723404256,0.7323529411764708,0.7382876382876383,0.32978723404255317,0.3254901960784313,0.4053030303030303
0,43373,50,50,93,pdf,cosine,pearson,0.6430171371604573,0.7711153856979419,0.44680851063829785,0.580787685755505,0.6696927900728032,0.6382978723404256,0.7447712418300654,0.7506734006734007,0.2765957446808511,0.31764705882352934,0.3912457912457912
0,43373,50,27,70,pdf,euclidean,pearson,0.7262882368894863,0.8608778383421242,0.46808510638297873,0.5862454598901019,0.6998766100197479,0.648936170212766,0.7271241830065358,0.7465728715728716,0.2872340425531915,0.3316993464052287,0.4139730639730639
0,43373,50,45,29,pdf,jaccard,pearson,0.6655105126633936,0.7817564844855067,0.5531914893617021,0.6298361589328979,0.7234686730847392,0.6702127659574468,0.7911764705882351,0.8446969696969698,0.2872340425531915,0.3209150326797386,0.42912457912457913
0,43373,50,45,64,pdf,pearson,pearson,0.685775987398224,0.8222166953849961,0.5106382978723404,0.6524689381285471,0.7501988332294852,0.6382978723404256,0.6843137254901959,0.7193362193362192,0.30851063829787234,0.30620915032679735,0.3628787878787878
0,43373,50,49,33,pdf,squared_euclidean,pearson,0.6923126260239229,0.8277973583074189,0.4787234042553192,0.600614952774003,0.6703966397352543,0.5851063829787234,0.7120915032679738,0.8026094276094278,0.2872340425531915,0.32810457516339864,0.41245791245791247
0,43373,60,59,78,pdf,cosine,pearson,0.6914263605544172,0.823764609060101,0.43617021276595747,0.5567028289201561,0.658779534392703,0.5851063829787234,0.6990196078431373,0.7008417508417508,0.2765957446808511,0.3140522875816994,0.4220538720538719
0,43373,60,29,59,pdf,euclidean,pearson,0.6908731165585084,0.8163174358712105,0.425531914893617,0.5739700165914574,0.7029679141910046,0.6063829787234043,0.75718954248366,0.7950817700817702,0.23404255319148937,0.3568627450980392,0.44444444444444436
0,43373,60,21,91,pdf,jaccard,pearson,0.7094019882896426,0.830068793066893,0.48936170212765956,0.6211850355964913,0.7235408252823199,0.6702127659574468,0.7558823529411764,0.7877946127946128,0.3404255319148936,0.3552287581699347,0.43341750841750837
0,43373,60,44,69,pdf,pearson,pearson,0.6741727431867198,0.8082088737294587,0.4787234042553192,0.6157086060708358,0.7069378629059789,0.5638297872340425,0.6741830065359475,0.7706228956228957,0.2765957446808511,0.326797385620915,0.4014309764309763
0,43373,60,39,47,pdf,squared_euclidean,pearson,0.6911630145818598,0.8211314946800435,0.40425531914893614,0.5470014811225957,0.6584675646447344,0.5957446808510638,0.6660130718954247,0.7168350168350168,0.26595744680851063,0.3104575163398693,0.43282828282828284
