,run,kmax,kbest,nclusters,density,distance,similarity,mae,rmse,ndcg@1,ndcg@5,ndcg@10,precision@1,precision@5,precision@10,recall@1,recall@5,recall@10
0,95673,10,1,273,pdf,cosine,pearson,1.0193158996129368,1.1453361479511364,0.296875,0.27089946186245234,0.1733465783606234,0.53125,0.5235294117647059,0.4523809523809524,0.25,0.263235294117647,0.1251700680272109
0,95673,10,1,62,pdf,euclidean,pearson,1.0150996055676056,1.1401463078977547,0.3125,0.3810051447390276,0.3202494828950731,0.46875,0.503921568627451,0.44603174603174606,0.25,0.311764705882353,0.20340136054421773
0,95673,10,10,44,pdf,jaccard,pearson,1.0038332943009278,1.1291418897545364,0.375,0.43274370089132413,0.35054207927587977,0.5,0.4627450980392157,0.37460317460317466,0.28125,0.29852941176470593,0.18072562358276648
0,95673,10,1,186,pdf,pearson,pearson,1.0331153561661073,1.1633721164220874,0.328125,0.31996545542823274,0.22102835165477663,0.515625,0.5352941176470589,0.5142857142857143,0.25,0.28235294117647064,0.1489795918367347
0,95673,10,10,69,pdf,squared_euclidean,pearson,0.9389346835751209,1.0739732219269165,0.4375,0.5647205891193279,0.5762276631985118,0.40625,0.4759803921568628,0.4231292517006803,0.25,0.36911764705882355,0.2926303854875284
0,95673,20,1,273,pdf,cosine,pearson,1.0193158996129368,1.1453361479511364,0.296875,0.27089946186245234,0.1733465783606234,0.53125,0.5235294117647059,0.4523809523809524,0.25,0.263235294117647,0.1251700680272109
0,95673,20,1,62,pdf,euclidean,pearson,1.0150996055676056,1.1401463078977547,0.3125,0.3810051447390276,0.3202494828950731,0.46875,0.503921568627451,0.44603174603174606,0.25,0.311764705882353,0.20340136054421773
0,95673,20,20,28,pdf,jaccard,pearson,1.0160749845835164,1.148511968517988,0.453125,0.4566356563749545,0.3777197235637297,0.515625,0.49313725490196075,0.4619047619047619,0.296875,0.31029411764705883,0.21405895691609977
0,95673,20,1,186,pdf,pearson,pearson,1.0331153561661073,1.1633721164220874,0.328125,0.31996545542823274,0.22102835165477663,0.515625,0.5352941176470589,0.5142857142857143,0.25,0.28235294117647064,0.1489795918367347
0,95673,20,18,32,pdf,squared_euclidean,pearson,0.9410993898267349,1.0762068251152475,0.4375,0.5608616162513179,0.5770927655897424,0.40625,0.471078431372549,0.42709750566893423,0.25,0.36911764705882355,0.2994331065759638
0,95673,30,26,18,pdf,cosine,pearson,0.9410100440306077,1.076182423962568,0.4375,0.5608616162513179,0.5770927655897424,0.40625,0.471078431372549,0.42709750566893423,0.25,0.36911764705882355,0.2994331065759638
0,95673,30,1,62,pdf,euclidean,pearson,1.0150996055676056,1.1401463078977547,0.3125,0.3810051447390276,0.3202494828950731,0.46875,0.503921568627451,0.44603174603174606,0.25,0.311764705882353,0.20340136054421773
0,95673,30,30,19,pdf,jaccard,pearson,1.0160587662246088,1.155151350623914,0.4375,0.4776917694946209,0.4183104737362414,0.453125,0.49411764705882355,0.5248677248677248,0.265625,0.3220588235294118,0.2390589569160998
0,95673,30,1,186,pdf,pearson,pearson,1.0331153561661073,1.1633721164220874,0.328125,0.31996545542823274,0.22102835165477663,0.515625,0.5352941176470589,0.5142857142857143,0.25,0.28235294117647064,0.1489795918367347
0,95673,30,30,17,pdf,squared_euclidean,pearson,0.9407903387486467,1.07603659377429,0.4375,0.5647205891193279,0.5816111585203152,0.40625,0.471078431372549,0.43185941043083903,0.25,0.36911764705882355,0.3041950113378685
