,run,kmax,kbest,nclusters,density,distance,similarity,mae,rmse,ndcg@1,ndcg@5,ndcg@10,precision@1,precision@5,precision@10,recall@1,recall@5,recall@10
0,76399,10,1,212,pdf,cosine,pearson,1.0274397292901225,1.1902637531694518,0.375,0.3596227331652645,0.28540375020387326,0.546875,0.6566666666666667,0.7222222222222222,0.28125,0.32999999999999996,0.2487654320987654
0,76399,10,7,58,pdf,euclidean,pearson,0.9572339527166119,1.1356917526275272,0.5625,0.6003445498998818,0.5929193173016293,0.453125,0.58,0.6376984126984129,0.28125,0.38499999999999995,0.36450617283950615
0,76399,10,10,42,pdf,jaccard,pearson,1.0297830464221474,1.2085055185532547,0.40625,0.41275048982652257,0.35155921178403154,0.515625,0.5950000000000001,0.6388888888888888,0.25,0.30333333333333334,0.2279320987654321
0,76399,10,8,49,pdf,pearson,pearson,0.9536234584488232,1.13422336103989,0.578125,0.6133572182329519,0.6186828713067105,0.4375,0.58,0.6321428571428572,0.28125,0.39166666666666666,0.3658950617283951
0,76399,10,10,52,pdf,squared_euclidean,pearson,0.9550779469168721,1.1344418651551214,0.578125,0.6133572182329519,0.614607097856746,0.4375,0.58,0.6265873015873016,0.28125,0.39166666666666666,0.3603395061728395
0,76399,20,1,212,pdf,cosine,pearson,1.0274397292901225,1.1902637531694518,0.375,0.3596227331652645,0.28540375020387326,0.546875,0.6566666666666667,0.7222222222222222,0.28125,0.32999999999999996,0.2487654320987654
0,76399,20,20,34,pdf,euclidean,pearson,0.9566569731530256,1.136419485069784,0.578125,0.6133572182329519,0.614607097856746,0.4375,0.58,0.6432539682539684,0.28125,0.39166666666666666,0.3770061728395062
0,76399,20,18,23,pdf,jaccard,pearson,1.0161486001668838,1.1848223995536307,0.4375,0.4671312950968288,0.42828870513482054,0.515625,0.5733333333333334,0.6166666666666667,0.25,0.3166666666666666,0.2709876543209877
0,76399,20,19,28,pdf,pearson,pearson,0.9551513128431444,1.1353085279305635,0.578125,0.6133572182329519,0.6228198473520491,0.421875,0.58,0.6321428571428572,0.265625,0.39166666666666666,0.3658950617283951
0,76399,20,20,25,pdf,squared_euclidean,pearson,0.9544936139353029,1.13437847608785,0.578125,0.6089837156492072,0.6101566105921736,0.4375,0.5733333333333334,0.6265873015873016,0.28125,0.38499999999999995,0.3603395061728395
