,run,eps,min_samples,n_clusters,distance,similarity,mae,rmse,ndcg@1,ndcg@5,ndcg@10,precision@1,precision@5,precision@10,recall@1,recall@5,recall@10
0,67816,0.967741935483871,2,59,jaccard,pearson,1.0449666933375306,1.1805951098552765,0.375,0.5276607719715625,0.45460858556269823,0.453125,0.6105263157894738,0.48543417366946784,0.234375,0.393421052631579,0.3647058823529412
