,run,eps,min_samples,n_clusters,distance,similarity,mae,rmse,ndcg@1,ndcg@5,ndcg@10,precision@1,precision@5,precision@10,recall@1,recall@5,recall@10
0,93719,0.967741935483871,2,65,jaccard,pearson,1.0394252116033051,1.176962505083967,0.5,0.6012390240523482,0.5218807370242361,0.578125,0.640686274509804,0.630246913580247,0.296875,0.4181372549019608,0.30650352733686065
