,run,eps,min_samples,n_clusters,distance,similarity,mae,rmse,ndcg@1,ndcg@5,ndcg@10,precision@1,precision@5,precision@10,recall@1,recall@5,recall@10
0,69585,0.967741935483871,2,60,jaccard,pearson,0.9476864292044752,1.0899664286372988,0.484375,0.49315967249908094,0.4469273782575726,0.421875,0.5298850574712644,0.5133333333333333,0.265625,0.2666666666666667,0.24488095238095237
