,run,eps,min_samples,n_clusters,distance,similarity,mae,rmse,ndcg@1,ndcg@5,ndcg@10,precision@1,precision@5,precision@10,recall@1,recall@5,recall@10
0,82678,0.967741935483871,2,61,jaccard,pearson,0.9960357014804048,1.1564882825131424,0.5,0.5756974335481474,0.47743489907007963,0.375,0.5372549019607845,0.5333333333333333,0.21875,0.39313725490196083,0.25406162464985993
