,run,eps,min_samples,n_clusters,distance,similarity,mae,rmse,ndcg@1,ndcg@5,ndcg@10,precision@1,precision@5,precision@10,recall@1,recall@5,recall@10
0,95673,0.967741935483871,2,59,jaccard,pearson,1.0189133698058592,1.1606266460783075,0.390625,0.5239887658461231,0.5029352621448533,0.4375,0.5210784313725488,0.4984126984126983,0.21875,0.35147058823529415,0.26133786848072565
