,run,eps,min_samples,n_clusters,distance,similarity,mae,rmse,ndcg@1,ndcg@5,ndcg@10,precision@1,precision@5,precision@10,recall@1,recall@5,recall@10
0,68362,0.967741935483871,2,59,jaccard,pearson,1.0407155201785918,1.204115638389766,0.375,0.4319302565372774,0.4269696575270649,0.46875,0.5284946236559139,0.5882575757575759,0.234375,0.2806451612903227,0.29572510822510817
