,run,kmax,kbest,nclusters,density,distance,similarity,mae,rmse,ndcg@1,ndcg@5,ndcg@10,precision@1,precision@5,precision@10,recall@1,recall@5,recall@10
0,45219,10,7,308,pdf,cosine,pearson,0.7393892885449254,0.8786856990628923,0.2786885245901639,0.36799059393518585,0.34852473795418,0.45901639344262296,0.6126016260162602,0.5833333333333333,0.16393442622950818,0.19024390243902442,0.12863984674329504
0,45219,10,7,164,pdf,euclidean,pearson,0.7468643862752017,0.8828345674498156,0.3442622950819672,0.40322686576729083,0.3710901461171594,0.4262295081967213,0.5890243902439024,0.5729885057471263,0.14754098360655737,0.23821138211382112,0.1865216201423098
0,45219,10,7,223,pdf,jaccard,pearson,0.68945708109138,0.8500710735726766,0.39344262295081966,0.4446357758187598,0.41074617576466665,0.5081967213114754,0.6345528455284551,0.5982758620689655,0.19672131147540983,0.2536585365853658,0.16866447728516692
0,45219,10,9,178,pdf,pearson,pearson,0.7087366649790574,0.8533985100912147,0.3442622950819672,0.3919835761983671,0.3442381089818897,0.5081967213114754,0.7186991869918699,0.7164614121510673,0.22950819672131148,0.2731707317073171,0.22587575259989057
0,45219,10,8,161,pdf,squared_euclidean,pearson,0.7381339078379908,0.8849523651714297,0.3770491803278688,0.4024091731346763,0.3601595034111976,0.47540983606557374,0.5910569105691056,0.5815270935960593,0.19672131147540983,0.22926829268292678,0.18375752599890535
0,45219,20,14,148,pdf,cosine,pearson,0.7128769784910136,0.848158829009452,0.32786885245901637,0.41868919858604076,0.40059621198907075,0.4098360655737705,0.5747967479674797,0.6107690202517789,0.18032786885245902,0.2707317073170732,0.23279967159277504
0,45219,20,18,39,pdf,euclidean,pearson,0.6749505965721825,0.8166354321630478,0.4098360655737705,0.41150228405757444,0.4144856910429243,0.5901639344262295,0.6630081300813008,0.7214285714285715,0.26229508196721313,0.2475609756097561,0.21392993979200872
0,45219,20,12,139,pdf,jaccard,pearson,0.714980223971626,0.8734058232383496,0.4098360655737705,0.46397804480902755,0.4887517223742586,0.5245901639344263,0.6272357723577235,0.6679802955665024,0.2459016393442623,0.23048780487804882,0.17843459222769564
0,45219,20,20,80,pdf,pearson,pearson,0.7356034727041524,0.8677754739559554,0.26229508196721313,0.3498508426993211,0.3451360557648748,0.47540983606557374,0.6410569105691055,0.689080459770115,0.19672131147540983,0.2426829268292683,0.2013273125342091
0,45219,20,20,54,pdf,squared_euclidean,pearson,0.6652876543946536,0.8131409267125992,0.39344262295081966,0.41440709973042855,0.4105871790027046,0.4918032786885246,0.6463414634146342,0.6504926108374384,0.26229508196721313,0.2390243902439024,0.1998221127531472
0,45219,30,24,80,pdf,cosine,pearson,0.6274127214523874,0.7578655931522682,0.4262295081967213,0.46483260541152965,0.45994328871069873,0.5573770491803278,0.6703252032520326,0.7213464696223317,0.3114754098360656,0.2475609756097561,0.23886152162014226
0,45219,30,27,21,pdf,euclidean,pearson,0.6708799091515341,0.8198244807045059,0.4098360655737705,0.4026050386666397,0.41627412307252043,0.47540983606557374,0.5756097560975609,0.6724137931034483,0.26229508196721313,0.23414634146341462,0.23011767925561027
0,45219,30,24,51,pdf,jaccard,pearson,0.6630595184535674,0.8134839541171175,0.39344262295081966,0.4655845346012215,0.46899695735075153,0.6065573770491803,0.6902439024390244,0.7528735632183909,0.29508196721311475,0.24024390243902438,0.24776956759715382
0,45219,30,30,52,pdf,pearson,pearson,0.6519780223218471,0.7961760155950659,0.3442622950819672,0.4354910299184328,0.4234022918908026,0.5081967213114754,0.6105691056910568,0.673768472906404,0.18032786885245902,0.22804878048780483,0.22750410509031196
0,45219,30,28,36,pdf,squared_euclidean,pearson,0.6204317152347805,0.7541008140595761,0.4426229508196721,0.4564728636318775,0.45982262475859764,0.47540983606557374,0.5715447154471544,0.6249589490968801,0.26229508196721313,0.24512195121951214,0.2629994526546251
0,45219,40,38,54,pdf,cosine,pearson,0.6543105877567751,0.7929049376870908,0.39344262295081966,0.4239757995049063,0.4305453912013658,0.5573770491803278,0.7016260162601626,0.7419540229885058,0.2786885245901639,0.29024390243902437,0.2453065134099617
0,45219,40,33,12,pdf,euclidean,pearson,0.56967093752973,0.6851046683809225,0.5737704918032787,0.5439577632704478,0.5216947271318971,0.5901639344262295,0.6813008130081303,0.714367816091954,0.29508196721311475,0.30894308943089427,0.2538861521620142
0,45219,40,32,26,pdf,jaccard,pearson,0.6170207864093054,0.746359627367418,0.45901639344262296,0.501556313878304,0.49840175029972744,0.6721311475409836,0.7390243902439023,0.7478653530377669,0.3442622950819672,0.2768292682926829,0.259783798576902
0,45219,40,35,41,pdf,pearson,pearson,0.6785942866895446,0.8278964894462434,0.36065573770491804,0.4694826816836489,0.46964017679140313,0.4262295081967213,0.5760162601626017,0.6057471264367815,0.19672131147540983,0.2508130081300813,0.22517788724685275
0,45219,40,35,21,pdf,squared_euclidean,pearson,0.5907258818620671,0.721847713721993,0.47540983606557374,0.5127254541333889,0.47659772275931295,0.5573770491803278,0.7552845528455285,0.7721264367816093,0.2786885245901639,0.2865853658536585,0.25964696223316913
0,45219,50,50,42,pdf,cosine,pearson,0.6540127799847665,0.7894415750983806,0.36065573770491804,0.4490256607136465,0.4400541210275333,0.45901639344262296,0.6593495934959349,0.6873563218390805,0.2459016393442623,0.2682926829268293,0.23747947454844007
0,45219,50,35,8,pdf,euclidean,pearson,0.5720901965340087,0.688041292204431,0.4918032786885246,0.5364494356167252,0.4947909691860685,0.6065573770491803,0.6796747967479676,0.717733990147783,0.36065573770491804,0.30325203252032523,0.24919266557197595
0,45219,50,25,49,pdf,jaccard,pearson,0.6532033064686164,0.7837038420293577,0.45901639344262296,0.4692606715167988,0.4807735413137893,0.5901639344262295,0.6406504065040651,0.6856321839080459,0.3114754098360656,0.2463414634146341,0.2155446086480569
0,45219,50,37,34,pdf,pearson,pearson,0.6632153398136802,0.8036666387293306,0.4098360655737705,0.49105654274736166,0.4791725572700697,0.5081967213114754,0.6609756097560976,0.6743021346469622,0.2459016393442623,0.24349593495934962,0.23067870826491516
0,45219,50,39,21,pdf,squared_euclidean,pearson,0.5823634349148777,0.7020357772655968,0.4918032786885246,0.5205439131414501,0.47994719958628795,0.5573770491803278,0.6894308943089431,0.7218390804597701,0.3114754098360656,0.2597560975609756,0.23033661740558292
0,45219,60,60,36,pdf,cosine,pearson,0.6193500373345805,0.7473055659097301,0.3442622950819672,0.4557397884014732,0.4374786041453954,0.47540983606557374,0.6682926829268293,0.6708538587848933,0.21311475409836064,0.2768292682926829,0.25035577449370555
0,45219,60,31,11,pdf,euclidean,pearson,0.5923850240470127,0.7120841224443715,0.5245901639344263,0.5195780934297194,0.505371755082673,0.5737704918032787,0.7085365853658536,0.7425287356321839,0.26229508196721313,0.2951219512195122,0.24155719759168037
0,45219,60,29,34,pdf,jaccard,pearson,0.6332442823353626,0.7730946672565027,0.3770491803278688,0.4717210497343056,0.49818768674788777,0.6065573770491803,0.7004065040650406,0.7432676518883415,0.2786885245901639,0.2317073170731707,0.2500136836343733
0,45219,60,41,30,pdf,pearson,pearson,0.6234364723207824,0.749373086092159,0.4426229508196721,0.5108694343917677,0.49213990122943035,0.639344262295082,0.7150406504065041,0.7537356321839079,0.3770491803278688,0.28292682926829266,0.2559113300492611
0,45219,60,40,18,pdf,squared_euclidean,pearson,0.6059086730153495,0.7231685692598514,0.4262295081967213,0.47439024522025686,0.44980191825791704,0.6065573770491803,0.7369918699186992,0.7758620689655172,0.29508196721311475,0.23008130081300804,0.19776956759715383
