,run,kmax,kbest,nclusters,density,distance,similarity,mae,rmse,ndcg@1,ndcg@5,ndcg@10,precision@1,precision@5,precision@10,recall@1,recall@5,recall@10
0,267,10,10,229,pdf,cosine,pearson,0.7018952467078691,0.8490772102955829,0.45901639344262296,0.3971413362560513,0.3986530453320466,0.4262295081967213,0.6204166666666666,0.524537037037037,0.26229508196721313,0.3020833333333333,0.23192239858906522
0,267,10,9,97,pdf,euclidean,pearson,0.6338014748024053,0.784393214110679,0.5081967213114754,0.4669899935532351,0.4564286934662948,0.5737704918032787,0.6849999999999999,0.5812169312169312,0.3114754098360656,0.33083333333333326,0.25493827160493826
0,267,10,5,283,pdf,jaccard,pearson,0.7120932892041605,0.8501947143305947,0.4262295081967213,0.43444149055033565,0.4468754942373572,0.4918032786885246,0.6737500000000001,0.5994268077601411,0.2786885245901639,0.3779166666666667,0.2993827160493827
0,267,10,10,146,pdf,pearson,pearson,0.7263791849274635,0.876454422474647,0.3770491803278688,0.391661006757149,0.4569460463057226,0.36065573770491804,0.52625,0.6178571428571429,0.22950819672131148,0.3275,0.35158730158730156
0,267,10,8,151,pdf,squared_euclidean,pearson,0.7466020918945543,0.8974276876505414,0.4262295081967213,0.41272192803200874,0.3925629677538475,0.39344262295081966,0.56875,0.5695987654320988,0.21311475409836064,0.3020833333333332,0.2728395061728395
0,267,20,13,157,pdf,cosine,pearson,0.6203516485849294,0.7504323427929317,0.47540983606557374,0.46501837584995104,0.44771246968898165,0.45901639344262296,0.6520833333333333,0.4941137566137566,0.32786885245901637,0.3779166666666667,0.27839506172839507
0,267,20,18,44,pdf,euclidean,pearson,0.6644351685525368,0.8138154033037281,0.47540983606557374,0.45993968240119776,0.5074786112023073,0.4262295081967213,0.6279166666666666,0.5913139329805996,0.2786885245901639,0.3058333333333333,0.3595238095238095
0,267,20,15,98,pdf,jaccard,pearson,0.6807799517367794,0.8208189143977724,0.45901639344262296,0.4480625127161355,0.46285646747596093,0.4262295081967213,0.6270833333333332,0.5675925925925926,0.22950819672131148,0.31875,0.2918871252204585
0,267,20,19,70,pdf,pearson,pearson,0.656646613854773,0.8051900000944445,0.4918032786885246,0.4837241835931866,0.5436617773417036,0.47540983606557374,0.6874999999999999,0.543694885361552,0.29508196721311475,0.3466666666666667,0.3395061728395061
0,267,20,18,63,pdf,squared_euclidean,pearson,0.6319503676476976,0.763456876098256,0.4918032786885246,0.4790585975572995,0.48617519793732356,0.36065573770491804,0.6616666666666666,0.636441798941799,0.19672131147540983,0.38416666666666666,0.31296296296296294
0,267,30,30,60,pdf,cosine,pearson,0.6277133159402145,0.7536616276540563,0.45901639344262296,0.465021986424467,0.49242319803860723,0.4426229508196721,0.6245833333333334,0.49894179894179896,0.29508196721311475,0.3925,0.31534391534391537
0,267,30,30,19,pdf,euclidean,pearson,0.6180397652263677,0.7412072327457607,0.5409836065573771,0.5594332912507104,0.6321047323674891,0.5245901639344263,0.7812499999999999,0.7780864197530865,0.29508196721311475,0.36208333333333337,0.3191358024691358
0,267,30,20,74,pdf,jaccard,pearson,0.6774919506645773,0.8272045975446709,0.39344262295081966,0.40284794731694334,0.45184434176781507,0.36065573770491804,0.6699999999999999,0.5626543209876542,0.14754098360655737,0.35958333333333325,0.29629629629629634
0,267,30,29,49,pdf,pearson,pearson,0.6216057976819729,0.7655170549601342,0.47540983606557374,0.5048882680359946,0.5220615356787383,0.47540983606557374,0.6991666666666667,0.6375,0.2786885245901639,0.39249999999999996,0.31172839506172834
0,267,30,30,33,pdf,squared_euclidean,pearson,0.6068781652219597,0.7369791156791463,0.4262295081967213,0.45900982331387163,0.4441299385199532,0.4426229508196721,0.6270833333333334,0.4978835978835979,0.29508196721311475,0.3829166666666667,0.32830687830687827
0,267,40,35,50,pdf,cosine,pearson,0.6070082454254004,0.7364824466652645,0.45901639344262296,0.45800132213566724,0.4775469595420591,0.47540983606557374,0.6020833333333333,0.6026455026455025,0.32786885245901637,0.36041666666666666,0.31596119929453265
0,267,40,29,21,pdf,euclidean,pearson,0.5925674496149937,0.7135755784446886,0.5573770491803278,0.5467660168905368,0.5872249058557988,0.5245901639344263,0.745,0.762962962962963,0.2786885245901639,0.34708333333333335,0.31975308641975303
0,267,40,23,60,pdf,jaccard,pearson,0.6322053283233918,0.7556743949107396,0.5409836065573771,0.46836494496618597,0.5458238550603235,0.4262295081967213,0.6725,0.564484126984127,0.21311475409836064,0.36499999999999994,0.3135802469135803
0,267,40,40,33,pdf,pearson,pearson,0.6443793260136113,0.7837001815117086,0.45901639344262296,0.4718286732580763,0.508937215141951,0.4098360655737705,0.6575,0.5787037037037037,0.22950819672131148,0.35750000000000004,0.291358024691358
