,run,n_clusters,distance,similarity,mae,rmse,ndcg@1,ndcg@5,ndcg@10,precision@1,precision@5,precision@10,recall@1,recall@5,recall@10
0,19,132,euclidean,pearson,0.9884231934105786,1.1764261877012687,0.28125,0.38781751710906376,0.5285840647255525,0.421875,0.5529411764705882,0.6777777777777779,0.203125,0.4024509803921569,0.6584876543209878
0,19,106,euclidean,pearson,0.9834435701692366,1.1725613454707111,0.28125,0.3815238034404012,0.5208694845103551,0.4375,0.5823529411764705,0.7333333333333335,0.203125,0.4024509803921569,0.6584876543209878
0,19,101,euclidean,pearson,0.9834435701692366,1.1725613454707111,0.28125,0.3815238034404012,0.5208694845103551,0.4375,0.5823529411764705,0.7333333333333335,0.203125,0.4024509803921569,0.6584876543209878
0,19,80,euclidean,pearson,0.9846290726978982,1.17175809573985,0.296875,0.404952481101109,0.5401837689132707,0.453125,0.5764705882352941,0.7333333333333335,0.21875,0.39656862745098037,0.6584876543209878
0,19,79,euclidean,pearson,0.9846290726978982,1.17175809573985,0.296875,0.404952481101109,0.5401837689132707,0.453125,0.5764705882352941,0.7333333333333335,0.21875,0.39656862745098037,0.6584876543209878
0,19,73,euclidean,pearson,0.9896086959392403,1.175452428929946,0.296875,0.404952481101109,0.5401837689132707,0.453125,0.5764705882352941,0.7333333333333335,0.21875,0.39656862745098037,0.6584876543209878
0,267,57,jaccard,pearson,0.9833774748280306,1.1443640800670285,0.375,0.3792078536790148,0.3224386984238125,0.453125,0.5573529411764706,0.5058823529411764,0.265625,0.36911764705882355,0.28235294117647064
