,run,n_neighbors,similarity,mae,rmse,ndcg@1,ndcg@5,ndcg@10,precision@1,precision@5,precision@10,recall@1,recall@5,recall@10
0,19,10,pearson,0.9437691962780952,1.1228740793711203,0.30851063829787234,0.3894195481921842,0.41585495567014935,0.425531914893617,0.5154320987654321,0.5827694235588972,0.1595744680851064,0.31913580246913575,0.2686821219715957
0,19,20,pearson,0.9258982577274711,1.108997698939512,0.30851063829787234,0.3951479942246013,0.4305456193898544,0.3829787234042553,0.507716049382716,0.6262635756056809,0.1702127659574468,0.2935185185185185,0.3
0,19,30,pearson,0.9108301712276464,1.0807379925963285,0.32978723404255317,0.42527417064643736,0.4679670714510035,0.425531914893617,0.5435185185185185,0.6262531328320803,0.18085106382978725,0.30123456790123454,0.30043859649122806
0,19,40,pearson,0.8806473916331897,1.0511582190312692,0.2978723404255319,0.40967194013074343,0.44600127613832746,0.39361702127659576,0.5719135802469135,0.6364452798663325,0.13829787234042554,0.3179012345679012,0.2811403508771929
0,19,50,pearson,0.8735237799172879,1.036693216708374,0.2765957446808511,0.4038462639320691,0.4535802562183714,0.3829787234042553,0.5614197530864197,0.6395154553049289,0.13829787234042554,0.32746913580246906,0.28511904761904755
0,19,60,pearson,0.8735465267906296,1.033988930010065,0.2978723404255319,0.41655650873461786,0.4664165098529178,0.39361702127659576,0.5694444444444444,0.6652464494569759,0.14893617021276595,0.32993827160493827,0.28574561403508764
0,61026,50,pearson,0.8018034313080107,0.9492172265849091,0.4574468085106383,0.5217384492962452,0.6099977954773759,0.425531914893617,0.6538011695906434,0.7595458553791887,0.20212765957446807,0.3438596491228069,0.3690917107583775
