,run,n_neighbors,similarity,mae,rmse,ndcg@1,ndcg@5,ndcg@10,precision@1,precision@5,precision@10,recall@1,recall@5,recall@10
0,19,10,pearson,0.9975373180266037,1.1877702673257693,0.265625,0.30804816140536123,0.3762441491209803,0.421875,0.5235294117647058,0.6000000000000001,0.21875,0.3377450980392157,0.5251543209876544
0,19,20,pearson,0.9627581638520354,1.1430714136498212,0.3125,0.37498560383633467,0.4143039476814121,0.453125,0.5588235294117647,0.6055555555555556,0.25,0.36911764705882355,0.5307098765432099
0,19,30,pearson,0.962154558289818,1.143016302625311,0.3125,0.3812793175049972,0.4191079609414669,0.453125,0.5647058823529412,0.6055555555555556,0.25,0.37500000000000006,0.5307098765432099
0,19,40,pearson,0.9606435030282697,1.1422565283725206,0.375,0.40542564006109044,0.4493791210415399,0.46875,0.5588235294117647,0.6000000000000001,0.265625,0.36911764705882355,0.5251543209876544
0,19,50,pearson,0.960304141248094,1.1418335737186411,0.375,0.4160154816663032,0.4667151808871944,0.46875,0.5588235294117647,0.6055555555555556,0.265625,0.36911764705882355,0.5307098765432099
0,19,60,pearson,0.960304141248094,1.1418335737186411,0.375,0.4160154816663032,0.4667151808871944,0.46875,0.5588235294117647,0.6055555555555556,0.265625,0.36911764705882355,0.5307098765432099
0,48912,30,pearson,0.9112248782825568,1.090812120036679,0.375,0.3102316863603932,0.33529942933425727,0.46875,0.4842105263157894,0.5115384615384615,0.21875,0.21666666666666665,0.24871794871794872
