,algorithm,n_neighbors,n_neighbors_best,n_clusters,distance,similarity,mae,rmse,ndcg@1,ndcg@5,ndcg@10,precision@1,precision@5,precision@10,recall@1,recall@5,recall@10
27,opf,60,58,4,jaccard,pearson,0.5870122799131328,0.71668004841286,0.6065573770491803,0.685652689088232,0.7247052464145265,0.5901639344262295,0.726923076923077,0.8096513605442176,0.4262295081967213,0.4329059829059828,0.410374149659864
28,opf,60,60,5,pearson,pearson,0.5654318663461513,0.685230986833722,0.6065573770491803,0.7118952226826553,0.7250605200563423,0.6229508196721312,0.7025641025641026,0.775765306122449,0.4754098360655737,0.4243589743589743,0.4139455782312926
29,opf,60,59,3,squared_euclidean,pearson,0.5691948351867997,0.690897082153946,0.6229508196721312,0.7162636479368308,0.7248243453044143,0.639344262295082,0.7324786324786325,0.8063775510204082,0.4754098360655737,0.4282051282051282,0.4103741496598639
0,opf,10,1,201,cosine,pearson,0.8217887800868762,0.9861077736452618,0.3114754098360656,0.3390617782349624,0.3398507264182547,0.5737704918032787,0.5617647058823528,0.6416666666666667,0.3278688524590163,0.2367647058823529,0.2791997354497355
1,opf,10,10,30,euclidean,pearson,0.6036804294524092,0.742126105579461,0.5737704918032787,0.5993801348957695,0.5973394953316743,0.5409836065573771,0.6735294117647059,0.6854497354497354,0.3278688524590163,0.3598039215686274,0.3556878306878306
2,opf,10,10,130,jaccard,pearson,0.7835673025997157,0.9477671632156588,0.4754098360655737,0.5522440757987662,0.5177242228340376,0.4426229508196721,0.5068627450980392,0.5303902116402116,0.3114754098360656,0.3411764705882353,0.3372354497354497
3,opf,10,1,204,pearson,pearson,0.8309111597548712,1.0038232405803689,0.2786885245901639,0.3065667612735092,0.328795726461054,0.4754098360655737,0.4823529411764705,0.5423611111111112,0.2295081967213114,0.2323529411764706,0.3075396825396825
4,opf,10,7,95,squared_euclidean,pearson,0.6035637927015063,0.7372622024284617,0.6065573770491803,0.5924746604146061,0.6025879958799725,0.5081967213114754,0.6122549019607844,0.6424933862433863,0.3114754098360656,0.3215686274509804,0.3322089947089947
5,opf,20,1,201,cosine,pearson,0.8217887800868762,0.9861077736452618,0.3114754098360656,0.3390617782349624,0.3398507264182547,0.5737704918032787,0.5617647058823528,0.6416666666666667,0.3278688524590163,0.2367647058823529,0.2791997354497355
6,opf,20,20,5,euclidean,pearson,0.608791698049474,0.7502909360136412,0.5737704918032787,0.5824325176946022,0.6000239377857469,0.5573770491803278,0.6352941176470589,0.6652777777777777,0.3442622950819672,0.3230392156862745,0.351984126984127
7,opf,20,20,53,jaccard,pearson,0.7127127831785444,0.8686224125644759,0.5081967213114754,0.5443148432718727,0.5370342637849982,0.4262295081967213,0.5534313725490196,0.6172619047619047,0.2459016393442623,0.3240196078431372,0.3154100529100529
8,opf,20,1,204,pearson,pearson,0.8309111597548712,1.0038232405803689,0.2786885245901639,0.3065667612735092,0.328795726461054,0.4754098360655737,0.4823529411764705,0.5423611111111112,0.2295081967213114,0.2323529411764706,0.3075396825396825
9,opf,20,19,37,squared_euclidean,pearson,0.6076090375953404,0.7460859357192808,0.5737704918032787,0.5859237408708565,0.567332317012862,0.5081967213114754,0.6568627450980392,0.6167493386243386,0.3114754098360656,0.3656862745098039,0.3181878306878307
10,opf,30,1,201,cosine,pearson,0.8217887800868762,0.9861077736452618,0.3114754098360656,0.3390617782349624,0.3398507264182547,0.5737704918032787,0.5617647058823528,0.6416666666666667,0.3278688524590163,0.2367647058823529,0.2791997354497355
11,opf,30,29,4,euclidean,pearson,0.6088198208804007,0.7504104148971324,0.5737704918032787,0.5832284732453356,0.6014710324049005,0.5573770491803278,0.6352941176470589,0.6574074074074073,0.3442622950819672,0.3230392156862745,0.3478174603174603
12,opf,30,30,25,jaccard,pearson,0.6768972758690318,0.8314710476228478,0.5245901639344263,0.5889223228918237,0.5779172335594284,0.4426229508196721,0.5887254901960784,0.6429563492063491,0.3114754098360656,0.3490196078431372,0.3432539682539683
13,opf,30,1,204,pearson,pearson,0.8309111597548712,1.0038232405803689,0.2786885245901639,0.3065667612735092,0.328795726461054,0.4754098360655737,0.4823529411764705,0.5423611111111112,0.2295081967213114,0.2323529411764706,0.3075396825396825
14,opf,30,30,17,squared_euclidean,pearson,0.6001633127930874,0.739859826765683,0.5737704918032787,0.5890508853776891,0.5897052642251461,0.5409836065573771,0.7034313725490198,0.705406746031746,0.3278688524590163,0.3465686274509803,0.3293650793650793
15,opf,40,1,201,cosine,pearson,0.8217887800868762,0.9861077736452618,0.3114754098360656,0.3390617782349624,0.3398507264182547,0.5737704918032787,0.5617647058823528,0.6416666666666667,0.3278688524590163,0.2367647058823529,0.2791997354497355
16,opf,40,38,3,euclidean,pearson,0.608289955163261,0.7496921174049367,0.5737704918032787,0.5832284732453356,0.601361305935924,0.5573770491803278,0.6352941176470589,0.6574074074074073,0.3442622950819672,0.3230392156862745,0.3478174603174603
17,opf,40,40,17,jaccard,pearson,0.6423159793345689,0.7855736384052378,0.5737704918032787,0.5908525643089176,0.5626956768722234,0.4754098360655737,0.6269607843137255,0.6357142857142857,0.2786885245901639,0.3362745098039216,0.3358465608465608
18,opf,40,38,24,pearson,pearson,0.6093611387835718,0.7481712193247175,0.5409836065573771,0.5841306505185753,0.5754281446338553,0.5245901639344263,0.6593137254901961,0.6407407407407407,0.3278688524590163,0.3465686274509804,0.3348544973544973
19,opf,40,40,8,squared_euclidean,pearson,0.6050999056119113,0.7483055933637639,0.5737704918032787,0.5802173277986121,0.5817579850332544,0.5573770491803278,0.6735294117647058,0.6986607142857141,0.3278688524590163,0.3230392156862745,0.339021164021164
20,opf,50,1,201,cosine,pearson,0.8217887800868762,0.9861077736452618,0.3114754098360656,0.3390617782349624,0.3398507264182547,0.5737704918032787,0.5617647058823528,0.6416666666666667,0.3278688524590163,0.2367647058823529,0.2791997354497355
21,opf,50,38,3,euclidean,pearson,0.608289955163261,0.7496921174049367,0.5737704918032787,0.5832284732453356,0.601361305935924,0.5573770491803278,0.6352941176470589,0.6574074074074073,0.3442622950819672,0.3230392156862745,0.3478174603174603
22,opf,50,49,8,jaccard,pearson,0.6394378190414727,0.7869718883316098,0.5245901639344263,0.5558605650427026,0.5749522500525885,0.4918032786885246,0.5715686274509802,0.6003637566137566,0.3114754098360656,0.3245098039215686,0.3218915343915343
23,opf,50,49,15,pearson,pearson,0.6073461395331158,0.7479252315682011,0.5573770491803278,0.5842228368331068,0.578084763102694,0.5081967213114754,0.6509803921568628,0.6493055555555556,0.3114754098360656,0.3348039215686275,0.3306878306878306
24,opf,50,50,6,squared_euclidean,pearson,0.6119373016166916,0.7541532712266883,0.5573770491803278,0.576748446636775,0.5897372755021096,0.5573770491803278,0.681372549019608,0.7044642857142858,0.3114754098360656,0.3333333333333333,0.3372354497354498
25,opf,60,1,201,cosine,pearson,0.8217887800868762,0.9861077736452618,0.3114754098360656,0.3390617782349624,0.3398507264182547,0.5737704918032787,0.5617647058823528,0.6416666666666667,0.3278688524590163,0.2367647058823529,0.2791997354497355
26,opf,60,54,3,euclidean,pearson,0.6105445633047162,0.752517311984339,0.5901639344262295,0.5950146255738149,0.6100103182522393,0.5245901639344263,0.6147058823529412,0.6165343915343915,0.3442622950819672,0.328921568627451,0.339021164021164
27,opf,60,60,3,jaccard,pearson,0.6358667990050921,0.7829092788857192,0.5409836065573771,0.5802907378486285,0.5954047115378079,0.5245901639344263,0.6058823529411764,0.6044146825396824,0.3278688524590163,0.3215686274509804,0.3269841269841269
28,opf,60,60,6,pearson,pearson,0.6036708557060153,0.7445796632496063,0.5409836065573771,0.5764886779498013,0.5835577451677592,0.5245901639344263,0.6460784313725491,0.6500165343915344,0.3278688524590163,0.3348039215686275,0.3353174603174603
29,opf,60,54,5,squared_euclidean,pearson,0.6166506459848673,0.7614808883160712,0.5573770491803278,0.5840058364322309,0.5866271734347669,0.5409836065573771,0.6519607843137255,0.6658068783068783,0.3114754098360656,0.3333333333333333,0.3372354497354497
0,opf,10,1,222,cosine,pearson,0.7351916311665625,0.8871738920978623,0.2786885245901639,0.303496482919931,0.2646421474627204,0.4262295081967213,0.6416666666666666,0.5743386243386244,0.180327868852459,0.26875,0.2246031746031745
1,opf,10,10,38,euclidean,pearson,0.5216236073738197,0.6300222017863654,0.5573770491803278,0.5821310961953362,0.6642768394250659,0.4918032786885246,0.7408333333333333,0.7796296296296297,0.2786885245901639,0.3945833333333333,0.3358024691358025
2,opf,10,10,133,jaccard,pearson,0.6494697221825401,0.8023228737813125,0.4590163934426229,0.4580010238461089,0.4966167544674312,0.3770491803278688,0.6712499999999999,0.6518518518518518,0.2131147540983606,0.3654166666666666,0.3185185185185185
3,opf,10,1,248,pearson,pearson,0.7437837341673268,0.8939352881605318,0.3442622950819672,0.31189060053471,0.3189923013325815,0.4918032786885246,0.6291666666666667,0.6398148148148147,0.2131147540983606,0.2608333333333333,0.2263668430335096
4,opf,10,5,111,squared_euclidean,pearson,0.5132380558331147,0.6236935403021131,0.5245901639344263,0.5928199719809241,0.6528027100413638,0.5245901639344263,0.7370833333333333,0.6876543209876543,0.3442622950819672,0.4208333333333334,0.3240740740740741
5,opf,20,1,222,cosine,pearson,0.7351916311665625,0.8871738920978623,0.2786885245901639,0.303496482919931,0.2646421474627204,0.4262295081967213,0.6416666666666666,0.5743386243386244,0.180327868852459,0.26875,0.2246031746031745
6,opf,20,20,7,euclidean,pearson,0.5162571309447936,0.6274481507728187,0.5573770491803278,0.5770197641460185,0.6553021951894548,0.5245901639344263,0.7558333333333332,0.7675925925925926,0.3114754098360656,0.3770833333333333,0.3135802469135802
7,opf,20,20,55,jaccard,pearson,0.5967982342678868,0.7110854724489358,0.5081967213114754,0.513511805487518,0.6033606132175543,0.4262295081967213,0.6683333333333332,0.5898148148148148,0.2459016393442623,0.3816666666666666,0.2881834215167548
8,opf,20,1,248,pearson,pearson,0.7437837341673268,0.8939352881605318,0.3442622950819672,0.31189060053471,0.3189923013325815,0.4918032786885246,0.6291666666666667,0.6398148148148147,0.2131147540983606,0.2608333333333333,0.2263668430335096
9,opf,20,20,38,squared_euclidean,pearson,0.5143015480587428,0.6246344552057363,0.5409836065573771,0.5609945244249671,0.6414266340101527,0.5081967213114754,0.7270833333333334,0.7135802469135802,0.3114754098360656,0.3945833333333333,0.3074074074074074
10,opf,30,1,222,cosine,pearson,0.7351916311665625,0.8871738920978623,0.2786885245901639,0.303496482919931,0.2646421474627204,0.4262295081967213,0.6416666666666666,0.5743386243386244,0.180327868852459,0.26875,0.2246031746031745
11,opf,30,30,3,euclidean,pearson,0.5179348837033154,0.6313879663601281,0.5573770491803278,0.5724470350383519,0.6652324361184013,0.5245901639344263,0.7608333333333333,0.7759259259259259,0.3114754098360656,0.3820833333333334,0.3191358024691358
12,opf,30,30,28,jaccard,pearson,0.5936726464969975,0.7162998731799695,0.5081967213114754,0.5442584198857008,0.6513325541796585,0.4098360655737705,0.7112499999999999,0.6953262786596119,0.2459016393442623,0.4091666666666667,0.3197530864197531
13,opf,30,1,248,pearson,pearson,0.7437837341673268,0.8939352881605318,0.3442622950819672,0.31189060053471,0.3189923013325815,0.4918032786885246,0.6291666666666667,0.6398148148148147,0.2131147540983606,0.2608333333333333,0.2263668430335096
14,opf,30,30,21,squared_euclidean,pearson,0.5170231056636143,0.6325449749804587,0.5245901639344263,0.5729331377183087,0.6385652785474721,0.5573770491803278,0.7583333333333334,0.7885802469135803,0.3278688524590163,0.3883333333333333,0.312962962962963
15,opf,40,1,222,cosine,pearson,0.7351916311665625,0.8871738920978623,0.2786885245901639,0.303496482919931,0.2646421474627204,0.4262295081967213,0.6416666666666666,0.5743386243386244,0.180327868852459,0.26875,0.2246031746031745
16,opf,40,40,2,euclidean,pearson,0.5178511844004768,0.6312649162010523,0.5573770491803278,0.5701331668271772,0.6555232040752732,0.5245901639344263,0.77125,0.8,0.3114754098360656,0.3920833333333333,0.3191358024691358
17,opf,40,39,16,jaccard,pearson,0.5722178225792744,0.6922500219634364,0.4754098360655737,0.5355960746970992,0.5567641117513299,0.4098360655737705,0.7158333333333332,0.6226851851851851,0.2459016393442623,0.4291666666666666,0.2895061728395062
18,opf,40,39,25,pearson,pearson,0.5189016383125279,0.6325124197047813,0.5409836065573771,0.5923248572070289,0.6335586741599228,0.5081967213114754,0.72875,0.7,0.3278688524590163,0.3995833333333333,0.3135802469135803
19,opf,40,40,10,squared_euclidean,pearson,0.5193110503882843,0.6294266527122729,0.5737704918032787,0.5962086383915566,0.6650583877265377,0.5573770491803278,0.7666666666666666,0.7898148148148149,0.3278688524590163,0.3933333333333333,0.3074074074074074
20,opf,50,1,222,cosine,pearson,0.7351916311665625,0.8871738920978623,0.2786885245901639,0.303496482919931,0.2646421474627204,0.4262295081967213,0.6416666666666666,0.5743386243386244,0.180327868852459,0.26875,0.2246031746031745
21,opf,50,40,3,euclidean,pearson,0.5187047695364866,0.631392044785348,0.5573770491803278,0.5701331668271772,0.6558008038540228,0.5245901639344263,0.7670833333333332,0.787037037037037,0.3114754098360656,0.3920833333333333,0.3246913580246914
22,opf,50,50,7,jaccard,pearson,0.5411232486747893,0.660411479071966,0.5737704918032787,0.5469040580271267,0.6411823847735033,0.4918032786885246,0.7329166666666665,0.6795855379188712,0.2786885245901639,0.3854166666666666,0.3117283950617284
23,opf,50,48,15,pearson,pearson,0.5182038447267276,0.6278154601487348,0.5573770491803278,0.590757372686538,0.6571330625170417,0.5245901639344263,0.7654166666666666,0.787037037037037,0.2950819672131147,0.3995833333333333,0.312962962962963
24,opf,50,50,7,squared_euclidean,pearson,0.5332078983906517,0.6458670227144928,0.5245901639344263,0.5673505046132866,0.6041877373662639,0.5409836065573771,0.76125,0.7351851851851852,0.3278688524590163,0.3983333333333333,0.3135802469135802
25,opf,60,1,222,cosine,pearson,0.7351916311665625,0.8871738920978623,0.2786885245901639,0.303496482919931,0.2646421474627204,0.4262295081967213,0.6416666666666666,0.5743386243386244,0.180327868852459,0.26875,0.2246031746031745
26,opf,60,40,3,euclidean,pearson,0.5187047695364866,0.631392044785348,0.5573770491803278,0.5701331668271772,0.6558008038540228,0.5245901639344263,0.7670833333333332,0.787037037037037,0.3114754098360656,0.3920833333333333,0.3246913580246914
27,opf,60,60,3,jaccard,pearson,0.5394662413520103,0.6544144230778339,0.5573770491803278,0.5772363799997771,0.6276190567044962,0.4590163934426229,0.7920833333333334,0.7777777777777778,0.2786885245901639,0.4154166666666666,0.3179012345679012
28,opf,60,59,5,pearson,pearson,0.5159080913220225,0.6283830842215588,0.5573770491803278,0.5831543611779233,0.6741724103253126,0.5245901639344263,0.7658333333333334,0.7962962962962963,0.3114754098360656,0.3920833333333333,0.3358024691358025
29,opf,60,59,4,squared_euclidean,pearson,0.5215809043205905,0.6354289356504564,0.5409836065573771,0.5697806613115763,0.6226545160877008,0.5245901639344263,0.7720833333333333,0.7953703703703704,0.3114754098360656,0.3970833333333333,0.3135802469135802
0,opf,10,1,206,cosine,pearson,0.740523018316649,0.8888219353701307,0.2131147540983606,0.2608814455848307,0.3203389694462668,0.5245901639344263,0.619767441860465,0.612037037037037,0.1967213114754098,0.2244186046511628,0.299537037037037
1,opf,10,9,42,euclidean,pearson,0.4991216413418942,0.6126795844576406,0.5737704918032787,0.6398090787837718,0.705152691692234,0.5245901639344263,0.7647286821705426,0.7722222222222225,0.2786885245901639,0.4472868217054264,0.4471064814814816
2,opf,10,10,139,jaccard,pearson,0.6539185948804092,0.8052074810048255,0.4262295081967213,0.5188864794953371,0.6007335954756933,0.4918032786885246,0.7050387596899225,0.6857308201058201,0.2459016393442623,0.4100775193798449,0.4413525132275133
3,opf,10,1,253,pearson,pearson,0.7450300880775282,0.9003659928539145,0.2622950819672131,0.2851553106212695,0.3689288553293405,0.4754098360655737,0.6585271317829458,0.6140046296296297,0.1967213114754098,0.2658914728682169,0.2866898148148147
4,opf,10,1,125,squared_euclidean,pearson,0.7333457762281619,0.8867819357667165,0.3770491803278688,0.3823224655221441,0.4708331786014801,0.4426229508196721,0.6468992248062014,0.6448082010582009,0.180327868852459,0.2895348837209303,0.3783068783068783
5,opf,20,1,206,cosine,pearson,0.740523018316649,0.8888219353701307,0.2131147540983606,0.2608814455848307,0.3203389694462668,0.5245901639344263,0.619767441860465,0.612037037037037,0.1967213114754098,0.2244186046511628,0.299537037037037
6,opf,20,17,8,euclidean,pearson,0.4966153681536828,0.6105382260870276,0.5409836065573771,0.6352700826019377,0.7090620019775772,0.5409836065573771,0.7941860465116278,0.7704530423280422,0.2622950819672131,0.446124031007752,0.4383101851851852
7,opf,20,20,54,jaccard,pearson,0.5929958561089889,0.7251325562163885,0.5409836065573771,0.5924705358776774,0.6418629866462904,0.5737704918032787,0.7085271317829458,0.6796296296296296,0.3278688524590163,0.40968992248062,0.3972222222222222
8,opf,20,1,253,pearson,pearson,0.7450300880775282,0.9003659928539145,0.2622950819672131,0.2851553106212695,0.3689288553293405,0.4754098360655737,0.6585271317829458,0.6140046296296297,0.1967213114754098,0.2658914728682169,0.2866898148148147
9,opf,20,19,38,squared_euclidean,pearson,0.4931397252709404,0.6042513728470366,0.5573770491803278,0.6292564738045368,0.7237008508993319,0.5409836065573771,0.7926356589147288,0.7692956349206351,0.2950819672131147,0.4395348837209302,0.4336805555555554
10,opf,30,1,206,cosine,pearson,0.740523018316649,0.8888219353701307,0.2131147540983606,0.2608814455848307,0.3203389694462668,0.5245901639344263,0.619767441860465,0.612037037037037,0.1967213114754098,0.2244186046511628,0.299537037037037
11,opf,30,21,5,euclidean,pearson,0.4969052896405216,0.6108305135554174,0.5409836065573771,0.6349244251058827,0.7085503902282704,0.5409836065573771,0.798062015503876,0.7808697089947089,0.2459016393442623,0.4383720930232559,0.4383101851851852
12,opf,30,30,29,jaccard,pearson,0.5817487153793698,0.715107884754329,0.5409836065573771,0.631656010394198,0.6731454420056555,0.5573770491803278,0.7364341085271319,0.6933531746031746,0.3278688524590163,0.4329457364341085,0.4286541005291005
13,opf,30,1,253,pearson,pearson,0.7450300880775282,0.9003659928539145,0.2622950819672131,0.2851553106212695,0.3689288553293405,0.4754098360655737,0.6585271317829458,0.6140046296296297,0.1967213114754098,0.2658914728682169,0.2866898148148147
14,opf,30,30,13,squared_euclidean,pearson,0.5019067224324747,0.6157337369219115,0.5409836065573771,0.6330488114627917,0.7121161421334244,0.5409836065573771,0.8015503875968992,0.7881944444444443,0.2622950819672131,0.4395348837209303,0.4341435185185185
15,opf,40,1,206,cosine,pearson,0.740523018316649,0.8888219353701307,0.2131147540983606,0.2608814455848307,0.3203389694462668,0.5245901639344263,0.619767441860465,0.612037037037037,0.1967213114754098,0.2244186046511628,0.299537037037037
16,opf,40,21,5,euclidean,pearson,0.4969052896405216,0.6108305135554174,0.5409836065573771,0.6349244251058827,0.7085503902282704,0.5409836065573771,0.798062015503876,0.7808697089947089,0.2459016393442623,0.4383720930232559,0.4383101851851852
17,opf,40,38,16,jaccard,pearson,0.5776057348171154,0.7052223222621411,0.4754098360655737,0.5845732935156946,0.6029388120209048,0.5409836065573771,0.6937984496124031,0.6566302910052909,0.3442622950819672,0.4046511627906975,0.4041170634920634
18,opf,40,38,25,pearson,pearson,0.4926391656024309,0.6052190263582148,0.5737704918032787,0.6321815153758813,0.7117825286467951,0.5573770491803278,0.7937984496124031,0.7653769841269842,0.3114754098360656,0.4333333333333334,0.4216435185185185
19,opf,40,37,6,squared_euclidean,pearson,0.4993691977750021,0.6139693586215832,0.5409836065573771,0.6361354072852865,0.7248302998530841,0.5409836065573771,0.8003875968992249,0.7827546296296296,0.2622950819672131,0.4441860465116279,0.4383101851851852
20,opf,50,1,206,cosine,pearson,0.740523018316649,0.8888219353701307,0.2131147540983606,0.2608814455848307,0.3203389694462668,0.5245901639344263,0.619767441860465,0.612037037037037,0.1967213114754098,0.2244186046511628,0.299537037037037
21,opf,50,46,3,euclidean,pearson,0.4984991291241659,0.6115383931731464,0.5245901639344263,0.6297383344876074,0.7013492449541182,0.5409836065573771,0.798062015503876,0.7831845238095237,0.2459016393442623,0.4383720930232559,0.4424768518518518
22,opf,50,49,8,jaccard,pearson,0.5408281975901037,0.6619951733476036,0.5737704918032787,0.6226209159926441,0.6792324458012552,0.5245901639344263,0.7255813953488373,0.7298611111111111,0.3442622950819672,0.4503875968992248,0.4240244708994709
23,opf,50,49,15,pearson,pearson,0.4943688831415405,0.6068298848121699,0.5901639344262295,0.6466123241927676,0.7227159353678134,0.5409836065573771,0.8050387596899224,0.8048611111111111,0.2622950819672131,0.4472868217054264,0.4466435185185185
24,opf,50,50,6,squared_euclidean,pearson,0.5172763790741363,0.6312613858873701,0.5409836065573771,0.637596467460388,0.7147689404975841,0.5245901639344263,0.8100775193798451,0.8055059523809525,0.2459016393442623,0.4337209302325582,0.4424768518518518
25,opf,60,1,206,cosine,pearson,0.740523018316649,0.8888219353701307,0.2131147540983606,0.2608814455848307,0.3203389694462668,0.5245901639344263,0.619767441860465,0.612037037037037,0.1967213114754098,0.2244186046511628,0.299537037037037
26,opf,60,57,3,euclidean,pearson,0.4902913121831505,0.6015027147344775,0.5081967213114754,0.6153624948020706,0.7007492271855066,0.5245901639344263,0.7686046511627908,0.7760085978835979,0.2950819672131147,0.4507751937984496,0.454976851851852
27,opf,60,59,5,jaccard,pearson,0.5299749347088494,0.6533551646801948,0.5081967213114754,0.6032179511241547,0.6725206926123843,0.5409836065573771,0.7554263565891474,0.7156580687830688,0.3278688524590163,0.4290697674418604,0.4198578042328041
28,opf,60,60,7,pearson,pearson,0.4962188436114824,0.6088268396915281,0.5573770491803278,0.6438715350436893,0.716429546015795,0.5573770491803278,0.7941860465116278,0.7645833333333334,0.2622950819672131,0.4383720930232559,0.4341435185185185
29,opf,60,59,4,squared_euclidean,pearson,0.5024568217220469,0.6152532861418307,0.5245901639344263,0.6277311170963269,0.7055252011439901,0.5245901639344263,0.8062015503875969,0.7875000000000001,0.2459016393442623,0.4383720930232559,0.4383101851851852
0,opf,10,1,246,cosine,pearson,0.7329936955690081,0.8792779345348485,0.2295081967213114,0.2595134447689437,0.3212957790948119,0.6557377049180327,0.5737373737373739,0.6391304347826088,0.360655737704918,0.1363636363636363,0.2385783298826777
1,opf,10,9,45,euclidean,pearson,0.53253621732322,0.6556722253594708,0.3934426229508196,0.5409651904527657,0.5850692513602694,0.5737704918032787,0.745959595959596,0.7748447204968945,0.360655737704918,0.3611111111111111,0.383143547273982
2,opf,10,10,140,jaccard,pearson,0.6623149313686358,0.7887355116955721,0.2950819672131147,0.4133592071399824,0.4727875117664981,0.5409836065573771,0.5858585858585859,0.5979641131815043,0.360655737704918,0.2934343434343434,0.3272256728778467
3,opf,10,1,223,pearson,pearson,0.7520318794105599,0.9068368065881092,0.2295081967213114,0.3014348056366948,0.3327966812615347,0.5081967213114754,0.5671717171717172,0.6285024154589373,0.2622950819672131,0.2217171717171717,0.2845928226363008
4,opf,10,10,88,squared_euclidean,pearson,0.5122326647074333,0.6348691578995458,0.3934426229508196,0.5453348071679469,0.5891081846135655,0.6557377049180327,0.7914141414141416,0.796014492753623,0.3934426229508196,0.3611111111111111,0.3690131124913733
5,opf,20,1,246,cosine,pearson,0.7329936955690081,0.8792779345348485,0.2295081967213114,0.2595134447689437,0.3212957790948119,0.6557377049180327,0.5737373737373739,0.6391304347826088,0.360655737704918,0.1363636363636363,0.2385783298826777
6,opf,20,20,8,euclidean,pearson,0.52338688612369,0.6436465740614704,0.4426229508196721,0.5862137458693915,0.6369006059452209,0.6721311475409836,0.7611111111111111,0.7967391304347826,0.4098360655737705,0.3474747474747475,0.383143547273982
7,opf,20,20,61,jaccard,pearson,0.6267610155116718,0.7477572644234527,0.3442622950819672,0.4793384426665658,0.5311788103613745,0.6229508196721312,0.6853535353535354,0.7301587301587302,0.3770491803278688,0.3297979797979797,0.3640096618357488
8,opf,20,1,223,pearson,pearson,0.7520318794105599,0.9068368065881092,0.2295081967213114,0.3014348056366948,0.3327966812615347,0.5081967213114754,0.5671717171717172,0.6285024154589373,0.2622950819672131,0.2217171717171717,0.2845928226363008
9,opf,20,20,41,squared_euclidean,pearson,0.5124017468422245,0.6355293431944171,0.4262295081967213,0.5579287027874281,0.607339632652102,0.6721311475409836,0.7863636363636365,0.8083333333333335,0.4098360655737705,0.3474747474747474,0.3690131124913733
10,opf,30,1,246,cosine,pearson,0.7329936955690081,0.8792779345348485,0.2295081967213114,0.2595134447689437,0.3212957790948119,0.6557377049180327,0.5737373737373739,0.6391304347826088,0.360655737704918,0.1363636363636363,0.2385783298826777
11,opf,30,29,5,euclidean,pearson,0.5230933204200806,0.6436525082662172,0.4590163934426229,0.593779588790739,0.6428398476613524,0.6885245901639344,0.7560606060606061,0.7907867494824016,0.4262295081967213,0.3414141414141414,0.3787957211870255
12,opf,30,30,27,jaccard,pearson,0.6418797372093297,0.7666575677839291,0.3442622950819672,0.5036883942322401,0.5742939321484052,0.5737704918032787,0.7101010101010101,0.716183574879227,0.360655737704918,0.3702020202020202,0.3636991028295376
13,opf,30,1,223,pearson,pearson,0.7520318794105599,0.9068368065881092,0.2295081967213114,0.3014348056366948,0.3327966812615347,0.5081967213114754,0.5671717171717172,0.6285024154589373,0.2622950819672131,0.2217171717171717,0.2845928226363008
14,opf,30,30,14,squared_euclidean,pearson,0.5133269398090019,0.6334776463921391,0.4590163934426229,0.5897443392398872,0.6535280352541679,0.6721311475409836,0.7500000000000001,0.8026570048309181,0.4098360655737705,0.3353535353535353,0.383143547273982
15,opf,40,1,246,cosine,pearson,0.7329936955690081,0.8792779345348485,0.2295081967213114,0.2595134447689437,0.3212957790948119,0.6557377049180327,0.5737373737373739,0.6391304347826088,0.360655737704918,0.1363636363636363,0.2385783298826777
16,opf,40,33,3,euclidean,pearson,0.5224329677380937,0.6432538753874578,0.4590163934426229,0.5992808552312648,0.6433428466947594,0.6885245901639344,0.7560606060606061,0.7922360248447206,0.4262295081967213,0.3414141414141414,0.3860420979986197
17,opf,40,40,15,jaccard,pearson,0.5776362869636908,0.7007676276537154,0.360655737704918,0.5076376523915653,0.5587108585389174,0.5737704918032787,0.6858585858585858,0.719944789510007,0.360655737704918,0.3580808080808081,0.3712560386473429
18,opf,40,39,25,pearson,pearson,0.5175098133593461,0.6413962203317327,0.4098360655737705,0.576159363119172,0.6134292236908195,0.6721311475409836,0.7974747474747477,0.8182367149758455,0.4098360655737705,0.3474747474747475,0.3733609385783298
19,opf,40,39,8,squared_euclidean,pearson,0.5168603585134215,0.6364627064022007,0.4262295081967213,0.5896894220280585,0.6354392857545771,0.639344262295082,0.7621212121212123,0.805072463768116,0.3934426229508196,0.3474747474747475,0.383143547273982
20,opf,50,1,246,cosine,pearson,0.7329936955690081,0.8792779345348485,0.2295081967213114,0.2595134447689437,0.3212957790948119,0.6557377049180327,0.5737373737373739,0.6391304347826088,0.360655737704918,0.1363636363636363,0.2385783298826777
21,opf,50,49,2,euclidean,pearson,0.5268088460606243,0.6492079827159684,0.4426229508196721,0.5796586620785364,0.6409553329679697,0.7049180327868853,0.7712121212121213,0.769047619047619,0.4426229508196721,0.3414141414141414,0.3787957211870255
22,opf,50,50,5,jaccard,pearson,0.5718841699073587,0.6968655715834745,0.4098360655737705,0.5291042083187447,0.5993514004956191,0.6065573770491803,0.6676767676767676,0.7369565217391304,0.3770491803278688,0.3318181818181818,0.3691338854382333
23,opf,50,50,15,pearson,pearson,0.5176146422038622,0.6421985966710886,0.4098360655737705,0.5791092632929986,0.6234804005897915,0.6557377049180327,0.7560606060606061,0.8036231884057972,0.4098360655737705,0.3414141414141414,0.3874913733609385
24,opf,50,50,6,squared_euclidean,pearson,0.517760983322937,0.638091536514904,0.4590163934426229,0.603330842640493,0.6555369424837517,0.6885245901639344,0.7621212121212123,0.8094202898550725,0.4426229508196721,0.3474747474747475,0.3874913733609385
